awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ 焼肉 WEST 百名店 2024 選出店,京松蘭 本店,京橋駅 193m , 焼肉、ホルモン,,"￥6,000～￥7,999","￥6,000～￥7,999",3.75,月曜日,https://tabelog.com/osaka/A2701/A270107/27090232/,予約可,①遅れる際はご一報下さい。②人数変更の場合はご連絡お願い致します。③可能な限り1グループ様なるべく揃ってのご入店をお願いしてます。④当日の予約はいつでも是非かけてみてください。空いてる時あります。⑤当日以外の先のご予約はゴールデンタイムをさけてお電話お願い致します。,地下鉄京橋駅から130m京阪京橋駅から85m 京橋駅から193m,18:00 - 22:30,■ 定休日だいたい月曜日。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.69594543799287,135.5307799774012",080-3004-9886,大阪府大阪市都島区片町2-11-22 京橋ROOBO 4F,396
食べログ 焼肉 WEST 百名店 2024 選出店,安兵衛,西九条駅 99m , 焼肉、ホルモン,,"￥5,000～￥5,999","￥5,000～￥5,999",3.74,月曜日,https://tabelog.com/osaka/A2701/A270401/27000791/,予約可,,JR西九条駅から徒歩1分 西九条駅から99m,17:00 - 23:00,■ 営業時間17:00～23:00頃※お時間については、変更となる可能性がございますので直接店舗へお問い合わせください。■ 定休日月曜（祝日の場合翌日）,カード不可 電子マネー不可 QRコード決済不可,"34.682976237980746,135.46682987731504",06-6468-4397,大阪府大阪市此花区西九条3-11-18 ,351
食べログ 焼肉 WEST 百名店 2024 選出店,肉匠なか田 本店,大阪難波駅 183m , 焼肉、ステーキ、しゃぶしゃぶ,"2024⭐︎Xmas dinner⭐︎予約開始しました! 12//24,25です！","￥15,000～￥19,999","￥15,000～￥19,999",3.74,,https://tabelog.com/osaka/A2701/A270202/27001305/,予約可,2020年4月1日より受動喫煙条例により、喫煙可能店となります。その為、未成年の方はご来店頂けません。,地下鉄御堂筋線なんば駅　14番出口　徒歩1分 大阪難波駅から183m,17:00 - 23:00L.O. 22:00,■ 営業時間コースラストオーダー入店21:00まで■ 定休日12/31～1/3,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.668084638001076,135.50095747714073",06-6214-8989,大阪府大阪市中央区難波1-7-16 現代こいさんビル 5F,343
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉 かっぱ梶岡,庄内駅 861m , 焼肉,,"￥8,000～￥9,999","￥8,000～￥9,999",3.74,月曜日,https://tabelog.com/osaka/A2706/A270601/27023459/,完全予約制,※食べログ記載のメニューから金額変更になっています。　詳しくはかっぱ梶岡ホームページをご確認下さい。,庄内駅もしくは江坂駅から　タクシーで5分マリンフード前といってください。 庄内駅から861m,,,カード不可 電子マネー不可 QRコード決済不可,"34.749465037944155,135.48448487797427",06-6332-3824,大阪府豊中市豊南町東3-5-23 ,212
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉 フトロ,大江橋駅 258m , 焼肉、ホルモン,,"￥10,000～￥14,999","￥10,000～￥14,999",3.74,日曜日,https://tabelog.com/osaka/A2701/A270101/27135559/,予約可,,大江橋駅から258m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.696634297875704,135.500163138337",06-6136-3629,大阪府大阪市北区曽根崎新地1-1-9 ZENビル 1F,98
食べログ 焼肉 WEST 百名店 2024 選出店,板前焼肉 一斗 天下茶屋本店,今船駅 81m , 焼肉、ホルモン、冷麺,,"￥10,000～￥14,999","￥10,000～￥14,999",3.73,月曜日,https://tabelog.com/osaka/A2701/A270406/27011178/,予約可,,阪堺電車阪堺線今池駅より徒歩3分JR新今宮駅から南へ徒歩15分 今船駅から81m,,,カード不可 電子マネー不可 QRコード決済不可,"34.64228893801786,135.50222167687923",06-6659-8618,大阪府大阪市西成区天下茶屋東1-23-18 ,375
食べログ 焼肉 WEST 百名店 2024 選出店,同心亭,桜ノ宮駅 377m , 焼肉,,"￥10,000～￥14,999","￥10,000～￥14,999",3.73,火曜日,https://tabelog.com/osaka/A2701/A270304/27003798/,予約可,,桜ノ宮駅から377m,,,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"34.702999237984095,135.51725487748195",06-6358-5991,大阪府大阪市北区同心2-15-25 ,252
食べログ 焼肉 WEST 百名店 2024 選出店,ソウル,ＪＲ難波駅 505m , 焼肉、ホルモン、冷麺,こだわりの黒毛和牛をすみからすみまで堪能！ いつ来店されても最高の物をあじわえます！,"￥4,000～￥4,999","￥4,000～￥4,999",3.72,木曜日,https://tabelog.com/osaka/A2701/A270202/27003344/,予約可,ご予約はお電話でお願い致します。,地下鉄四つ橋線 なんば駅 徒歩5分ＪＲ関西本線 難波駅 徒歩5分南海本線 難波駅 徒歩5分地下鉄御堂筋線 なんば駅 徒歩5分 ＪＲ難波駅から505m,17:00 - 00:00L.O. 23:30,■ 定休日木曜日（祝日・祝前日は営業）,カード可 （VISA、Master） 電子マネー不可,"34.66206074376104,135.49638557962345",06-6643-3644,大阪府大阪市浪速区元町2-7-24 ,416
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉かつらぎ,堺市駅 98m , 焼肉、ホルモン,,"￥5,000～￥5,999","￥5,000～￥5,999",3.72,-,https://tabelog.com/osaka/A2705/A270501/27023411/,完全予約制,,JR堺市駅から徒歩3分 堺市駅から98m,17:00 - 22:00,■ 定休日GW・お盆・お正月,カード不可 電子マネー不可 QRコード決済不可,"34.576895038058446,135.4992164762208",不明の為情報お待ちしております,大阪府堺市北区北長尾町1丁7-14 ,290
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉 たつみ,大阪市大正区 , 焼肉、ホルモン,,"￥10,000～￥14,999","￥10,000～￥14,999",3.72,月曜日,https://tabelog.com/osaka/A2701/A270401/27014341/,予約可,,"津守駅から1,617m",,,カード可 電子マネー不可 QRコード決済不可,"34.63840583800976,135.4690229768633",06-6552-6939,大阪府大阪市大正区南恩加島6-1-1 ,166
食べログ 焼肉 WEST 百名店 2024 選出店,きたん 韻,大阪難波駅 311m , 焼肉、牛料理、イノベーティブ,【完全予約制】熟成松坂牛＆熟成宮崎牛を最大限に楽しんで頂く「焼肉料理」ぜひご賞味下さい☆,"￥15,000～￥19,999","￥15,000～￥19,999",3.72,,https://tabelog.com/osaka/A2701/A270202/27128757/,完全予約制,◼︎当店は一斉に食事がスタートします。予約時間に遅れた場合、全ての料理をご用意できない場合がございます。◼︎当日の変更またはキャンセルについて、如何なる理由でもコース代金100%頂戴しております。前日までにご連絡をお願いいたします。,大阪メトロ各線「なんば駅」より徒歩5分。大阪難波駅から312m焼肉きたん法善寺の一階が当店でございます。 大阪難波駅から311m,19:00 - 21:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.66821413800147,135.502421877141",06-6226-7462,大阪府大阪市中央区道頓堀1-7-12 1F,118
食べログ 焼肉 WEST 百名店 2024 選出店,和牛の紀楽,大阪天満宮駅 485m , 焼肉,,"￥10,000～￥14,999","￥10,000～￥14,999",3.72,-,https://tabelog.com/osaka/A2701/A270104/27008433/,予約可,,大阪天満宮駅から485m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69481053798922,135.5170254773994",06-6351-5354,大阪府大阪市北区天満2-12-7 ,115
食べログ 焼肉 WEST 百名店 2024 選出店,空 鶴橋総本店,鶴橋駅 100m , ホルモン、焼肉、牛料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.71,火曜日,https://tabelog.com/osaka/A2701/A270205/27000564/,予約不可,,JR鶴橋駅徒歩約1分大阪メトロ鶴橋駅徒歩約3分 鶴橋駅から100m,11:00 - 22:00,■ 定休日火曜日(祝日の場合は営業、翌日休業),カード不可 電子マネー不可 QRコード決済不可,"34.66566043801167,135.5293720770963",06-6773-1300,大阪府大阪市天王寺区下味原町1-10 ,1857
食べログ 焼肉 WEST 百名店 2024 選出店,多平,難波（南海）駅 177m , 焼肉、ホルモン,,"￥4,000～￥4,999","￥4,000～￥4,999",3.71,-,https://tabelog.com/osaka/A2701/A270202/27005087/,予約可,予約平日３人以上土曜、日曜、祝日は予約ダメ,各線難波駅5番出口より徒歩スグ高島屋の交差点を西に渡りすぐの辻を左に入るとすぐ右にあります 難波駅（南海）から177m,,,カード不可 電子マネー不可 QRコード決済不可,"34.664136438003275,135.4999766771015",06-6632-6375,大阪府大阪市浪速区難波中1-15-3 ,761
,げんや,小路（大阪メトロ）駅 267m , 鍋、韓国料理、焼肉,,"￥5,000～￥5,999","￥5,000～￥5,999",3.71,-,https://tabelog.com/osaka/A2701/A270306/27032784/,予約可,,小路駅（大阪メトロ）から267m,,,カード不可 電子マネー可 QRコード決済不可,"34.658890938024385,135.5557977770094",06-6757-7190,大阪府大阪市生野区小路東2-3-23 ,177
食べログ 焼肉 WEST 百名店 2024 選出店,大番,北新地駅 118m , 焼肉,,"￥4,000～￥4,999","￥4,000～￥4,999",3.71,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27002139/,予約可,,大阪市営地下鉄御堂筋線『淀屋橋』から徒歩15分大阪市営地下鉄四ツ橋線『西梅田』『肥後橋』から徒歩10分 北新地駅から118m,,,カード可,"34.69773963798113,135.49748187744268",06-6346-5107,大阪府大阪市北区曽根崎新地1-5-4 スプレッドビル　１Ｆ,174
食べログ 焼肉 WEST 百名店 2024 選出店,別亭 三日月,扇町駅 339m , 焼肉、ホルモン,【2駅利用可】大将が丁寧に火入れする、厳選和牛の逸品をコース仕立てで。記念日にも,"￥15,000～￥19,999","￥15,000～￥19,999",3.71,月曜日,https://tabelog.com/osaka/A2701/A270103/27135008/,完全予約制,完全予約制コース一本※お子様もコースをお召し上がりいただけるご年齢の方のみネットでのご予約をしていただけます。,JR天満駅 徒歩5分地下鉄メトロ谷町線南森町駅 徒歩5分 扇町駅から339m,17:00 - 22:00,■ 営業時間[火～日]17:00〜19:30〜2部制■定休日月曜日＋不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.70076033797432,135.51169814831653",06-7777-5294,大阪府大阪市北区天神橋3-5-14 六箱横丁,156
食べログ 焼肉 WEST 百名店 2024 選出店,りきちゃん 大阪豊中店,蛍池駅 319m , 焼肉,奈良の名店【きみや】一番弟子の店 黒毛和牛ヘレ肉専門店りきちゃん大阪豊中店,"￥15,000～￥19,999","￥15,000～￥19,999",3.71,,https://tabelog.com/osaka/A2706/A270601/27108934/,完全予約制,【ヘレ・シャトーブリアン】専門店の為基本的に上記以外のメニューはございません何卒ご了承ください※①お席は110分制になりますご協力お願いいたします※②ご連絡なく30分以上遅れられる場合誠に勝手ながらキャンセルとさせていただきます※③ お祝いのサプライズなどでのケーキの持ち込み等はご相談下さい※④ 通路が狭い為ベビーカーの入店はご遠慮いただいております,阪急宝塚本線・大阪モノレール「蛍池駅」より徒歩5分大阪国際空港（伊丹空港）より車で3分 蛍池駅から319m,16:30 - 22:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.7964856379023,135.44690387847555",080-4497-5716,大阪府豊中市螢池中町4-3-13 ,107
食べログ 焼肉 WEST 百名店 2024 選出店,半蔵,西大橋駅 291m , 焼肉、すき焼き、肉料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.71,-,https://tabelog.com/osaka/A2701/A270201/27034895/,予約可,,西大橋駅から291m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.67731243799222,135.49156687724047",06-6531-6520,大阪府大阪市西区新町2-17-3 ,91
食べログ 焼肉 WEST 百名店 2024 選出店,万両 南森町店,南森町駅 190m , 焼肉、ホルモン,【地下鉄南森町駅・徒歩３分】【本当に美味しいお肉に出逢う感動】,"￥5,000～￥5,999","￥5,000～￥5,999",3.7,月曜日,https://tabelog.com/osaka/A2701/A270103/27002291/,予約可,何なりとお申し付け下さい,(電車)地下鉄谷町線・堺筋線｢南森町駅｣　4B番出口を出られて道なり左へ。最初の角で右折し西進、阪神高速高架手前の角地。駅から徒歩3分(お車)阪神高速南森町入口を乗るように側道へ南へ200m進むと赤い提灯が目印です 南森町駅から190m,16:00 - 00:00L.O. 23:30,■ 営業時間[火～日]16:00～0:00（L.O 23:30）ご予約はホームページからのネット予約かお電話で。電話対応予約受付は14時からラストオーダーまでとなっております。■ 定休日祝日でもお休みですので、ご注意下さい。（12月31日～1月3日までは休み）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69629913798593,135.50969267741957",06-6361-1371,大阪府大阪市北区南森町1-2-14 ロイヤルハイツ　１Ｆ,1271
食べログ 焼肉 WEST 百名店 2024 選出店,かまちゃん,瓢箪山駅 530m , 焼肉、ホルモン、牛タン,焼肉志望バイト募集中！ローカルエリアの知られざる名店。絶品焼肉に舌鼓！,"￥3,000～￥3,999","￥3,000～￥3,999",3.7,火曜日,https://tabelog.com/osaka/A2707/A270703/27011419/,予約可,ご予約のお電話は15：00～承ります。,近鉄線瓢箪山駅より徒歩7分阪神高速道路 水走I.C. 車10分 瓢箪山駅から530m,17:00 - 01:00,■ 定休日年末年始も営業しております,カード不可 電子マネー不可,"34.657433838052,135.63963087693588",0729-86-6500,大阪府東大阪市末広町1-4 ,176
,上田商店,針中野駅 251m , ジビエ料理、焼肉,,"￥15,000～￥19,999","￥15,000～￥19,999",3.7,-,https://tabelog.com/osaka/A2701/A270405/27102594/,完全予約制,,近鉄線針中野駅下車5分谷町線駒川中野下車10分　阪神高速降り口　駒川 針中野駅から251m,,,カード不可 電子マネー不可 QRコード決済不可,"34.61929023804225,135.5329333766254",不明の為情報お待ちしております,大阪府大阪市東住吉区針中野1-14-13 ,65
食べログ 焼肉 WEST 百名店 2024 選出店,和牛懐石 但馬屋 梅田,東梅田駅 272m , 焼肉、牛料理、ステーキ,,"￥15,000～￥19,999","￥15,000～￥19,999",3.69,-,https://tabelog.com/osaka/A2701/A270101/27015353/,完全予約制,予約は2名より可能です。,JR大阪駅より徒歩約１０分地下鉄東梅田駅より徒歩約５分 東梅田駅から272m,17:00 - 22:30L.O. 料理21:30 ドリンク22:00,■ 営業時間最終予約受付 21：00■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.70135025865982,135.5024665989679",非公開,大阪府大阪府大阪市北区太融寺町8-2 ,339
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉 吉田 新館,鶴橋駅 176m , 焼肉、ホルモン、冷麺,,"￥6,000～￥7,999","￥6,000～￥7,999",3.68,月曜日,https://tabelog.com/osaka/A2701/A270205/27000572/,予約可,,JR、近鉄鶴橋駅から徒歩５分 鶴橋駅から176m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.66454353801214,135.52864677708553",06-6776-0158,大阪府大阪市天王寺区東上町3-15 ,355
食べログ 焼肉 WEST 百名店 2024 選出店,肉師じじい,野江内代駅 540m , 焼肉,名物「じじいの10種盛り」は必見☆メニューにも載らない色んな部位が味わえるのも魅力♡,"￥6,000～￥7,999","￥6,000～￥7,999",3.68,水曜日,https://tabelog.com/osaka/A2701/A270304/27097694/,予約可,,都島駅より徒歩10分野江内代駅より徒歩10分 野江内代駅から540m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.7120508379836,135.5337526775618",06-6926-3240,大阪府大阪市都島区御幸町1-2-31 1F,205
食べログ 焼肉 WEST 百名店 2024 選出店,焼肉たきもと,堺市駅 543m , 焼肉、ホルモン,,"￥5,000～￥5,999","￥5,000～￥5,999",3.67,-,https://tabelog.com/osaka/A2705/A270501/27019731/,予約可,平日、土日祝も予約可能,JR阪和線堺市駅徒歩10分 堺市駅から543m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"34.57284590858346,135.50020936967184",072-251-2752,大阪府堺市北区中長尾町3-1-24 ,355
食べログ 焼肉 WEST 百名店 2024 選出店,和牛 まつした 上通り店,北新地駅 102m , 焼肉、すき焼き、しゃぶしゃぶ,最上級黒毛和牛を厳選し提供する和牛専門店,"￥10,000～￥14,999","￥10,000～￥14,999",3.67,,https://tabelog.com/osaka/A2701/A270101/27086935/,予約可,お席は2時間制です。21時のネット予約は滞在時間が1時間半となります。(閉店22:30)Seats are a two-hour system. The online reservation at 21:00 will take an hour and a half to stay. ( Closed at 22:30),JR線「北新地」駅11－21番出口からすぐ。 北新地駅から102m,17:30 - 22:30L.O. 22:00,キャンセル料につきまして以下の通り申し受けます。■ 予約取消時・当日コース代金100% ※席のみのお客様はお一人様1万円お席は2時間制です。21時のネット予約は滞在時間が1時間半となります。(閉店22:30)Seats are a two-hour system. The online reservation at 21:00 will take an hour and a half to stay. ( Closed at 22:30),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay）,"34.697500582595026,135.49674096368534",06-6341-9141,大阪府大阪市北区曽根崎新地1-3-30 北新地幸田ビル2F,275
食べログ 焼肉 WEST 百名店 2024 選出店,北新地 すがはら,大江橋駅 261m , 焼肉、ステーキ、日本料理,北新地駅5分◆A5雌牛の炭火焼きと和の融合を大人の隠れ家で。完全個室9室完備！,"￥10,000～￥14,999","￥10,000～￥14,999",3.67,,https://tabelog.com/osaka/A2701/A270101/27000219/,予約可,※13時～16時は比較的、お電話が繋がりやすい時間となっております。ネット予約であれば24時間受付可能となっております。ぜひご利用下さい。,北新地駅、淀屋橋駅より徒歩５分。 大江橋駅から261m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"34.69617853798234,135.49815847742641",06-6341-2915,大阪府大阪市北区堂島1-4-2 ビールディング北新地　２Ｆ,210
食べログ アジア・エスニック WEST 百名店 2024 選出店,玉一,天神橋筋六丁目駅 254m , 韓国料理、焼肉、ホルモン,本場を思わせる落ち着いた空間で、本格韓国家庭料理や韓国焼肉、ホットな鍋料理を堪能,-,-,3.66,,https://tabelog.com/osaka/A2701/A270103/27000527/,予約可,,JR環状線天満駅(出入口2) から徒歩５分（340m）地下鉄谷町線天神橋六丁目駅から徒歩７分大阪メトロ堺筋線 ／ 扇町駅(出入口1) 徒歩6分（460m） 天神橋筋六丁目駅から254m,,,カード不可 電子マネー不可 QRコード決済不可,"34.70797166914407,135.51244352107935",06-6353-8626,大阪府大阪市北区池田町17-4 ,552
,松蘭,小路（大阪メトロ）駅 107m , 焼肉、ホルモン、冷麺,,"￥5,000～￥5,999","￥5,000～￥5,999",3.66,月曜日、木曜日,https://tabelog.com/osaka/A2701/A270306/27015864/,予約可,,地下鉄千日前線小路駅から徒歩3分（230ｍ） 小路駅（大阪メトロ）から107m,17:00 - 23:00,■ 営業時間営業時間、定休日が変更となる場合がございます。店舗にご確認下さい。■ 定休日月曜日（祝日は翌日休み）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.66157803802247,135.55515007703696",06-6753-3332,大阪府大阪市生野区小路2-26-25 ,279
,焼肉やっちゃん 京橋本店,京橋駅 163m , 焼肉,,"￥6,000～￥7,999","￥6,000～￥7,999",3.66,-,https://tabelog.com/osaka/A2701/A270107/27090794/,予約可,,JR大阪環状線・東西線・片町線（学研都市線）京橋駅から徒歩1分京阪電気鉄道京阪本線京橋駅から徒歩4分OsakaMetro長堀鶴見緑地線京橋駅から徒歩7分 京橋駅から163m,17:00 - 00:00,■ 定休日ほぼほぼ360日ぐらい営業。,カード不可 電子マネー不可 QRコード決済不可,"34.6971108379932,135.53412557741066",090-4279-1864,大阪府大阪市都島区東野田町3-1-3 ,254
食べログ 焼肉 WEST 百名店 2024 選出店,黒毛和牛焼肉 虎斑 北新地店,北新地駅 84m , 焼肉、牛料理,店主の雌牛への拘り・A5黒毛和牛！特別な日に相応しい、”並じゃない”焼肉～新世代の肉割烹～,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/osaka/A2701/A270101/27123854/,予約可,,北新地駅徒歩1分(11-21出口) 西梅田駅徒歩2分(10番出口) 大阪駅徒歩5分 北新地駅から82m 北新地駅から84m,17:00 - 23:00L.O. 22:15,【電話受付】11:00～23:00※最終入店22:00となります。※12月25日営業いたします。【不定休日】2024年12月26日2025年1月4日【年末年始に関してのお知らせ】■12月16日～1月3はコースのみ受付となります。アラカルトでのご予約は承れません。12月31日、1月1日17:00～22:00（L.O.21:00）,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.69798524947148,135.49723774371054",03-6629-6516,大阪府大阪市北区曽根崎新地1-5-21 松木興産ビル 2F,165
