awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー ショコラトリー オーディネール,桜川駅 375m , ケーキ、チョコレート、カフェ,,～￥999,～￥999,3.71,水曜日、木曜日,https://tabelog.com/osaka/A2701/A270201/27076593/,予約可,,大阪市営地下鉄千日前線桜川駅より徒歩約5分。大阪市営地下鉄鶴見緑地線西大橋駅より徒歩約6分。大阪市営地下鉄四つ橋線四ツ橋駅より徒歩約7分。阪神なんば線桜川駅、南海高野線汐見橋駅より徒歩約10分。 桜川駅から375m,,,カード可 電子マネー不可 QRコード決済不可,"34.671075837996284,135.49188347717728",06-6541-4747,大阪府大阪市西区南堀江2-4-16 ファヴール南堀江 1F,426
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー アクイユ,西大橋駅 125m , ケーキ、チョコレート、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.7,火曜日,https://tabelog.com/osaka/A2701/A270201/27079456/,予約可,,大阪市営地下鉄四ツ橋線四ツ橋駅から徒歩約五分。長堀鶴見緑地線西大橋駅4番出口から徒歩約一分。 西大橋駅から125m,10:00 - 19:00,■ 定休日不定休イートインは11時から。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.674450773806655,135.49446211335254",06-6533-2313,大阪府大阪市西区北堀江1-17-18 102,387
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー・ラ プラージュ,谷町四丁目駅 362m , ケーキ,,～￥999,～￥999,3.7,日曜日,https://tabelog.com/osaka/A2701/A270104/27003644/,予約可,,地下鉄谷町線谷町四丁目駅４番出口から徒歩5分 谷町四丁目駅から362m,10:00 - 19:00,■ 定休日2021年5月から定休日を日曜日に変更,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可,"34.684919071985,135.51521534868795",06-6949-3938,大阪府大阪市中央区北新町3-7 1F,382
食べログ スイーツ WEST 百名店 2023 選出店,ジョエル,淀屋橋駅 69m , ケーキ、チョコレート、洋菓子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.7,日曜日,https://tabelog.com/osaka/A2701/A270102/27015193/,予約可,丸ごと桃のタルト（５月〜９月頃）は毎日出数が変わる為に、当日の取置きのみでの対応とさせて頂いております。予めご了承くださいませ。,地下鉄御堂筋線淀屋橋駅徒歩2分　１０番出口（Odonaビル直結の出口）　京阪電鉄淀屋橋駅徒歩3分 淀屋橋駅から69m,11:00 - 20:00,■ 営業時間[月～土]喫茶13:00〜LO16:30隣のお店「イエローエイプクラフト」さんとコラボ喫茶しています当店はテラス席のみでスタンディング席のみ（水のみのサービス）お隣のお店で１注文制（ドリンクなど）／お一人様で当店のケーキを持ち込んで喫茶可能11月から３月末までの期間は喫茶致しておりません。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"34.691286037986124,135.50025377737552",06-6152-8780,大阪府大阪市中央区北浜4-3-1 淀屋橋odona １Ｆ,363
食べログ カフェ 百名店 2022 選出店,カカオティエゴカン 高麗橋本店,北浜駅 338m , カフェ、ケーキ、チョコレート,,"￥1,000～￥1,999","￥1,000～￥1,999",3.69,-,https://tabelog.com/osaka/A2701/A270102/27089982/,予約不可,お席のご予約はできませんが、ケーキのお取り置きなどは可能です。,大阪メトロ　北浜駅・京阪北浜駅 徒歩約5分　　　　　　淀屋橋駅 徒歩約4分 北浜駅から338m,10:00 - 19:00L.O. 18:00,■ 定休日12/31：時短営業(18:00閉店) 定休日：1/1〜1/3,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済不可,"34.689693137988414,135.50426217735665",06-6227-8131,大阪府大阪市中央区高麗橋2-6-9 1F,708
食べログ スイーツ WEST 百名店 2023 選出店,デリチュース  箕面本店,箕面市 , ケーキ、バームクーヘン,,～￥999,～￥999,3.69,火曜日,https://tabelog.com/osaka/A2706/A270603/27004930/,予約可,,"阪急千里線北千里駅から、阪急バス　小野原南バス停下車　すぐ 北千里駅から1,010m",10:00 - 19:00,■ 定休日火曜日(祝日の場合は営業),カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可,"34.82838263790395,135.51563977874957",072-729-1222,大阪府箕面市小野原西6-14-22 ,672
,北浜レトロ,北浜駅 44m , カフェ、ケーキ、サンドイッチ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.68,-,https://tabelog.com/osaka/A2701/A270102/27000121/,予約可,"●ご予約は「平日のお食事メニュー」でのみ承っております。アフタヌーンティー　￥3,400グルメ サンドウィッチ・セット　￥1,900サンドウィッチ・ランチ　￥1,500●ご予約時間：「11時のご予約」のみ●混雑時は「お客様のティータイムを90分制」とさせていただく場合がござきます。●大テーブルでのご相席となる場合がございます。",大阪メトロ 堺筋線「北浜駅」京阪電鉄「北浜駅」　 改札を出て「26番出口」より徒歩1分(淀屋橋駅からは北浜駅へ続く地下連絡通路のご利用が便利です。) 北浜駅から44m,11:00 - 19:00,"●年中無休（お盆、年末年始を除く）●ご予約は「平日のお食事メニュー」でのみ承っております。アフタヌーンティー　￥3,400グルメ サンドウィッチ・セット　￥1,900サンドウィッチ・ランチ　￥1,500●ご予約時間： 「11時のご予約」 のみ●混雑時は「お客様のティータイムを90分制」とさせていただく場合がございます。",カード不可 電子マネー不可 QRコード決済不可,"34.69171003798816,135.50748257737473",06-6223-5858,大阪府大阪市中央区北浜1-1-26 北浜レトロビルヂング,934
食べログ スイーツ WEST 百名店 2023 選出店,ショコラトリー・パティスリー ソリリテ,肥後橋駅 586m , チョコレート、ケーキ,,～￥999,～￥999,3.67,火曜日,https://tabelog.com/osaka/A2701/A270102/27088791/,予約可,,大阪市営地下鉄　四つ橋線　肥後橋駅　or　本町駅　徒歩11分大阪市営地下鉄　中央線　阿波座駅　徒歩11分京阪　中之島線　中之島駅　or　渡辺橋駅　徒歩11分 肥後橋駅から586m,11:00 - 19:00,"■ 定休日第1,3水曜",カード可 電子マネー可 QRコード決済可,"34.687424037985906,135.4918715773424",06-4980-8518,大阪府大阪市西区江戸堀2-2-5 ,233
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー ルシェルシェ,西長堀駅 295m , ケーキ、チョコレート,,-,-,3.67,月曜日、火曜日,https://tabelog.com/osaka/A2701/A270105/27114044/,予約可,,地下鉄千日前線、阪神なんば線 桜川駅より徒歩11分地下鉄長堀鶴見緑地線  西長堀駅より徒歩7分地下鉄中央線 阿波座駅より徒歩14分 西長堀駅から295m,,,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.672060737994784,135.4890742771892",06-6535-0870,大阪府大阪市西区南堀江3-9-28 ,225
食べログ スイーツ WEST 百名店 2023 選出店,ラフカ,桜ノ宮駅 430m , ケーキ、チョコレート,,-,-,3.67,月曜日、火曜日、水曜日、木曜日、日曜日,https://tabelog.com/osaka/A2701/A270103/27076768/,予約可,,桜ノ宮駅から430m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.701804647923964,135.5178573609527",06-6355-4667,大阪府大阪市北区同心2-1-31 エルコンテント 1F,212
食べログ スイーツ WEST 百名店 2023 選出店,五感 北浜本館,北浜駅 126m , ケーキ、和菓子、カフェ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.65,-,https://tabelog.com/osaka/A2701/A270102/27003404/,予約不可,来店時に整理券発行。,【地下鉄堺筋線】「北浜駅」2番出口より徒歩約2分【京阪電車】「北浜駅」2番出口より徒歩約2分 北浜駅から126m,10:00 - 19:00L.O. 18:00,■ 定休日1月1日～3日,カード可 （VISA、Master、JCB） 電子マネー不可 QRコード決済不可,"34.690714437988426,135.50638227736547",06-4706-5160,大阪府大阪市中央区今橋2-1-1 新井ビル,1430
食べログ パン WEST 百名店 2022 選出店,ル・アイ 谷町店,谷町六丁目駅 120m , パン、ケーキ、カフェ,,～￥999,～￥999,3.65,月曜日、火曜日、水曜日,https://tabelog.com/osaka/A2701/A270204/27004715/,予約可,,地下鉄谷町線、谷町六丁目③番出口徒歩２分 谷町六丁目駅から120m,,,カード不可 電子マネー不可 QRコード決済不可,"34.674447282780406,135.51721827917115",090-5010-1273,大阪府大阪市中央区谷町6-2-27 １Ｆ,321
食べログ スイーツ WEST 百名店 2023 選出店,アトリエアルション,天神橋筋六丁目駅 286m , ケーキ、パン,,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/osaka/A2701/A270103/27002602/,予約可,,地下鉄谷町線　堺筋線　天神橋筋６丁目より徒歩３分 天神橋筋六丁目駅から286m,,,カード可 （VISA、Master） 電子マネー可 QRコード決済可,"34.71232843797627,135.5112755775804",06-6358-9440,大阪府大阪市北区天神橋7-5-9 ,302
食べログ スイーツ WEST 百名店 2023 選出店,ザ・リッツ・カールトン・グルメショップ,西梅田駅 323m , ケーキ、パン、チョコレート,,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/osaka/A2701/A270101/27011129/,予約不可,,JR大阪駅から徒歩10分、阪神梅田駅・地下鉄西梅田駅から徒歩7分。 西梅田駅から323m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可,"34.69843122972297,135.4924770074443",06-6343-7000,大阪府大阪市北区梅田2-5-25 ザ・リッツ・カールトン大阪 1F,297
食べログ パン WEST 百名店 2022 選出店,メリッサ,中之島駅 86m , パン、ケーキ、惣菜・デリ,リーガロイヤルホテルの味をご家庭で。【 リーガロイヤルホテル（大阪） 】,"￥2,000～￥2,999","￥2,000～￥2,999",3.65,-,https://tabelog.com/osaka/A2701/A270108/27007267/,予約可,,無料シャトルバスのご案内　■■JR「大阪」駅→リーガロイヤルホテル（大阪）　   7：45～22：30（毎時15分間隔） 　  リーガロイヤルホテル（大阪）→JR「大阪」駅　　7：30～22：15（毎時15分間隔）電車・市営バスをご利用の場合　■京阪電車中之島線「中之島」駅直結　■JR「大阪」駅より　・「シャトルバス」で約15分　　・大阪市営バス53系統船津橋行き約10分　　　　「堂島大橋」下車すぐ　　・タクシーで約10分　■JR大阪環状線「福島」駅より　・徒歩約15分　■JR東西線「新福島」駅より　・2番出口より徒歩約8分　■阪神電車「福島」駅より　・西3番出口より徒歩約8分お車をご利用の場合　■阪神高速道路　　・難波、堺、奈良方面から　　　　1号環状線土佐堀出口より約10分　　・神戸方面から　　　　3号神戸線中之島西出口より約5分　　・大阪空港、京都方面から　　　　11号池田線福島出口より約10分　　・関西国際空港、和歌山方面から　　　　16号大阪港線波除出口より約15分 中之島駅から86m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.690392137982585,135.48735447737556",06-6448-2412,大阪府大阪市北区中之島5-3-68 リーガロイヤルホテル 1F,290
食べログ スイーツ WEST 百名店 2023 選出店,パティスリークロシェ,福島駅 200m , ケーキ、スイーツ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,月曜日、火曜日,https://tabelog.com/osaka/A2701/A270108/27076035/,予約可,,福島駅から200m,10:00 - 18:00,定休日月曜日　火曜日祝日の場合も休業,カード不可 電子マネー可 QRコード決済可,"34.69678593797762,135.48455347744212",06-6454-4660,大阪府大阪市福島区福島7-4-9 プレステル福島 1F,244
食べログ スイーツ WEST 百名店 2023 選出店,ポアール 帝塚山本店,姫松駅 38m , ケーキ、パン、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/osaka/A2701/A270203/27002327/,予約可,,阪堺電気軌道上町線姫松駅下車、徒歩２分 姫松駅から38m,09:00 - 20:30,売店９：00～20：30喫茶９：00～20：00喫茶ラストオーダー19：30,カード可 電子マネー不可 QRコード決済可 （PayPay）,"34.62376823802992,135.50310927669153",06-6623-1101,大阪府大阪市阿倍野区帝塚山1-6-16 ,505
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー シロ・デラブル,江坂駅 319m , ケーキ、チョコレート,,～￥999,～￥999,3.64,-,https://tabelog.com/osaka/A2706/A270602/27015447/,予約可,店頭または電話にて受付,地下鉄御堂筋線 江坂駅北大阪急行線 江坂駅 江坂駅から319m,10:00 - 19:00,■ 定休日不定休,カード可 電子マネー不可 QRコード決済可,"34.75632033794311,135.49493457803618",06-6387-3715,大阪府吹田市江の木町5-3 レーベンハウス江坂 1F,266
食べログ スイーツ WEST 百名店 2023 選出店,やまもと菓子店,西大橋駅 209m , ケーキ、チョコレート,,～￥999,～￥999,3.64,-,https://tabelog.com/osaka/A2701/A270201/27061840/,予約不可,,地下鉄四ツ橋線【四ツ橋駅】2番出口より徒歩4分地下鉄長堀鶴見緑地線【西大橋駅】2番出口より徒歩5分 西大橋駅から209m,,,カード不可 電子マネー不可 QRコード決済不可,"34.67691493799363,135.49517317723394",06-6537-7571,大阪府大阪市西区新町1-21-3 小林ビル 1F,169
,タワニコ,天満橋駅 488m , カフェ、ケーキ、洋菓子,,-,-,3.63,-,https://tabelog.com/osaka/A2701/A270104/27092778/,予約不可,,天満橋駅から488m,,,カード可 電子マネー可 QRコード決済可,"34.685906837993905,135.5139626773116",06-6910-4085,大阪府大阪市中央区大手通2-2-9 サンマンション大手前,261
食べログ スイーツ WEST 百名店 2023 選出店,レクラ,中之島駅 105m , チョコレート、ケーキ,宝石のように輝くショコラ達【リーガロイヤルホテル（大阪）】,"￥2,000～￥2,999","￥2,000～￥2,999",3.63,-,https://tabelog.com/osaka/A2701/A270108/27011291/,予約可,,無料シャトルバスのご案内　■JR「大阪」駅～リーガロイヤルホテル（大阪）　 「大阪」駅発 7：45～22：15　　10：00～21：00（6分間隔）　　7：45～10：00、21：00～22：15（15分間隔）電車・市営バスをご利用の場合　■京阪電車中之島線「中之島」駅直結　■JR「大阪」駅より　・「シャトルバス」で約10分　　・大阪市営バス53系統船津橋行き約10分　　　　「堂島大橋」下車すぐ　　・タクシーで約10分　■JR大阪環状線「福島」駅より　・徒歩約15分　■JR東西線「新福島」駅より　・2番出口より徒歩約8分　■阪神電車「福島」駅より　・西3番出口より徒歩約8分お車をご利用の場合　■阪神高速道路　　・難波、堺、奈良方面から　　　　1号環状線土佐堀出口より約10分　　・神戸方面から　　　　3号神戸線中之島西出口より約5分　　・大阪空港、京都方面から　　　　11号池田線福島出口より約10分　　・関西国際空港、和歌山方面から　　　　16号大阪港線波除出口より約15分 中之島駅から105m,10:00 - 20:00,■ 営業時間2023年4月1日より、リーガロイヤルホテル1F　グルメブティック メリッサ内に場所を変更して営業いたします。※現行の店舗は臨時クローズ（当分の間）■定休日年中無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69014683798271,135.48728017737312",06-6441-1308,大阪府大阪市北区中之島5-3-68 リーガロイヤルホテル 1F,170
,PHILO&CO.,中之島駅 266m , ケーキ、洋菓子、カフェ,,-,-,3.63,火曜日、水曜日,https://tabelog.com/osaka/A2701/A270101/27125203/,予約可,,京阪中之島線｢中之島｣駅 1号出口から徒歩約2分JR東西線　新福島駅　徒歩8分JR環状線　福島駅　徒歩12分 中之島駅から266m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い）,"34.690602137981344,135.4838952773801",06-6147-9435,大阪府大阪市福島区福島4-1-77 ,149
,フジフランス,京橋駅 73m , ケーキ、ソフトクリーム、カフェ,,～￥999,～￥999,3.62,-,https://tabelog.com/osaka/A2701/A270107/27099091/,予約不可,,京阪「京橋駅」直結・京阪モール本館1FJR・地下鉄「京橋駅」徒歩約3分 京橋駅から73m,,,カード可 電子マネー可 QRコード決済可,"34.696897496403686,135.53158873805398",06-6809-7008,大阪府大阪市都島区東野田町2-1-38 京阪モール本館 1F ノーステラス,337
食べログ スイーツ WEST 百名店 2023 選出店,パティスリー リエルグ,東花園駅 852m , ケーキ、洋菓子、カフェ,,～￥999,～￥999,3.62,月曜日、火曜日、日曜日、祝日、祝前日、祝後日,https://tabelog.com/osaka/A2707/A270703/27043645/,予約可,,近鉄東花園駅より徒歩１２分 東花園駅から852m,11:00 - 17:00,■ 定休日不定休（SNSにて告知）,カード不可 電子マネー不可 QRコード決済可,"34.65538673804806,135.62316147692675",072-973-7194,大阪府東大阪市玉串町東3-1-11 ,170
食べログ スイーツ WEST 百名店 2023 選出店,ティカール　バイ　カカオマス,淀屋橋駅 277m , チョコレート、ケーキ,,-,-,3.62,月曜日、日曜日,https://tabelog.com/osaka/A2701/A270102/27017672/,予約可,,地下鉄御堂筋線淀屋橋駅１１号出口より徒歩１分 淀屋橋駅から277m,11:30 - 19:00,■ 定休日祝日の月曜日,カード可 （VISA、Master、JCB） 電子マネー可 QRコード決済可,"34.689126937987965,135.50179357735266",06-6232-0144,大阪府大阪市中央区伏見町3-3-3 芝川ビル　１Ｆ,153
,カフェ バーンホーフ,玉川駅 286m , カフェ、ケーキ,,～￥999,～￥999,3.62,火曜日,https://tabelog.com/osaka/A2701/A270108/27002691/,予約不可,,①ＪＲ大阪環状線「野田」駅から線路沿いに徒歩６分②阪神「野田」駅から徒歩７分。 玉川駅から286m,11:00 - 18:30,■ 営業時間テイクアウトのみ現在、店内飲食は休止しております。コーヒー豆・ケーキ・器具等の販売■ 定休日　火曜日,カード可 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.691394037979,135.47814047739212",06-6449-5075,大阪府大阪市福島区吉野1-14-8 ,134
,ダニエル ルクア店,大阪駅 48m , ケーキ、洋菓子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.61,-,https://tabelog.com/osaka/A2701/A270101/27057272/,予約不可,,大阪駅から48m,10:30 - 18:30,■ 定休日ＬＵＣＵＡに準ずる,カード可 （VISA、Master、JCB） 電子マネー可 QRコード決済可,"34.70332713797724,135.49639247749985",06-6151-1228,大阪府大阪市北区梅田3-1-3 ルクア 1F,582
,マルナカ菓子店,森ノ宮駅 265m , ケーキ、カフェ,,～￥999,～￥999,3.61,月曜日、火曜日、祝日,https://tabelog.com/osaka/A2701/A270107/27070181/,予約可,,JR大阪環状線、地下鉄　森ノ宮駅より徒歩4分 森ノ宮駅から265m,,,カード不可 電子マネー不可 QRコード決済不可,"34.67915483800412,135.53257627723036",06-7165-5637,大阪府大阪市中央区森ノ宮中央1-9-17 グラン・ピア森ノ宮中央 1F,126
,hannoc,中崎町駅 184m , カフェ、ケーキ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.6,-,https://tabelog.com/osaka/A2701/A270101/27121787/,予約不可,,大阪メトロ「中崎町駅」3番出口すぐ各線「大阪駅」「梅田駅」より徒歩12分 中崎町駅から184m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"34.70560703797824,135.50404907751755",06-4792-8069,大阪府大阪市北区万歳町4-12 ,437
,西洋茶館,扇町駅 95m , 喫茶店、カフェ、ケーキ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/osaka/A2701/A270103/27002275/,予約不可,,最寄駅：ＪＲ 天満駅／地下鉄 扇町駅・南森町駅／ 扇町駅から95m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.7031788339141,135.51161103311046",06-6357-9780,大阪府大阪市北区天神橋4-6-14 ,561
,ホワイトバード コーヒー スタンド,東梅田駅 321m , カフェ、ケーキ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/osaka/A2701/A270101/27082635/,予約不可,,大阪市営地下鉄東梅田駅から徒歩約3分 東梅田駅から321m,11:00 - 23:00,■ 定休日不定休,カード可 （Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可,"34.698406637982075,135.5017528774464",06-6809-3769,大阪府大阪市北区曽根崎2-1-12 国道ビル 102,516
