awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
,とんかつ KATSU 華,堺筋本町駅 265m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,火曜日、水曜日、土曜日,https://tabelog.com/osaka/A2701/A270106/27092216/,予約可,■ご予約は   テーブルチェックでお願いします。 ■ランチ・ディナー   どちらもご予約頂けます。     (ホームページに記載しております,地下鉄堺筋線「堺筋本町駅」(10番出口)から南方へ徒歩3分 堺筋本町駅から265m,11:00 - 15:00,2025年1月～下記の営業日・  営業時間に変更となります■ランチ11:00～16:00 (日・月)の2日間■ディナー18:00～23:00 (水・木・金)の3日間■定休日  (火・土)その他不定休有り,カード不可 電子マネー不可 QRコード決済不可,"34.67985683799528,135.5062305772559",06-6226-8559,大阪府大阪市中央区北久宝寺町2-2-11 ,180
,京町堀 なかむら,肥後橋駅 523m , とんかつ、かつ丼,,"￥6,000～￥7,999","￥6,000～￥7,999",3.64,-,https://tabelog.com/osaka/A2701/A270102/27142354/,完全予約制,,肥後橋駅から523m,,,カード可 電子マネー可 QRコード決済可,"34.68714803798655,135.49336987733858",070-1244-9662,大阪府大阪市西区京町堀1丁目17-9 アスキュービル1F,113
,シバケン,野江内代駅 213m , とんかつ、カレー,,"￥3,000～￥3,999","￥3,000～￥3,999",3.63,火曜日,https://tabelog.com/osaka/A2701/A270304/27124443/,予約可,,東梅田から谷町線で野江内代まで7分。地下鉄谷町線2番出口を出て関西スーパーの手前左50メートル。徒歩5分。 野江内代駅から213m,11:30 - 15:00,■ 営業時間お昼2時以降、夜20時以降のご来店はお電話下さいませ。早く閉める場合があります。営業時間• 定休日は変更となる場合がございますので、ご来店前に店舗にご確認下ださいませ。■ 定休日不定休有り,カード不可 電子マネー不可 QRコード決済不可,"34.710735037985465,135.53699037754623",080-4724-0800,大阪府大阪市都島区内代町1-13-8 ,99
,とんかつ 豚しゃぶ 樋ぞの,西大橋駅 162m , とんかつ、豚しゃぶ,【インボイス対応店】四ツ橋駅3分！豚好きな店主が創るとんかつや豚しゃぶをどうぞ召し上がれ,"￥2,000～￥2,999","￥2,000～￥2,999",3.63,,https://tabelog.com/osaka/A2701/A270201/27135310/,予約可,,地下鉄四つ橋線 四ツ橋駅 2番出口 徒歩3分地下鉄長堀鶴見緑地線 西大橋駅 2番出口 徒歩2分地下鉄御堂筋線 心斎橋駅 徒歩8分 西大橋駅から162m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67666934542521,135.4947079791019",06-4393-8380,大阪府大阪市西区新町1-22-19 桑名ビル 1F,72
,ニューベイブ 豊崎,中津（大阪メトロ）駅 233m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.6,-,https://tabelog.com/osaka/A2701/A270101/27132769/,予約可,予約可能,中津駅から徒歩2分 中津駅（大阪メトロ）から233m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.71068423797354,135.49943217757203",080-3437-5340,大阪府大阪市北区豊崎3-6-2 ,162
,とんかつ 大喜,長堀橋駅 239m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.59,日曜日,https://tabelog.com/osaka/A2701/A270201/27094698/,予約不可,,長堀橋駅から239m,11:00 - 14:30,■ 営業時間売り切れ次第終了■ 定休日不定休(SNSにて告知),カード不可 電子マネー不可 QRコード決済不可,"34.67259163799958,135.50523987718321",06-7181-7895,大阪府大阪市中央区東心斎橋1-6-2 ,270
,とんかつ ひろ喜 鴫野店,鴫野駅 270m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/osaka/A2701/A270305/27086945/,予約不可,当店はお席のご予約を承っておりません。お店にご来店頂いたお客様から順番にご案内させて頂いております。,JR東西線鴫野駅徒歩5分 鴫野駅から270m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.69034373800115,135.54556567733425",06-6180-7477,大阪府大阪市城東区鴫野西5-16-29 ,169
,とんかつ ひろ喜 鴫野店,鴫野駅 270m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/osaka/A2701/A270305/27086945/,予約不可,当店はお席のご予約を承っておりません。お店にご来店頂いたお客様から順番にご案内させて頂いております。,JR東西線鴫野駅徒歩5分 鴫野駅から270m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.69034373800115,135.54556567733425",06-6180-7477,大阪府大阪市城東区鴫野西5-16-29 ,169
,epais 阪神梅田店,大阪梅田（阪神）駅 54m , とんかつ、洋食、カレー,,"￥3,000～￥3,999","￥3,000～￥3,999",3.58,-,https://tabelog.com/osaka/A2701/A270101/27125466/,予約不可,,阪神梅田B2阪神バル横丁グルメゾーン大阪梅田駅（阪神）からすぐ 大阪梅田駅（阪神）から54m,,,カード不可 電子マネー不可,"34.701318237978924,135.49767717747866",06-6345-0789,大阪府大阪市北区梅田1-13-13 B2F,367
,epais 阪神梅田店,大阪梅田（阪神）駅 54m , とんかつ、洋食、カレー,,"￥3,000～￥3,999","￥3,000～￥3,999",3.58,-,https://tabelog.com/osaka/A2701/A270101/27125466/,予約不可,,阪神梅田B2阪神バル横丁グルメゾーン大阪梅田駅（阪神）からすぐ 大阪梅田駅（阪神）から54m,,,カード不可 電子マネー不可,"34.701318237978924,135.49767717747866",06-6345-0789,大阪府大阪市北区梅田1-13-13 B2F,367
,とんかつ上善,茨木市 , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,水曜日,https://tabelog.com/osaka/A2706/A270604/27045173/,予約可,※前日までのご予約がベター,"阪急茨木市駅南口から⇒徒歩約20分JR茨木駅東口近鉄バス真砂一丁目すぐ 南茨木駅から1,207m",11:00 - 14:45L.O. 14:15,■ 営業時間◇ランチメニューは平日のみとなります。（土日祝はランチタイムの営業ですが通常メニューとなります。）◇夜の営業では品切れとなり、早く閉店することもあります。■ 定休日水曜日（祝日の場合は営業します。）第4火曜,カード不可,"34.79969683794178,135.5772672784166",072-647-7118,大阪府茨木市真砂1丁目12番31号 サンライフタウン古市１階,281
,豚かつ あもん,京橋駅 175m , とんかつ、豚しゃぶ,＼【京阪京橋駅徒歩1分】2種の異なる温度で、じっくり丁寧に揚げられるこだわりの絶品豚かつ／,"￥3,000～￥3,999","￥3,000～￥3,999",3.58,,https://tabelog.com/osaka/A2701/A270107/27135266/,予約可,,京阪 『京橋駅』から徒歩1分JR『京橋駅』から徒歩5分『大阪城北詰駅』から徒歩8分『大阪ビジネスパーク駅』から徒歩９分 京橋駅から175m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay、d払い、au PAY）,"34.69601493799289,135.53095827740177",06-6354-6250,大阪府大阪市都島区片町2-11-20 ,210
,とんかつ revolution,河内山本駅 183m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,月曜日、火曜日,https://tabelog.com/osaka/A2707/A270705/27112728/,予約不可,,近鉄河内山本駅 河内山本駅から183m,,,カード可 （JCB、AMEX） 電子マネー可 QRコード決済可,"34.627541038065225,135.62152407664664",072-998-6155,大阪府八尾市山本町1-9-4 ,188
,とんかつ revolution,河内山本駅 183m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,月曜日、火曜日,https://tabelog.com/osaka/A2707/A270705/27112728/,予約不可,,近鉄河内山本駅 河内山本駅から183m,,,カード可 （JCB、AMEX） 電子マネー可 QRコード決済可,"34.627541038065225,135.62152407664664",072-998-6155,大阪府八尾市山本町1-9-4 ,188
,ニューベイブ 北堀江店,西大橋駅 134m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/osaka/A2701/A270201/27131243/,予約可,平日サービスランチでの予約は不可(銘柄豚のオーダー必須),西大橋駅から徒歩2分です。 西大橋駅から134m,,,カード可 電子マネー可 QRコード決済可,"34.67440603799452,135.49299087721013",06-6536-8989,大阪府大阪市西区北堀江2-2-7 北堀江ゲイトビル 1F,123
,とんかつ小ばやし,梅田駅 284m , とんかつ、豚料理、弁当,受け継がれ 愛され続ける 創業昭和5年 伝統の味,"￥1,000～￥1,999","￥1,000～￥1,999",3.56,-,https://tabelog.com/osaka/A2701/A270101/27118666/,予約不可,,阪急梅田駅・地下鉄梅田駅・ＪＲ大阪駅から徒歩5分 梅田駅から284m,11:00 - 21:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.70379953797831,135.50069187750162",06-6362-0674,大阪府大阪市北区角田町5-5-1 ,264
,とんかつ 真,なにわ橋駅 302m , とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.56,-,https://tabelog.com/osaka/A2701/A270103/27061676/,予約不可,,なにわ橋駅から302m,,,カード不可 電子マネー不可 QRコード決済不可,"34.69523103798602,135.50783037741007",,大阪府大阪市北区西天満3-8-18 ,257
,とんかつ井戸枩,本町駅 342m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.56,日曜日,https://tabelog.com/osaka/A2701/A270106/27124438/,予約可,テイクアウトは電話での予約注文も可能,御堂筋線　本町駅　徒歩5分四橋線　本町駅　徒歩10分 本町駅から342m,11:15 - 15:00L.O. 14:30,■ 営業時間蔓延防止措置期間11:00～14:3018:00～21:00,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.686267437988896,135.49896077732575",06-6204-6622,大阪府大阪市中央区瓦町4-5-4 ,181
,あべのカツサンドパーラー ロマン亭,大阪阿部野橋駅 77m , サンドイッチ、喫茶店、とんかつ,【各線天王寺駅徒歩3分】旨味を引き出した完熟肉を使用した揚げたてアツアツなカツサンド専門店,"￥1,000～￥1,999","￥1,000～￥1,999",3.56,-,https://tabelog.com/osaka/A2701/A270203/27123331/,予約不可,,近鉄大阪線阿部野橋駅JR/大阪メトロ 天王寺駅　各線より徒歩2分 大阪阿部野橋駅から77m,10:00 - 20:30L.O. 20:00,■ 定休日不定期（施設に準ずる）,カード可 電子マネー可 QRコード決済可,"34.64594999639299,135.51397236081138",06-6627-9399,大阪府大阪市阿倍野区阿倍野筋1-1-43 あべのハルカス近鉄本店ウイング館 B2F,173
,あべのカツサンドパーラー ロマン亭,大阪阿部野橋駅 77m , サンドイッチ、喫茶店、とんかつ,【各線天王寺駅徒歩3分】旨味を引き出した完熟肉を使用した揚げたてアツアツなカツサンド専門店,"￥1,000～￥1,999","￥1,000～￥1,999",3.56,-,https://tabelog.com/osaka/A2701/A270203/27123331/,予約不可,,近鉄大阪線阿部野橋駅JR/大阪メトロ 天王寺駅　各線より徒歩2分 大阪阿部野橋駅から77m,10:00 - 20:30L.O. 20:00,■ 定休日不定期（施設に準ずる）,カード可 電子マネー可 QRコード決済可,"34.64594999639299,135.51397236081138",06-6627-9399,大阪府大阪市阿倍野区阿倍野筋1-1-43 あべのハルカス近鉄本店ウイング館 B2F,173
,炭火焼とんかつ 大蔵,玉造（ＪＲ）駅 153m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.56,水曜日,https://tabelog.com/osaka/A2701/A270204/27131950/,予約可,,玉造駅（ＪＲ）から153m,,,カード可 （AMEX） 電子マネー可 （楽天Edy） QRコード決済可 （PayPay、d払い）,"34.67421613800777,135.53418897717935",06-6976-3620,大阪府大阪市東成区東小橋1-2-1 ,84
,とんかつ みな斗,日本橋駅 380m , とんかつ,,"￥3,000～￥3,999","￥3,000～￥3,999",3.56,月曜日,https://tabelog.com/osaka/A2701/A270202/27141118/,予約不可,,日本橋駅から徒歩9分長堀橋駅から徒歩10分 日本橋駅から380m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、Alipay）,"34.669977603317776,135.50822222568576",不明の為情報お待ちしております,大阪府大阪市中央区島之内2-9-26 1F,44
,とんかつ みな斗,日本橋駅 380m , とんかつ,,"￥3,000～￥3,999","￥3,000～￥3,999",3.56,月曜日,https://tabelog.com/osaka/A2701/A270202/27141118/,予約不可,,日本橋駅から徒歩9分長堀橋駅から徒歩10分 日本橋駅から380m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、Alipay）,"34.669977603317776,135.50822222568576",不明の為情報お待ちしております,大阪府大阪市中央区島之内2-9-26 1F,44
,ニューフリッツ田ノ上,我孫子町駅 183m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.54,-,https://tabelog.com/osaka/A2701/A270404/27123613/,予約可,,JR阪和線 我孫子町駅 我孫子町駅から183m,11:15 - 14:30L.O. 14:00,■ 定休日不定休,カード可 電子マネー可 QRコード決済可,"34.601023038044985,135.50509597646038",06-6654-8669,大阪府大阪市住吉区山之内1-1-30 ,42
,北新地とんかつエペ 大丸心斎橋店,心斎橋駅 76m , とんかつ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.54,-,https://tabelog.com/osaka/A2701/A270201/27139240/,予約不可,,心斎橋駅から76m,,,カード可 電子マネー可 QRコード決済可,"34.67385003799742,135.50096237719893",06-6271-1231,大阪府大阪市中央区心斎橋筋1-7-1 大丸心斎橋店フードホール,41
,味の店 一番 谷町店,谷町四丁目駅 34m , 洋食、とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,日曜日、祝日,https://tabelog.com/osaka/A2701/A270104/27139049/,予約可,,谷町四丁目駅から34m,11:00 - 15:30,■ 定休日第2・4土曜日,カード可 電子マネー可 QRコード決済可,"34.682318444773365,135.51696575448676",06-6867-7671,大阪府大阪市中央区谷町3-4-9 Em&C谷町ビル,73
,味の店 一番,中百舌鳥（南海・泉北）駅 361m , 洋食、とんかつ、ハンバーグ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.52,-,https://tabelog.com/osaka/A2705/A270501/27011458/,予約不可,,地下鉄なかもず鳥駅5番出口　徒歩3分南海・泉北高速中百舌鳥駅　徒歩5分 中百舌鳥駅（南海・泉北）から361m,11:00 - 22:00L.O. 21:30,■ 営業時間但し21時以降ご飯がなくなり次第終了する場合がございます。ご了承くださいませ。■ 定休日年末年始12/31〜1/5休業,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.55296199344451,135.50416967848253",072-257-2500,大阪府堺市北区中百舌鳥町6-882-3 ,507
,味の店 一番,中百舌鳥（南海・泉北）駅 361m , 洋食、とんかつ、ハンバーグ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.52,-,https://tabelog.com/osaka/A2705/A270501/27011458/,予約不可,,地下鉄なかもず鳥駅5番出口　徒歩3分南海・泉北高速中百舌鳥駅　徒歩5分 中百舌鳥駅（南海・泉北）から361m,11:00 - 22:00L.O. 21:30,■ 営業時間但し21時以降ご飯がなくなり次第終了する場合がございます。ご了承くださいませ。■ 定休日年末年始12/31〜1/5休業,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.55296199344451,135.50416967848253",072-257-2500,大阪府堺市北区中百舌鳥町6-882-3 ,507
,とんかつ ひろ喜 野江店,野江駅 224m , とんかつ、コロッケ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.52,月曜日、火曜日,https://tabelog.com/osaka/A2701/A270305/27122150/,予約可,,京阪本線「野江駅」より徒歩5分 野江駅から224m,11:30 - 14:00L.O. 料理14:00,■ 定休日月曜日、火曜日,カード不可 電子マネー不可 QRコード決済可 （PayPay、d払い）,"34.707853037990105,135.54580567751097",06-6932-2112,大阪府大阪市城東区成育2-13-4 ,87
,とんかつ たわら,桃谷駅 571m , とんかつ、弁当、カレー,,"￥1,000～￥1,999","￥1,000～￥1,999",3.51,日曜日、祝日,https://tabelog.com/osaka/A2701/A270203/27008980/,予約不可,,近鉄難波線大阪上本町駅より徒歩１２分 桃谷駅から571m,,,カード不可 電子マネー不可 QRコード決済不可,"34.66241033801211,135.52427777706703",06-6771-3981,大阪府大阪市天王寺区細工谷1-6-15 ,467
