awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
,鮨 実紀,北新地駅 213m , 寿司,大切なお客様の一食を、美味しいお料理、 お酒、楽しい時間に。,"￥15,000～￥19,999","￥15,000～￥19,999",3.93,-,https://tabelog.com/osaka/A2701/A270101/27118905/,予約可,,北新地から徒歩すぐ 北新地駅から213m,18:00 - 23:00,■ 定休日不定休,カード可 （AMEX） 電子マネー不可,"34.69709563884062,135.49817881762485",06-6343-0090,大阪府大阪市北区曽根崎新地1-2-6 新松リンデンビル 1F,131
,鮨shizuku 西天満,大江橋駅 340m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.89,-,https://tabelog.com/osaka/A2701/A270102/27130932/,予約可,,大江橋駅から340m,,,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"34.696037937983974,135.50299527742163",06-6809-6535,大阪府大阪市北区西天満2-3-15 千都ビル 1F,126
食べログ 寿司 WEST 百名店 2022 選出店,松寿司,北畠駅 396m , 寿司、海鮮、日本料理,町で愛されている【松寿司】創業50年の確かな腕と味をご堪能下さい。,"￥20,000～￥29,999","￥20,000～￥29,999",3.87,-,https://tabelog.com/osaka/A2701/A270203/27015415/,予約可,※予約制となります。※香水など強い香りのするものをつけてのご来店はご遠慮ください。■キャンセルについて■※※キャンセルのご連絡は2日前までにお願い致します。※※,（電車、徒歩・タクシー）・ＪＲ・御堂筋線「天王寺駅」タクシー５分・御堂筋線「昭和町駅」徒歩15分・タクシー5分・御堂筋線「西田辺駅」徒歩13分・タクシー5分・南海高野線「天下茶屋駅」タクシー8分（バス）上町線北畠駅若しくは市バス北畠公園前から徒歩１分。メイン道路から、王子市場の入口に向かって入っていき、左側の細い路地をちょっと入ります。 北畠駅から396m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.62772553802959,135.50997997672673",06-6622-5723,大阪府大阪市阿倍野区王子町3-13-6 ,251
,髙橋 謙太郎,なにわ橋駅 434m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.85,日曜日,https://tabelog.com/osaka/A2701/A270101/27140862/,完全予約制,,なにわ橋駅から434m,,,カード可 電子マネー可 QRコード決済不可,"34.696673054358385,135.50384138825308",不明の為情報お待ちしております,大阪府大阪市北区西天満4-7-7 サン・システム西天満ガストロプラザ 2F,64
食べログ 寿司 WEST 百名店 2022 選出店,鮨 原正,大阪上本町駅 437m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.8,水曜日、日曜日,https://tabelog.com/osaka/A2701/A270205/27104509/,完全予約制,,大阪上本町駅から437m,,,カード可 （JCB、Diners） 電子マネー可 QRコード決済不可,"34.662185338010836,135.5198670770679",06-6773-5518,大阪府大阪市天王寺区上之宮町3-30 ,140
,鮨 ひじり,福島駅 434m , 寿司、海鮮、日本料理,年内のご予約は満席となりました。,"￥20,000～￥29,999","￥20,000～￥29,999",3.79,-,https://tabelog.com/osaka/A2701/A270108/27124287/,完全予約制,新規のご予約は予約サイト食オクにて承ります,JR福島駅　　徒歩10分野田阪神駅　徒歩10分海老江駅　　徒歩10分新福島駅　　徒歩10分大阪駅からタクシーで8分中途半端な場所でごめんなさい(>_<) 福島駅から434m,,,カード可 電子マネー不可 QRコード決済不可,"34.698203572588575,135.48208704747785",未開通,大阪府大阪市福島区鷺州2-11-24 ,199
食べログ 寿司 WEST 百名店 2022 選出店,寿司 うち田,大江橋駅 276m , 寿司、海鮮、日本料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.76,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27011689/,予約可,,京阪中之島線　大江橋駅　徒歩３分ＪＲ東西線　　北新地駅　徒歩4分大阪市営四つ橋線　西梅田駅　徒歩６分 大江橋駅から276m,,,カード可 （AMEX） 電子マネー不可,"34.69654783798224,135.49856897742984",06-6345-0057,大阪府大阪市北区堂島1-3-40 スタッフ堂島ビル　２Ｆ,123
食べログ 寿司 WEST 百名店 2022 選出店,寿司 赤酢,北新地駅 271m , 寿司、日本料理、海鮮,厳選した旬の魚と赤酢を使ったこだわりのシャリとのハーモニーをご堪能ください。,"￥20,000～￥29,999","￥20,000～￥29,999",3.75,,https://tabelog.com/osaka/A2701/A270101/27114022/,完全予約制,コースをお召し上がりにならないお子様は別途お席がございますのでご予約の際に「予約人数」に入れず「レストランへのご要望」欄にお子様の人数及びご要望を入力ください。,JR北新地駅・大阪メトロ西梅田駅より徒歩5分 北新地駅から271m,18:00 - 22:30,■ 営業時間お食事は二部制でご案内しております。【一部】入店時間 18:00〜20:00【二部】入店時間 20:30～22:30【ランチ】12：00〜14：30(不定休)※お食事は一斉スタートとなっております。他のお客様にご迷惑がかかりますので、お時間に間に合わなさそうな場合はお電話にてご一報頂ますよう、お願い致します祝祭日(不定休),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.6964082126016,135.4981921814987",06-7410-2651,大阪府大阪市北区堂島1-3-4 谷安ビル B1F,312
,墨や,大阪難波駅 145m , 寿司、海鮮、日本料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.75,-,https://tabelog.com/osaka/A2701/A270202/27099496/,完全予約制,,大阪メトロ御堂筋線なんば駅から徒歩3分JR難波駅から１５５ｍ。 大阪難波駅から145m,,,カード不可 電子マネー不可 QRコード決済不可,"34.66597443800198,135.49957547712035",非設置,大阪府大阪市中央区難波4-3-23 ,195
食べログ 寿司 WEST 百名店 2022 選出店,鮨 村上二郎,北新地駅 106m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.75,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27078821/,予約可,,ＪＲ東西線北新地駅徒歩５分 北新地駅から106m,,,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"34.69773953798108,135.49730927744278",06-6341-3988,大阪府大阪市北区曽根崎新地1-5-7 森ビル 1F,181
,鮨 たく未,本町駅 343m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.74,-,https://tabelog.com/osaka/A2701/A270106/27127383/,完全予約制,電話予約12:00〜,本町駅から343m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.685528637990814,135.50350147731513",06-7410-3261,大阪府大阪市中央区備後町3-1-2 レアビル 3F,87
,こだん 天満橋,天満橋駅 261m , 寿司、日本料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.74,-,https://tabelog.com/osaka/A2701/A270104/27087500/,予約可,,京阪電車「天満橋」駅から徒歩約4分地下鉄谷町線「天満橋」駅から徒歩約4分 天満橋駅から261m,,,カード不可 電子マネー不可,"34.68914903799202,135.51450827734396",06-6910-1169,大阪府大阪市中央区石町2-3-14 ,56
食べログ 寿司 WEST 百名店 2022 選出店,鮨 のぐち,北新地駅 197m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.73,-,https://tabelog.com/osaka/A2701/A270101/27004965/,予約可,,北新地駅から197m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69708033798168,135.49791127743572",06-6345-3345,大阪府大阪市北区曽根崎新地1-2-8 ,177
食べログ 寿司 WEST 百名店 2022 選出店,鮨　樋口,長堀橋駅 335m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.73,日曜日,https://tabelog.com/osaka/A2701/A270201/27043154/,予約可,,地下鉄御堂筋線心斎橋駅　徒歩5分地下鉄長堀鶴見緑地線長堀橋駅　徒歩2分地下鉄千日前線日本橋駅　徒歩5分 長堀橋駅から335m,17:00 - 22:30L.O. 22:00,■ 営業時間20:30　最終入店■ 定休日祝日の月曜日 他、水曜日か木曜日。週休2日。,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.671722538000076,135.50505037717457",06-6211-1020,大阪府大阪市中央区東心斎橋2-4-30 グランドジャニスビル１F,170
,越中屋 ,天下茶屋駅 210m , 寿司,,"￥8,000～￥9,999","￥8,000～￥9,999",3.73,-,https://tabelog.com/osaka/A2701/A270406/27018365/,予約可,,四つ橋線　岸里駅から徒歩５分南海・堺筋線　天下茶屋駅から徒歩５分 天下茶屋駅から210m,,,カード不可 電子マネー不可 QRコード決済不可,"34.636494238019125,135.49462797682602",06-6656-0363,大阪府大阪市西成区岸里1丁目4-1 ,167
食べログ 寿司 WEST 百名店 2022 選出店,鮨 福萬,松屋町駅 277m , 寿司、日本料理、日本酒バー,,"￥15,000～￥19,999","￥15,000～￥19,999",3.72,水曜日,https://tabelog.com/osaka/A2701/A270204/27051709/,予約可,,地下鉄松屋町駅より徒歩約4～5分地下鉄谷町六丁目駅より徒歩約7～8分松屋町駅から272m 松屋町駅から277m,18:00 - 20:00,■ 営業時間日、祝日18:00〜21:00(最終入店19時)■ 定休日第1・3火曜日,カード可 （VISA、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.673140538001824,135.51334887718306",06-4304-0029,大阪府大阪市中央区瓦屋町1-6-2 ,142
,寿し たけうち,大江橋駅 278m , 寿司,【北新地・大江橋】3種のシャリと新鮮な食材で至高の一品に。洗練された寿司をご堪能下さい。,"￥20,000～￥29,999","￥20,000～￥29,999",3.72,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27119115/,予約可,"※19,800円(税込)のおまかせコースのみです。※お電話にてご相談ください。",北新地駅　徒歩5分西梅田駅　徒歩5分大江橋駅より　徒歩3分 大江橋駅から278m,18:00 - 20:00,■ 営業時間◆二部制＜1部＞18:00スタート＜2部＞20:30スタート■定休日日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69603183798229,135.49770117742528",06-6343-0055,大阪府大阪市北区堂島1-4-8 廣ビル B1F,102
,寿し処すみれ,大江橋駅 302m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.72,日曜日、祝日,https://tabelog.com/osaka/A2701/A270102/27107068/,予約可,,大江橋駅から302m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69646483798336,135.50194817742667",06-6360-7207,大阪府大阪市北区西天満2-10-9 ,74
,すしぎん,鶴橋駅 205m , 寿司,,-,-,3.71,水曜日、木曜日,https://tabelog.com/osaka/A2701/A270205/27015774/,予約不可,,近鉄大阪線鶴橋駅東口 徒歩1分近鉄で鶴橋駅で降りるだけです！車でなら、鶴橋商店街の近くにパーキングがあるので、そこに停めていただければ商店街経由で行けます。 鶴橋駅から205m,11:00 - 17:00,■ 営業時間[月、火、金、土、日]11:00〜17:00■ 定休日水曜日、木曜日▪️年末で一旦閉店し、ダウンサイジングして近くで再開する予定とのことです。,カード不可 電子マネー不可 QRコード決済不可,"34.66486968589731,135.5325371701311",06-6712-7105,大阪府大阪市生野区鶴橋2丁目3-8 ,474
食べログ 寿司 WEST 百名店 2022 選出店,黒杉,大江橋駅 144m , 寿司,洗練された空間で旬の素材と熟練の技が織りなす至福のひとときを愉しむ［完全個室あり］,"￥30,000～￥39,999","￥30,000～￥39,999",3.71,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27086390/,予約可,,JR東西線 北新地駅より徒歩7分大阪メトロ淀屋橋駅より徒歩5分新ダイビル西側の入口より2Fにお上がりください。 大江橋駅から144m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.695505828023904,135.4992743553939",06-6342-0919,大阪府大阪市北区堂島浜1-2-1 新ダイビル 2F,237
食べログ ステーキ・鉄板焼き WEST 百名店 2024 選出店,蔵 鉄板焼＆寿司,渡辺橋駅 87m , 鉄板焼き、寿司、日本料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.71,,https://tabelog.com/osaka/A2701/A270102/27097667/,予約可,※ご予約状況およびその他の理由によりご要望に添えない場合がございますので予めご了承ください。※食物アレルギーをお持ちのお客様は予めお申し付けください。,大阪メトロ四つ橋線「肥後橋駅」（4番出口）、京阪中之島線「渡辺橋駅」（12番出口）直結JR「大阪駅」より徒歩10分、車で約5分※ホテル入口への車寄せは、フェスティバルタワー・ウエストの北側にございます。中之島通りより左折してお入りください。※大阪メトロ「肥後橋駅」の改札前にある、ローソンの売店の左手より地下に降りていただき、通路を抜けて、エスカレーターの左手にあるエレベーターより1階に上がってください。エレベーターを降りてすぐ左手の「銀座・和光」の横に、ホテル入口がございます。「渡辺橋駅」ご利用の方は、改札を出て「肥後橋駅」の改札に向かってください。 「大阪駅」ご利用の方は、「桜橋口」出口より、四つ橋筋をまっすぐ進んでいただき、渡辺橋を渡ってすぐの建物がフェスティバルタワー・ウエストになります。四つ橋筋沿いにホテルの入口がございます。 渡辺橋駅から87m,11:30 - 15:30,■ 営業時間ランチ　最終入店 14:00ディナー最終入店 20:30営業時間・定休日が記載と異なる場合がございます。ご来店時は事前にホームページにてご確認ください。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69329223798327,135.49532367739926",06-6222-0111,大阪府大阪市北区中之島3-2-4 中之島フェスティバルタワー・ウェスト コンラッド大阪 40F,161
食べログ 寿司 WEST 百名店 2022 選出店,寿司赤酢・望月,北新地駅 271m , 寿司,北新地駅5分◆新鮮な旬のネタと、こだわりの赤酢のシャリとのハーモニーを堪能。お子様も歓迎◎,"￥15,000～￥19,999","￥15,000～￥19,999",3.71,,https://tabelog.com/osaka/A2701/A270101/27120182/,予約可,コースをお召し上がりにならないお子様は別途お席がございますのでご予約の際に「予約人数」に入れず「レストランへのご要望」欄にお子様の人数及びご要望を入力ください。,北新地駅から徒歩5分 北新地駅から271m,18:00 - 22:30,■ 営業時間お食事は二部制でご案内しております。【一部】入店時間 18:00〜20:00【二部】入店時間 20:30～22:30※20:30にご予約の方は20:30にお越しください。【ランチ】12：00〜14：30(不定休)■ 定休日日曜日　祝日(不定休),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69640960135649,135.4981930146989",050-3188-0801,大阪府大阪市北区堂島1-3-4 谷安ビル 1F,132
,北新地 さえき,大江橋駅 316m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.71,-,https://tabelog.com/osaka/A2701/A270101/27129505/,完全予約制,ご予約はOMAKASEにて受付,JR北新地駅から徒歩５分 大江橋駅から316m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69716204919425,135.5001951523186",06-6342-6788,大阪府大阪市北区曽根崎新地1-7-4 YAMANA K2ビル 3F,74
,こいき,桃谷駅 337m , 寿司、海鮮,,"￥10,000～￥14,999","￥10,000～￥14,999",3.71,-,https://tabelog.com/osaka/A2701/A270203/27100808/,予約可,,ＪＲ桃谷駅より徒歩５分 桃谷駅から337m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.65567233801693,135.52595917699782",06-6779-8823,大阪府大阪市天王寺区勝山4-2-20 ザホワイトレジデンス 1F,54
,鮨 慎之介,堺筋本町駅 226m , 寿司、海鮮、日本料理,お問い合わせ 0662634649,"￥10,000～￥14,999","￥10,000～￥14,999",3.7,,https://tabelog.com/osaka/A2701/A270106/27096408/,予約可,,堺筋本町駅より徒歩1分(17番出口から北へ100m) 堺筋本町駅から226m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.6842647379925,135.50629557730036",06-6263-4649,大阪府大阪市中央区安土町2-2-10 本二ビル 1F,319
食べログ 寿司 WEST 百名店 2022 選出店,寿司処 しん,天神橋筋六丁目駅 497m , 寿司,【天神橋筋六丁目駅徒歩5分】熟練の板前が握る素材の旨み引き立つお寿司を心地よい空間でどうぞ,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,-,https://tabelog.com/osaka/A2701/A270103/27091491/,予約可,土日祝ランチ　12:00～平日ディナー　1部　18:002部　20:30各時間帯一斉スタートです。Web予約はWebページ（TableCheck）でお取りいただけます。,大阪市営地下鉄天神橋筋六丁目駅から徒歩５分 天神橋筋六丁目駅から497m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.714264737974936,135.51094307760016",06-6352-1139,大阪府大阪市北区天神橋7-12-14 グレーシィ天神橋 106,229
,新地 鮓 ゆうじろう,北新地駅 269m , 寿司、日本料理、海鮮,北新地、江戸前鮨,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,,https://tabelog.com/osaka/A2701/A270101/27113818/,予約可,＜キャンセルポリシー＞前日50％・当日100％,■JR東西線　北新地駅　徒歩3分■地下鉄四つ橋線　西梅田駅　徒歩3分■阪神本線梅田駅　徒歩8分■JR大阪駅　徒歩15分 北新地駅から269m,17:00 - 23:00,■ 営業時間昼の部、夜の部お電話ください■ 基本的に日曜日が定休日です。連休があります。ご注意くださいませ。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.695975437982,135.49666347742541",050-3091-8327,大阪府大阪市北区堂島1-5-5 エスパス北新地25 1F,151
食べログ 寿司 WEST 百名店 2022 選出店,千成寿司,淡路駅 153m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,月曜日,https://tabelog.com/osaka/A2701/A270307/27011309/,予約可,,阪急　淡路駅から徒歩5分 淡路駅から153m,,,カード不可 電子マネー不可 QRコード決済不可,"34.7400858379609,135.51840247785572",06-6322-7799,大阪府大阪市東淀川区菅原5-5-13 ,131
,北浜鮨やまの,北浜駅 330m , 寿司、海鮮、日本料理,目指すのは『思い出に残る鮨屋‼︎』 赤酢のシャリと一捻りしたお料理でお腹いっぱい！,"￥15,000～￥19,999","￥15,000～￥19,999",3.69,,https://tabelog.com/osaka/A2701/A270102/27119910/,完全予約制,アレルギーや苦手な食材がございましたらご予約の際にお伝え下さい。直前にお伝え頂いた場合、仕入れ状況によっては対応できない可能性がございます。どうかご協力ください。各時間にてお料理が一斉スタートとなります。到着が遅れますと、他のお客様にお待ち頂く事となります。どうぞお時間通りのご来店をお願い致します。,地下鉄堺筋線『4番出口』から東へ徒歩2分です。 北浜駅から330m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.68927023799019,135.50903237734903",06-6210-5960,大阪府大阪市中央区高麗橋1-3-2 ,269
食べログ 寿司 WEST 百名店 2022 選出店,鮨いわもと,北新地駅 246m , 寿司、海鮮、日本料理,【完全予約制】「一貫入魂」檜のカウンターで味わう赤酢の鮨【北新地駅徒歩３分】,"￥20,000～￥29,999","￥20,000～￥29,999",3.69,,https://tabelog.com/osaka/A2701/A270101/27105582/,完全予約制,席数が少ないですので、既にお席が埋まっている可能性もございます。ご了承下さい。,【JR東西線】北新地駅 徒歩3分【大阪市営地下鉄四つ橋線】西梅田駅 徒歩4分【京阪中之島線】大江橋駅 徒歩4分 北新地駅から246m,18:00 - 22:30,■ 営業時間お食事は二部制でご案内しております。【一部】入店時間 18:00〜20:00【二部】入店時間 20:30～22:30【ランチ】入店時間 12:00～14:30(不定休)※お食事は一斉スタートとなっております。他のお客様にご迷惑がかかりますので、お時間に間に合わなさそうな場合はお電話にてご一報頂ますよう、お願い致します■ 定休日日曜日・祝日(不定休),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69641653798204,135.49767147742915",06-6940-7968,大阪府大阪市北区堂島1-3-9 日宝堂島センタービル 1F,166
食べログ 寿司 WEST 百名店 2022 選出店,寿司常,大阪天満宮駅 92m , 寿司,,-,-,3.69,火曜日、水曜日,https://tabelog.com/osaka/A2701/A270103/27094765/,予約可,,大阪天満宮駅から92m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69672073798644,135.51208557742217",06-6351-9886,大阪府大阪市北区天神橋2-4-3 ,162
,鮨 悠伝,谷町九丁目駅 54m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,-,https://tabelog.com/osaka/A2701/A270205/27111477/,予約可,24-hour online reservation is available on Pocket Concierge. Pocket Concierge提供24小时网上预约。,谷町九丁目駅から54m,,,カード可 （VISA、JCB、AMEX） 電子マネー不可,"34.66625953800728,135.5167874771112",06-6796-8883,大阪府大阪市天王寺区上汐3-8-25 ,75
,まさる,四天王寺前夕陽ケ丘駅 448m , 寿司、日本料理,寿司のうまい寿司屋,"￥10,000～￥14,999","￥10,000～￥14,999",3.68,水曜日,https://tabelog.com/osaka/A2701/A270203/27000995/,予約可,,四天王寺前夕陽丘駅 四天王寺前夕陽ケ丘駅から448m,,,カード可 （VISA、Master、JCB、AMEX、Diners）,"34.659449238009266,135.5094674770475",06-6649-7227,大阪府大阪市浪速区下寺2-3-10 梅吉マンション　１Ｆ,222
,鮨処 池上,千里丘駅 109m , 寿司,12月末まで最高峰のセコガニが来る 鱈の白子、本マグロ、鰆、 カウンター6席ほどの小さな鮨屋,"￥20,000～￥29,999","￥20,000～￥29,999",3.68,月曜日、火曜日,https://tabelog.com/osaka/A2706/A270604/27139714/,完全予約制,,ＪＲ京都線  千里丘駅 西口 徒歩1分 千里丘駅から109m,17:30 - 23:00,■ 営業時間[水～土]17:30～、20:30～の２回転[日・祝]17:30～、20:15〜の2回転。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済不可,"34.791803084080726,135.550192637379",不明の為情報お待ちしております,大阪府摂津市千里丘1-5-8 ,46
