awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ 寿司 EAST 百名店 2022 選出店,すし昇,丸の内駅 340m , 寿司、海鮮、日本料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.82,-,https://tabelog.com/aichi/A2301/A230102/23073726/,完全予約制,※生の食材を避けることは致しかねますが、アレルギーや特別な食事制限がある場合はお知らせ下さい,名古屋市市営地下鉄・桜通線「丸の内駅」4番出口より徒歩1分名古屋市市営地下鉄・鶴舞線「丸の内駅」4番出口より徒歩1分 丸の内駅から340m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.17359653812568,136.90034118126593",050-3503-1290,愛知県名古屋市中区丸の内2-19-19 丸の内ヒルズ 3F,179
,鮨 花車,名鉄名古屋駅 212m , 寿司,日本屈指の銀座名店「鮨 あらい」監修,"￥30,000～￥39,999","￥30,000～￥39,999",3.78,-,https://tabelog.com/aichi/A2301/A230101/23082562/,予約可,,名古屋 地下ユニモール直結名古屋駅 5番出口 徒歩2分 名鉄名古屋駅から212m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.1711458381225,136.88547598125157",052-433-5855,愛知県名古屋市中村区名駅4-6-23 第三堀内ビル B1F,101
食べログ 寿司 EAST 百名店 2022 選出店,極,国際センター駅 353m , 寿司(立ち食い寿司)、寿司、日本料理,職人の技が光る江戸前寿司をカジュアルに。大将自慢の『うに』は極上の逸品です,"￥6,000～￥7,999","￥6,000～￥7,999",3.76,月曜日,https://tabelog.com/aichi/A2301/A230101/23071531/,予約可,,名古屋駅から徒歩8分、国際センター駅から徒歩6分 国際センター駅から353m,11:30 - 14:30,※ランチタイムのラスト入店は14：00となります。※ディナータイムのラスト入店は22：00、ラストオーダーは22：30となります。ネタがなくなり次第営業を終了させていただく場合がございます。ご了承くださいませ。※定休日第2第4日曜■■■9月より一部変更■■■9月1日より日曜日も毎週営業致します！併せて日曜日の営業時間、定休日が下記のように変更いたします。＜日曜日＞11：30～15：3016：00～21：00（ラスト入店20：00）＜定休日＞月曜日・第1第3火曜日,カード不可 電子マネー不可 QRコード決済不可,"35.16890203812507,136.8890787812264",052-551-1766,愛知県名古屋市中村区名駅4-22-8 ,601
食べログ 寿司 EAST 百名店 2022 選出店,龍文支店,車道駅 371m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.76,日曜日、祝日,https://tabelog.com/aichi/A2301/A230106/23033357/,予約可,,名古屋市営地下鉄桜通線　車道駅から徒歩約5分 車道駅から371m,17:00 - 21:00,■ 営業時間最終入店20:00,カード不可 電子マネー不可 QRコード決済不可,"35.17568383813455,136.9323793812645",052-937-2133,愛知県名古屋市東区筒井3-9-12 ,116
,冨すし,栄（名古屋）駅 480m , 寿司、海鮮、日本料理,素材にこだわった鮨とすっぽん料理、熟練の腕が光る和の逸品をおまかせで堪能できる錦の老舗,"￥20,000～￥29,999","￥20,000～￥29,999",3.74,,https://tabelog.com/aichi/A2301/A230103/23047183/,完全予約制,,名古屋市営地下鉄東山線栄駅徒歩5分 栄駅（名古屋）から480m,18:00 - 22:00,■ 営業時間ディナー※最終入店19:00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.170761638128276,136.90289588123545",052-971-5760,愛知県名古屋市中区錦3-11-16 ,108
,sushi一寿夢,尾頭橋駅 626m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.74,-,https://tabelog.com/aichi/A2301/A230105/23084921/,完全予約制,,山王駅から10分、金山駅から16分 尾頭橋駅から626m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.15091353813871,136.8960272810398",不明の為情報お待ちしております,愛知県名古屋市中区正木1-13-27 ,38
食べログ 寿司 EAST 百名店 2022 選出店,吉凰,栄（名古屋）駅 208m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.73,日曜日、祝日,https://tabelog.com/aichi/A2301/A230103/23069704/,予約可,,東山線栄駅1番出口より３分 栄駅（名古屋）から208m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.1703364381295,136.90583208122914",052-684-6890,愛知県名古屋市中区錦3-17-27 ソシアルビル M1F,124
,山の井,池下駅 251m , 寿司、日本料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.73,月曜日,https://tabelog.com/aichi/A2301/A230106/23072098/,完全予約制,,池下駅から251m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.168992938142516,136.94403878118877",052-753-8003,愛知県名古屋市千種区池下1-2-19 山八第1ビル 1F,36
,鮨 権左衛門,伏見駅 176m , 寿司、海鮮、日本料理,全国各地の厳選素材と職人の手仕事が光る江戸前鮨を、お値打ち価格で堪能。上質な大人の和空間。,"￥15,000～￥19,999","￥15,000～￥19,999",3.72,,https://tabelog.com/aichi/A2301/A230102/23077695/,予約可,当日キャンセルは100%頂戴します。,「伏見駅」8番出口より徒歩3分 伏見駅から176m,11:30 - 14:30,■ 営業時間昼一部　11:30～13:00（入店時間 11:30～12:00）昼二部　13:00～14:30（入店時間 13:00～13:30）夜の部　入店時間22:00■ 定休日GW・お盆・正月,カード可 電子マネー不可 QRコード決済不可,"35.167693888176245,136.8961127188239",052-201-5150,愛知県名古屋市中区栄1-4-16 C Forest X 2F,272
,すし人 三篤,岡崎市 , 寿司、海鮮、日本料理,職人の技が光る、自由闊達なコース。地元食材を使用した粋な握りをカウンターでお愉しみください,"￥30,000～￥39,999","￥30,000～￥39,999",3.72,水曜日,https://tabelog.com/aichi/A2305/A230502/23059486/,完全予約制,ご予約をキャンセルされる場合は、前日までにご連絡いただけますようお願い致します。当日キャンセルされる場合は、誠に申し訳ありませんがお一人様コースの100％の料金を申し受けます。,JR線岡崎駅　458m 岡崎駅から458m,18:00 - 00:00,■ 営業時間最終入店22:00■ 定休日不定休の場合もあります,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.92151926090728,137.1593066393692",0564-83-5820,愛知県岡崎市針崎町東カンジ36-45 ,27
,立ち食い寿司 極 名駅4丁目店,国際センター駅 332m , 寿司,職人の技が光る江戸前寿司をカジュアルに。本店の味を受け継ぐ2号店がオープン。,"￥8,000～￥9,999","￥8,000～￥9,999",3.7,水曜日,https://tabelog.com/aichi/A2301/A230101/23084336/,予約可,,名古屋駅から徒歩8分、国際センター駅から徒歩6分 国際センター駅から332m,11:30 - 14:30,■ 営業時間昼　14:00最終入店夜　22:00最終入店日曜通し営業　20:00最終入店,カード可 電子マネー不可 QRコード決済不可,"35.16912613812505,136.88948538122838",052-526-3385,愛知県名古屋市中村区名駅4-22-1 ,231
食べログ 寿司 EAST 百名店 2022 選出店,おけい鮨 本郷店,本郷駅 182m , 寿司、日本料理、海鮮,,"￥10,000～￥14,999","￥10,000～￥14,999",3.7,-,https://tabelog.com/aichi/A2301/A230111/23000835/,予約可,,本郷駅から182m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.1762499381595,137.0118724812145",052-774-1789,愛知県名古屋市名東区上社2-71 ,127
食べログ 寿司 EAST 百名店 2022 選出店,SUSHI てさく,千種駅 221m , 寿司、日本料理,,"￥4,000～￥4,999","￥4,000～￥4,999",3.69,日曜日、祝日,https://tabelog.com/aichi/A2301/A230106/23046629/,完全予約制,2022年6月時点では新規予約の受付を中断しています,JR東海 中央本線 千種駅改札口、名古屋市営地下鉄 東山線 千種駅3番出口から徒歩5分 千種駅から221m,,,カード不可 電子マネー不可 QRコード決済不可,"35.17110153813746,136.93240098121822",052-753-9058,愛知県名古屋市千種区内山3-22-9 ,150
,すし大作,千種駅 358m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,水曜日,https://tabelog.com/aichi/A2301/A230106/23063821/,完全予約制,,千種駅から358m,11:30 - 14:00,■ 定休日第三木,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.168240138137705,136.9274285811928",052-265-5819,愛知県名古屋市中区新栄3-7-7 ,22
食べログ 寿司 EAST 百名店 2022 選出店,にぎり鮨 一五〇,高浜市 , 寿司,,"￥3,000～￥3,999","￥3,000～￥3,999",3.68,月曜日,https://tabelog.com/aichi/A2305/A230503/23072516/,完全予約制,,高浜港駅から414m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.92124984897545,136.98458838432865",080-4066-7940,愛知県高浜市碧海町2-3-9 ,214
,鮨 いし黒,名古屋駅 505m , 寿司,名古屋駅すぐ◆洗練された優美な空間で、極上の江戸前鮨を,"￥20,000～￥29,999","￥20,000～￥29,999",3.68,,https://tabelog.com/aichi/A2301/A230101/23046955/,完全予約制,,名古屋駅1番出口から徒歩3分以内 名古屋駅から505m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.17478213811973,136.88404608128928",052-562-5500,愛知県名古屋市中村区名駅2-40-11 ,143
,吉凰 はなれ,丸の内駅 411m , 寿司,吉凰はなれ 女性職人大将の寿司店,"￥10,000～￥14,999","￥10,000～￥14,999",3.68,月曜日,https://tabelog.com/aichi/A2301/A230101/23081951/,予約可,香水、オーデコロンなどをつけられてのご来店はご遠慮いただいております,鶴舞線丸の内駅7番出口から徒歩約7分桜通線国際センター駅から徒歩８分 丸の内駅から411m,,,カード可 電子マネー不可 QRコード決済不可,"35.176096238121644,136.8926968812965",052-446-8360,愛知県名古屋市西区那古野1-36-58 四間道ビル 1F,142
,宿木,森下駅 210m , 寿司、日本料理、海鮮,,"￥15,000～￥19,999","￥15,000～￥19,999",3.68,,https://tabelog.com/aichi/A2301/A230110/23045340/,予約可,特に土・日。祭はお客様にご満足していただけるために前もって予約していただければ助かります　当日の予約ですとご期待に添えかねますのでご了承ください,地下鉄平安通り徒歩７分大曽根徒歩９分名鉄森下徒歩３分 森下駅から210m,13:00 - 15:00,■ 営業時間13時〜23時前日までの要予約予約受付時間19時まで■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済不可,"35.190221438124325,136.92925128141354",052-991-3577,愛知県名古屋市北区大曽根1-20-9 大曽根1番館 1F,60
食べログ 寿司 EAST 百名店 2022 選出店,すし 弥助,桜山駅 1000m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.67,-,https://tabelog.com/aichi/A2301/A230108/23061465/,予約可,平日・日祝のお昼の営業は希望日の前々日までの完全予約制,"名古屋市鶴舞線「川名駅」より徒歩20分最寄りバス停「石川橋停留所」より徒歩1分 桜山駅から1,000m",,,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済不可,"35.138910938161665,136.9441845808848",052-852-9151,愛知県名古屋市昭和区菊園町6-18-7 ,81
,すし大,碧南市 , 寿司,老舗の一流店で修行を積んだ店主が腕によりをかけたすし、一品料理が楽しめるお店,"￥15,000～￥19,999","￥15,000～￥19,999",3.67,水曜日,https://tabelog.com/aichi/A2305/A230503/23081054/,完全予約制,(ネット予約は2カ月先まで受付)※香りの強い香水のご利用はお控え下さい。※アレルギーは事前にお伝え下さい。,名鉄　北新川駅　徒歩10分 北新川駅から563m,11:00 - 12:20,■ 営業時間昼11:00と12:30一斉スタート夜17:00〜/18:00〜/19:00〜※貸切の場合のみ17:30/18:30可※最終入店19:00■ 定休日毎週水曜・第2木曜日・不定休有り,カード可 電子マネー不可 QRコード決済不可,"34.904263331379,136.98690820164487",0566-93-2656,愛知県碧南市松江町4-41 ,42
,越乃,池下駅 615m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.67,月曜日,https://tabelog.com/aichi/A2301/A230106/23062958/,予約可,,名古屋市地下鉄・池下駅から徒歩10分 池下駅から615m,18:00 - 22:00L.O. 20:00,■ 定休日第1・第3日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.16277243814633,136.94359528112625",052-761-5878,愛知県名古屋市千種区春岡2-14-15 ,32
,すし義,豊橋市 , 寿司、日本料理、海鮮,,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,月曜日、火曜日,https://tabelog.com/aichi/A2306/A230601/23013900/,予約可,,"運動公園前駅から1,027m",,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.75560353855402,137.4117540766853",0532-61-1433,愛知県豊橋市伝馬町188 ,76
,寿司英,築地口駅 160m , 寿司、日本料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.65,月曜日,https://tabelog.com/aichi/A2301/A230112/23014395/,予約可,コースは前日までの予約が必要,名古屋市営地下鉄　名古屋港線「築地口」１番出口から徒歩２分 築地口駅から160m,11:30 - 13:30L.O. 13:00,■ 定休日第１第３火曜日,カード不可 電子マネー不可 QRコード決済不可,"35.10068584898174,136.8842953965348",052-661-2241,愛知県名古屋市港区港楽3-5-21 ,210
食べログ 寿司 EAST 百名店 2022 選出店,鮨井,浅間町駅 596m , 寿司、海鮮、日本料理,,"￥15,000～￥19,999","￥15,000～￥19,999",3.65,,https://tabelog.com/aichi/A2301/A230109/23071173/,予約可,ひと組あたり2時間くらいまでのお席でお願い致します。ご予約時間の2時間半後には次の予約を入れさせていただく場合がございます。小さな店ですので、何卒2時間ずつくらいでお席の譲り合いをお願い申し上げます。アレルギーのある方は事前にお知らせていただけると幸いです。,地下鉄「浅間町駅」徒歩7分地下鉄「国際センター駅」徒歩10分地下鉄「丸の内駅」徒歩10分 浅間町駅から596m,17:00 - 23:00L.O. 22:00,■ 営業時間夜※21時最終入店□■□■□■□■□■□■□ホームページにてオンライン予約受付中です■ 定休日第一月曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.17875243811958,136.89150878132415",050-3196-8016,愛知県名古屋市西区幅下2-10-12 ,112
,奥,伏見駅 519m , 寿司、串揚げ、海鮮,【錦3／鮨】隠れ家的鮨屋。よろしくお願いいたします。,"￥15,000～￥19,999","￥15,000～￥19,999",3.64,,https://tabelog.com/aichi/A2301/A230103/23084468/,予約可,21時以降のご予約は、TABLE CHECKまたはお電話にてご予約可能です。,名古屋ガーデンパレスホテル玄関から向かって北西、袋町通本町交差点角のビル1階に【おばんざい蘭】さん、【たこ焼き「どないや」】さんのあるビルです。地下一階へお進みください。 伏見駅から519m,18:00 - 03:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.17150803003684,136.9021456532904",052-228-2677,愛知県名古屋市中区錦3-10-28 第一錦エステードビル B1F,117
,鮨の松由,岡崎市 , 寿司、日本料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.64,月曜日,https://tabelog.com/aichi/A2305/A230502/23029899/,予約可,,"国道1号線『市役所南西』信号より北に真っ直ぐ、スーパー『あいらんど』さんの斜め前にお店がございます。 東岡崎駅から1,154m",,,カード可 （VISA、Master） 電子マネー不可 QRコード決済可,"34.96039583834841,137.17457177892015",0564-24-5718,愛知県岡崎市梅園町2-3-2 ,91
食べログ 寿司 EAST 百名店 2022 選出店,福鮨,栄町駅 416m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.64,日曜日、祝日,https://tabelog.com/aichi/A2301/A230103/23008537/,予約可,,駐車場無近くにコインパーク有 栄町駅から416m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.16879033813269,136.91277338120864",052-241-2294,愛知県名古屋市中区栄4丁目5番14号 宗次ホールＢ１Ｆ,76
,饗庵大乃,高岳駅 570m , 日本料理、海鮮、寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.64,,https://tabelog.com/aichi/A2301/A230104/23070876/,完全予約制,,桜通線高岳駅・東山線新栄駅から徒歩10分 高岳駅から570m,17:00 - 23:00L.O. 20:00,■ 定休日不定休,カード可 電子マネー可 QRコード決済可,"35.1762285381307,136.92137908127773",052-930-5148,愛知県名古屋市東区代官町32-9 ,64
,よし都,池下駅 256m , 海鮮、日本料理、寿司,12月1.4.8.11.15.18.22.23.29.30 31日になります。お願いします,"￥5,000～￥5,999","￥5,000～￥5,999",3.63,日曜日、祝日,https://tabelog.com/aichi/A2301/A230106/23005025/,予約可,,地下鉄東山線池下駅より徒歩3分 池下駅から256m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.169052638142475,136.94402288118937",052-761-2111,愛知県名古屋市千種区池下1-2-19 山八第１ビル　１Ｆ,120
,すしの嘉六,豊橋市 , 寿司、海鮮、日本料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.63,,https://tabelog.com/aichi/A2306/A230601/23063994/,完全予約制,★キャンセルは必ず前日の午前10時までにお願いいたします。【キャンセル料】100％,豊鉄市内線 駅前大通駅 徒歩3分豊鉄市内線 駅前駅 徒歩5分 駅前大通駅から175m,17:30 - 22:00,昼席完全予約制とさせて頂きます,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.76478913853992,137.38579907679627",0532-39-7718,愛知県豊橋市萱町32 伊沢ビル 1F,34
食べログ 居酒屋 EAST 百名店 2024 選出店,産直さばと青魚 伏見あおい,伏見駅 203m , 居酒屋、寿司、ラーメン,青魚好きの青魚好きによる青魚好きの為の青魚専門店 / 鯖の概念と青魚の魅力を発信する専門店,"￥5,000～￥5,999","￥5,000～￥5,999",3.62,日曜日,https://tabelog.com/aichi/A2301/A230102/23072428/,予約可,,東山線伏見駅　徒歩2分 伏見駅から203m,11:00 - 14:00,※ランチタイムのご予約は、受け付けておりません,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"35.17033733812722,136.89871828123412",052-221-1707,愛知県名古屋市中区錦2-10-25 ,513
食べログ 寿司 EAST 百名店 2022 選出店,築地青空三代目 大名古屋ビルヂング店,名鉄名古屋駅 272m , 寿司,進化し続ける江戸前鮨を目指して 【築地最強のおまかせ】をテーマに,"￥8,000～￥9,999","￥8,000～￥9,999",3.62,,https://tabelog.com/aichi/A2301/A230101/23059232/,予約可,ディナータイムのご予約時刻は、17時30分、18時、20時、20時15分、基本3部制2時間席ご予約でございます。ランチタイムのご予約は11時、13時のみとなります。その他のお時間帯はお並び順番にご案内させていただきます。ランチメニュー入店は14時00分迄、土日祝日は混雑状況によりランチ入店は早めに受付終了となりますので、ご了承下さいませ。,名駅桜通口から徒歩1分大名古屋ビルヂング地下1F 名鉄名古屋駅から272m,11:00 - 15:00L.O. 料理14:00 ドリンク14:15,■ 営業時間◆ランチ◆1時間半制1部11:00～12:302部13:00～14:30（L.O.フード14:00)◆ディナー◆2時間制1部17:30～19:3018:00～20:002部20:00〜22:0020:15～22:15（L.O.フード22:00)※空席状況によってはご案内可能な場合もございます。お気軽にお問い合わせください。■ 定休日ビル営業に準じる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.17200033812173,136.88475878126067",052-414-4448,愛知県名古屋市中村区名駅3-28-12 大名古屋ビルヂング B1F,482
,鮨屋 とんぼ 新栄本店,新栄町駅 156m , 寿司、海鮮,11/28(木)、29(金)社員研修の為全店舗休業させていただきます。※だしいなり販売中,"￥3,000～￥3,999","￥3,000～￥3,999",3.62,日曜日、祝日,https://tabelog.com/aichi/A2301/A230104/23079532/,予約不可,,地下鉄東山線/新栄町駅 歩2分 新栄町駅から156m,,,カード可 電子マネー不可 QRコード決済不可,"35.17212410581431,136.91979804778447",052-932-7160,愛知県名古屋市東区葵1-18-32 早瀬ビル 1F,331
,鮨 茶居庵,国際センター駅 231m , 寿司、海鮮、日本料理,◆◇◆名駅すぐ！完全予約制◆◇◆,"￥10,000～￥14,999","￥10,000～￥14,999",3.62,,https://tabelog.com/aichi/A2301/A230101/23076135/,完全予約制,※アレルギーや苦手な物がありましたら予約時にお申し付けください※前日までの要予約でお願いします。※当日キャンセルの場合100%キャンセル料を頂戴します。※前日キャンセルの場合50％キャンセル料を頂戴します,名鉄名古屋本線　名鉄名古屋駅　徒歩3分地下鉄桜通線 国際センター駅 4番出口 徒歩3分地下鉄東山線 名古屋駅 5番出口 徒歩3分 国際センター駅から231m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.170427438123575,136.88742348124293",052-526-1017,愛知県名古屋市中村区名駅4-16-23 第二丸中ビル 2F,70
,鮨 銀座おのでら 名古屋店,栄（名古屋）駅 216m , 寿司,「銀座から世界へ」一口ごとにドラマを創りたい。,"￥20,000～￥29,999","￥20,000～￥29,999",3.62,,https://tabelog.com/aichi/A2301/A230103/23087070/,予約可,,名古屋市営地下鉄　東山線・名城線　栄駅直結 栄駅（名古屋）から216m,11:00 - 15:00,■ 営業時間ランチ　：11:00～13:0013:00～15:00ディナー：最終入店19:30■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.168547366843974,136.90965933226113",080-5414-7522,愛知県名古屋市中区栄4-1-1 中日ビル 7F ザ ロイヤルパークホテル アイコニック 名古屋,69
