awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ スペイン料理 百名店 2024 選出店,コングスト,人形町駅 244m , スペイン料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.74,月曜日,https://tabelog.com/tokyo/A1302/A130204/13290035/,予約可,,東京メトロ人形町駅から徒歩4分 人形町駅から244m,,,カード可 電子マネー不可 QRコード決済不可,"35.684609138134185,139.78047386930888",070-1247-2468,東京都中央区日本橋小網町16-19 大都ビル 1F,88
食べログ スペイン料理 百名店 2024 選出店,ENEKO Tokyo,六本木駅 691m , スペイン料理、フレンチ、ワインバー,豊かな自然を擁するスペイン・バスク地方の空気を感じる、食の喜びに溢れたバスクガストロノミー,"￥20,000～￥29,999","￥20,000～￥29,999",3.73,,https://tabelog.com/tokyo/A1307/A130701/13212953/,完全予約制,"▶小学生以下のお子様連れの場合は、個室をご利用頂いておりますので直接お店にお問合せください。（別途個室料 11,000円／一室）",地下鉄日比谷線「六本木」駅１ｃ出口より徒歩約8分地下鉄日比谷線「広尾」駅３出口より 徒歩約9分都営大江戸線「六本木」駅３出口より徒歩約10分 六本木駅から691m,18:00 - 22:00L.O. 19:00,■ 営業時間土日祝：不定期営業（貸切の場合がございますのでお問合せください）営業時間・定休日が変則となる場合がございます。お問い合わせくださいませ。■ 定休日月曜・火曜（祝日の場合、翌日）・年末年始・土日祝不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.658382838717564,139.7257296841822",03-3475-4122,東京都港区西麻布3-16-28 TOKI-ON 西麻布,353
食べログ スペイン料理 百名店 2024 選出店,エスタシオン,飯田橋駅 358m , スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.7,-,https://tabelog.com/tokyo/A1309/A130905/13187660/,予約可,,東京メトロ有楽町線・南北線【飯田橋駅】徒歩３分ＪＲ中央線【飯田橋駅】西口　徒歩４分東京メトロ東西線【飯田橋駅】徒歩８分都営地下鉄大江戸線【牛込神楽坂駅】徒歩７分 飯田橋駅から358m,,,カード可 （VISA、Master、AMEX） 電子マネー不可,"35.700687138695464,139.74064178459903",03-5225-3808,東京都新宿区神楽坂3-6 カーサピッコラ神楽坂 1F,221
食べログ スペイン料理 百名店 2024 選出店,小笠原伯爵邸,若松河田駅 91m , スペイン料理,広々ダイニングでスペイン料理をお楽しみください,"￥15,000～￥19,999","￥15,000～￥19,999",3.68,,https://tabelog.com/tokyo/A1305/A130504/13000998/,完全予約制,＊13歳未満のお客様は個室にて承ります（ダイニング、ガーデン席はご利用いただけません）。＊個室は公式HPもしくはお電話でご予約を承っております。＊屋外（ガーデン席）につきましては、天候に関わらず屋内席へはご変更いただけませんので、ご注意ください。＊各エリア内でのお席のご指定はできかねますのでご了承くださいませ。＊ランチ、ディナーともにコース料理でのご提供です。,都営大江戸線「若松河田駅」河田口出口より徒歩1分※駅の裏手にあります 若松河田駅から91m,11:30 - 15:00,■ 営業時間ランチ：最終入店13時00分ディナー：最終入店19時30分■ 定休日年中無休(年末年始除く),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.698395019465444,139.71762812447977",03-3359-5830,東京都新宿区河田町10-10 ,651
食べログ スペイン料理 百名店 2024 選出店,Flowers&Spanish Sonrisa,京急蒲田駅 256m , スペイン料理、ワインバー、バル,色とりどりの植物に囲まれた空間で自然派ワインとスペイン料理♪,"￥8,000～￥9,999","￥8,000～￥9,999",3.68,日曜日,https://tabelog.com/tokyo/A1315/A131503/13214735/,予約可,お電話もしくはネット予約にて受け付けております。※当日のご予約はお電話にて承っております。ネット予約の受付はInstagramもしくはfacebookの予約ボタンから承っております。是非ご利用頂ければと思います。・お店の混雑状況により2時間30分の滞在時間となる場合がございます。・お席のご指定は受け付けておりません。・7名様以上でのご予約はお電話にて承ります。,JR蒲田駅から徒歩8分JR蒲田駅から約700ｍ京急蒲田駅から徒歩4分 京急蒲田駅から256m,17:00 - 01:00,■ 営業時間※ご予約はお電話もしくはネット予約をご利用下さい。ネット予約受付はInstagram、facebook、Googleマップの予約ボタンから承っております。※当日のご予約はお電話のみで承っております。■ 定休日不定休2回※SNSにて定休日のカレンダーを公開しております。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"35.562927374416,139.72263561245248",03-6715-7097,東京都大田区蒲田3-17-12 束田ビル 1F,151
食べログ スペイン料理 百名店 2024 選出店,BCN groc,麻布十番駅 590m , スペイン料理、バル、カフェ,,"￥6,000～￥7,999","￥6,000～￥7,999",3.68,-,https://tabelog.com/tokyo/A1307/A130702/13285601/,予約不可,,東京メトロ南北線・都営地下鉄大江戸線　麻布十番駅 1番出口 徒歩7分東京メトロ南北線　白金高輪駅 徒歩13分東京メトロ日比谷線　広尾駅 徒歩16分 麻布十番駅から590m,,,カード可 電子マネー不可 QRコード決済不可,"35.65151553804598,139.73384892546045",03-5942-5817,東京都港区南麻布1-15-2 1F,51
,TXOKO,江戸川橋駅 617m , イタリアン、スペイン料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.67,-,https://tabelog.com/tokyo/A1309/A130905/13221594/,予約可,電話又はweb予約（HPより可）,有楽町線江戸川橋駅4番出口より徒歩8分 飯田橋駅より徒歩１５分タクシーをご利用の際は飯田橋駅東口に乗り場がございますコミュニティバス水道二丁目より徒歩2分都営バス東五軒町より徒歩5分 江戸川橋駅から617m,18:00 - 23:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.71042263868907,139.74000508469783",03-6801-6921,東京都文京区水道2-19-14 ,58
,TXOKO,江戸川橋駅 617m , イタリアン、スペイン料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.67,-,https://tabelog.com/tokyo/A1309/A130905/13221594/,予約可,電話又はweb予約（HPより可）,有楽町線江戸川橋駅4番出口より徒歩8分 飯田橋駅より徒歩１５分タクシーをご利用の際は飯田橋駅東口に乗り場がございますコミュニティバス水道二丁目より徒歩2分都営バス東五軒町より徒歩5分 江戸川橋駅から617m,18:00 - 23:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.71042263868907,139.74000508469783",03-6801-6921,東京都文京区水道2-19-14 ,58
,アバスク　イチャスエタメンディ,渋谷駅 633m , フレンチ、ヨーロッパ料理、スペイン料理,世界一の美食の地「バスク」の料理とワインのマリアージュをお楽しみください,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/tokyo/A1303/A130301/13045262/,完全予約制,※予約はコースのみとさせていただきます※直前の予約はアラカルトとなりますが、直接お電話にてご相談ください,■JR線・京王井の頭線は渋谷スクランブルスクエアから2階連絡通路で、東急東横線、東京メトロ銀座線、半蔵門線、副都心線はB5出口より渋谷ヒカリエの2階に上がり、ヒカリエデッキ方向へ、右手にある連絡通路で渋谷アクシュへ。そのまま渋谷アクシュ内を通り抜けさらに渋谷クロスタワーへの連絡通路を渡る。連絡通路左手の階段を半分降りて右側のショッピングセンターへ。渋谷クロスタワーを通り抜け、六本木通りに出る。そのまま約200m直進し、左手にセブンイレブンのある「渋谷二丁目」の信号を左折してすぐ左にある松下ビルの1F。■表参道駅より徒歩12分。B1出口（青山通り）を青学に向かって進み、歩道橋のある「青山学院前」信号を左折。道なりに約４００ｍ進み六本木通りに交差する「渋谷2丁目」信号の右手前にある松下ビル1階 渋谷駅から633m,18:00 - 00:00,■ 営業時間ディナーコース18：00～20：30　要予約※20時30分以降はアラカルトランチ[土・日のみ]　※要予約■ 定休日毎月第3日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、楽天ペイ、au PAY）,"35.65869966050855,139.70844793676233",03-5468-8908,東京都渋谷区渋谷2-12-11 松下ビル １Ｆ,191
,アバスク　イチャスエタメンディ,渋谷駅 633m , フレンチ、ヨーロッパ料理、スペイン料理,世界一の美食の地「バスク」の料理とワインのマリアージュをお楽しみください,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/tokyo/A1303/A130301/13045262/,完全予約制,※予約はコースのみとさせていただきます※直前の予約はアラカルトとなりますが、直接お電話にてご相談ください,■JR線・京王井の頭線は渋谷スクランブルスクエアから2階連絡通路で、東急東横線、東京メトロ銀座線、半蔵門線、副都心線はB5出口より渋谷ヒカリエの2階に上がり、ヒカリエデッキ方向へ、右手にある連絡通路で渋谷アクシュへ。そのまま渋谷アクシュ内を通り抜けさらに渋谷クロスタワーへの連絡通路を渡る。連絡通路左手の階段を半分降りて右側のショッピングセンターへ。渋谷クロスタワーを通り抜け、六本木通りに出る。そのまま約200m直進し、左手にセブンイレブンのある「渋谷二丁目」の信号を左折してすぐ左にある松下ビルの1F。■表参道駅より徒歩12分。B1出口（青山通り）を青学に向かって進み、歩道橋のある「青山学院前」信号を左折。道なりに約４００ｍ進み六本木通りに交差する「渋谷2丁目」信号の右手前にある松下ビル1階 渋谷駅から633m,18:00 - 00:00,■ 営業時間ディナーコース18：00～20：30　要予約※20時30分以降はアラカルトランチ[土・日のみ]　※要予約■ 定休日毎月第3日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、楽天ペイ、au PAY）,"35.65869966050855,139.70844793676233",03-5468-8908,東京都渋谷区渋谷2-12-11 松下ビル １Ｆ,191
食べログ スペイン料理 百名店 2024 選出店,FERMINTXO,六本木駅 620m , スペイン料理、ワインバー,【極上スペインワインと旬の食材で彩るスペイン料理】,"￥20,000～￥29,999","￥20,000～￥29,999",3.66,,https://tabelog.com/tokyo/A1307/A130701/13130765/,予約可,※混み具合によりカウンター席へのご案内になることがございます。少人数(3〜5名)での個室指定のご予約は代金の10%頂戴しております。2名様での場合はご相談ください。※当日の人数変更があった場合にも御予約の人数様分お料理代を頂戴しております。前日までにご連絡頂けると助かります。,・東京メトロ日々谷線「六本木駅」A2出口より徒歩7分・都営大江戸線「六本木線」4B出口より徒歩8分・東京メトロ千代田線「乃木坂駅」5番出口より徒歩10分 六本木駅から620m,17:00 - 22:00,■ 営業時間21時までコースのお料理のみとさせていただきます。21時からアラカルトでのワインバーとしてもご利用ください。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.66080763871573,139.72479108420734",03-6804-5850,東京都港区西麻布1-8-13 ,151
食べログ スペイン料理 百名店 2024 選出店,FERMINTXO,六本木駅 620m , スペイン料理、ワインバー,【極上スペインワインと旬の食材で彩るスペイン料理】,"￥20,000～￥29,999","￥20,000～￥29,999",3.66,,https://tabelog.com/tokyo/A1307/A130701/13130765/,予約可,※混み具合によりカウンター席へのご案内になることがございます。少人数(3〜5名)での個室指定のご予約は代金の10%頂戴しております。2名様での場合はご相談ください。※当日の人数変更があった場合にも御予約の人数様分お料理代を頂戴しております。前日までにご連絡頂けると助かります。,・東京メトロ日々谷線「六本木駅」A2出口より徒歩7分・都営大江戸線「六本木線」4B出口より徒歩8分・東京メトロ千代田線「乃木坂駅」5番出口より徒歩10分 六本木駅から620m,17:00 - 22:00,■ 営業時間21時までコースのお料理のみとさせていただきます。21時からアラカルトでのワインバーとしてもご利用ください。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.66080763871573,139.72479108420734",03-6804-5850,東京都港区西麻布1-8-13 ,151
食べログ カフェ 百名店 2022 選出店,Mallorca,二子玉川駅 339m , カフェ、スペイン料理、パン,創業90年以上の伝統と歴史をもつ、スペイン マドリードが本店のマヨルカ。,"￥6,000～￥7,999","￥6,000～￥7,999",3.65,,https://tabelog.com/tokyo/A1317/A131708/13181404/,予約可,モーニング、ランチタイムのご予約は承っておりません。ディナータイム（17:00以降）のご予約のみ承ります。,東急田園都市線、大井町線二子玉川駅直結二子玉川ライズショッピングセンター二子玉川駅から徒歩5分 二子玉川駅から339m,09:00 - 22:00L.O. 21:00,■ 営業時間＜物販＞9:00-20:00【朝食】9:00-10:30【ランチ】11:00-14:30 L.O.【ティータイム】15:00-16:30【ディナー】17:00～22:00(21:00L.O.)■ 定休日施設に準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.61123308001425,139.63040371444254",03-6432-7220,東京都世田谷区玉川1-14-1 二子玉川ライズS.C.テラスマーケット 2Ｆ,1148
食べログ カフェ 百名店 2022 選出店,Mallorca,二子玉川駅 339m , カフェ、スペイン料理、パン,創業90年以上の伝統と歴史をもつ、スペイン マドリードが本店のマヨルカ。,"￥6,000～￥7,999","￥6,000～￥7,999",3.65,,https://tabelog.com/tokyo/A1317/A131708/13181404/,予約可,モーニング、ランチタイムのご予約は承っておりません。ディナータイム（17:00以降）のご予約のみ承ります。,東急田園都市線、大井町線二子玉川駅直結二子玉川ライズショッピングセンター二子玉川駅から徒歩5分 二子玉川駅から339m,09:00 - 22:00L.O. 21:00,■ 営業時間＜物販＞9:00-20:00【朝食】9:00-10:30【ランチ】11:00-14:30 L.O.【ティータイム】15:00-16:30【ディナー】17:00～22:00(21:00L.O.)■ 定休日施設に準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.61123308001425,139.63040371444254",03-6432-7220,東京都世田谷区玉川1-14-1 二子玉川ライズS.C.テラスマーケット 2Ｆ,1148
食べログ スペイン料理 百名店 2024 選出店,MASIA,銀座一丁目駅 73m , スペイン料理,カタルーニャのルーツと日本の旬の食材の融合で個性を表現,"￥10,000～￥14,999","￥10,000～￥14,999",3.65,,https://tabelog.com/tokyo/A1301/A130101/13276770/,予約可,インターネットより御予約・変更が出来ない場合には、お手数ですが直接店舗に御連絡お願い致します。,JR有楽町駅　4分メトロ日比谷線・銀座線　銀座駅　3分メトロ有楽町線　銀座1丁目駅　2分 銀座一丁目駅から73m,12:00 - 15:00,■ 営業時間12:00-15:00(最終入店13:30)18:00-22:00(最終入店19:30)2024年12月24日(火）、25日(水）は営業します。26日(木）は振替定休日となります。年内の営業は12月30日まで。12月31日～1月4日まで休業。新年は1月5日から営業します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67400633872061,139.76644728431145",03-6263-0971,東京都中央区銀座2-4-6 銀座ベルビア館 8F,123
食べログ スペイン料理 百名店 2024 選出店,MASIA,銀座一丁目駅 73m , スペイン料理,カタルーニャのルーツと日本の旬の食材の融合で個性を表現,"￥10,000～￥14,999","￥10,000～￥14,999",3.65,,https://tabelog.com/tokyo/A1301/A130101/13276770/,予約可,インターネットより御予約・変更が出来ない場合には、お手数ですが直接店舗に御連絡お願い致します。,JR有楽町駅　4分メトロ日比谷線・銀座線　銀座駅　3分メトロ有楽町線　銀座1丁目駅　2分 銀座一丁目駅から73m,12:00 - 15:00,■ 営業時間12:00-15:00(最終入店13:30)18:00-22:00(最終入店19:30)2024年12月24日(火）、25日(水）は営業します。26日(木）は振替定休日となります。年内の営業は12月30日まで。12月31日～1月4日まで休業。新年は1月5日から営業します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67400633872061,139.76644728431145",03-6263-0971,東京都中央区銀座2-4-6 銀座ベルビア館 8F,123
食べログ スペイン料理 百名店 2024 選出店,sardexka,鶯谷駅 344m , スペイン料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.62,木曜日,https://tabelog.com/tokyo/A1311/A131104/13196197/,完全予約制,※おまかせコース営業は2024年7月末までとなります。ご予約はホームページ内の「RESERVE(TabeleCheckリンク)」より承ります。その他お問合せは、ショートメール/Email/SNSdmにてお願いいたします。,JR山手線鶯谷駅南口より5分／東京メトロ日比谷線入谷駅より5分 鶯谷駅から344m,18:00 - 23:00,■ 定休日他不定休あり,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.719549420238934,139.7810554939672",080-9884-2732,東京都台東区下谷1-6-7 竹内マンション 1F,97
食べログ スペイン料理 百名店 2024 選出店,サル イ アモール,代官山駅 280m , スペイン料理、ワインバー、肉料理,クリスマス予約、公式ホームページより受付開始しました！,"￥8,000～￥9,999","￥8,000～￥9,999",3.61,,https://tabelog.com/tokyo/A1303/A130303/13151425/,予約可,"※ネット予約は席確保の為,テーブル席,カウンター席を指定できません。予めご了承下さい。※ご予約のお時間から15分以上過ぎてもご連絡が無い場合はキャンセルとさせて頂いております。遅れる場合には必ずご連絡お願い致します。※お席は御予約のお時間から、ディナータイムは2時間30分、ランチタイムは1時間30分とさせて頂いております。お揃いになる時間での御予約をお願い致します。 ",東急東横線【代官山駅】徒歩４分ＪＲ埼京線【渋谷駅】新南口　徒歩８分東京メトロ日比谷線【恵比寿駅】徒歩10分 代官山駅から280m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.65082023871529,139.70347898412138",050-1809-8226,東京都渋谷区代官山町12-19 第３横芝ビル B1F,654
食べログ スペイン料理 百名店 2024 選出店,サル イ アモール,代官山駅 280m , スペイン料理、ワインバー、肉料理,クリスマス予約、公式ホームページより受付開始しました！,"￥8,000～￥9,999","￥8,000～￥9,999",3.61,,https://tabelog.com/tokyo/A1303/A130303/13151425/,予約可,"※ネット予約は席確保の為,テーブル席,カウンター席を指定できません。予めご了承下さい。※ご予約のお時間から15分以上過ぎてもご連絡が無い場合はキャンセルとさせて頂いております。遅れる場合には必ずご連絡お願い致します。※お席は御予約のお時間から、ディナータイムは2時間30分、ランチタイムは1時間30分とさせて頂いております。お揃いになる時間での御予約をお願い致します。 ",東急東横線【代官山駅】徒歩４分ＪＲ埼京線【渋谷駅】新南口　徒歩８分東京メトロ日比谷線【恵比寿駅】徒歩10分 代官山駅から280m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.65082023871529,139.70347898412138",050-1809-8226,東京都渋谷区代官山町12-19 第３横芝ビル B1F,654
