awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ スペイン料理 百名店 2024 選出店,ガストロテカ ビメンディ,本町駅 303m , スペイン料理、バル、カフェ,【本町駅5分】ピンチョスやタパスなどの本格バスク料理×ワインが楽しめるバル◆ペット同伴OK,"￥6,000～￥7,999","￥6,000～￥7,999",3.63,,https://tabelog.com/osaka/A2701/A270102/27081431/,予約可,,大阪市営地下鉄四つ橋線「本町駅」25番出口徒歩５分 本町駅から303m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay）,"34.68459752142706,135.49761916176223",06-6479-1506,大阪府大阪市西区靭本町1-5-9 ボヌールエイワ 1F,353
食べログ スペイン料理 百名店 2024 選出店,ドノスティア,渡辺橋駅 192m , スペイン料理、バル、ワインバー,,"￥4,000～￥4,999","￥4,000～￥4,999",3.62,,https://tabelog.com/osaka/A2701/A270108/27074000/,予約可,,京阪　中之島線　渡辺橋駅　徒歩１分（地下直結）大阪メトロ　四つ橋線　肥後橋駅　徒歩4分（地下直結）大阪メトロ　御堂筋線　淀屋橋駅　徒歩8分JR　東西線　北新地駅　徒歩10分JR　各線　大阪駅　徒歩14分 渡辺橋駅から192m,17:00 - 22:30L.O. 22:00,※バル営業のみ（ランチ営業はなし）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay）,"34.69322857214179,135.49272438110492",06-6136-5500,大阪府大阪市北区中之島3-6-32 ダイビル本館 1F,241
食べログ スペイン料理 百名店 2024 選出店,TXAGORVA,中津（大阪メトロ）駅 75m , スペイン料理,※現在ランチはやっておりません ペットちゃん不可,"￥6,000～￥7,999","￥6,000～￥7,999",3.61,,https://tabelog.com/osaka/A2701/A270101/27125967/,予約可,,地下鉄中津駅2番出口から徒歩1分 中津駅（大阪メトロ）から75m,18:00 - 22:30L.O. 料理21:30 ドリンク22:00,ランチ営業は現在しておりません。■ 定休日月＋たまに不定休,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可 （PayPay、au PAY）,"34.71169253797195,135.49645217758433",070-1814-0369,大阪府大阪市北区中津1-11-24 ,138
食べログ スペイン料理 百名店 2024 選出店,TXAGORVA,中津（大阪メトロ）駅 75m , スペイン料理,※現在ランチはやっておりません ペットちゃん不可,"￥6,000～￥7,999","￥6,000～￥7,999",3.61,,https://tabelog.com/osaka/A2701/A270101/27125967/,予約可,,地下鉄中津駅2番出口から徒歩1分 中津駅（大阪メトロ）から75m,18:00 - 22:30L.O. 料理21:30 ドリンク22:00,ランチ営業は現在しておりません。■ 定休日月＋たまに不定休,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可 （PayPay、au PAY）,"34.71169253797195,135.49645217758433",070-1814-0369,大阪府大阪市北区中津1-11-24 ,138
食べログ スペイン料理 百名店 2024 選出店,エル ポニエンテ,なにわ橋駅 164m , スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,日曜日,https://tabelog.com/osaka/A2701/A270102/27000016/,予約可,,御堂筋淀屋橋駅、京阪淀屋橋駅から徒歩３，４分車の場合は近くの土佐堀通り沿いにコインパーキング有り なにわ橋駅から164m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69225813798679,135.50429777738253",06-6220-6868,大阪府大阪市中央区北浜2-1-21 つねなりビル　１Ｆ,190
食べログ スペイン料理 百名店 2024 選出店,エル ポニエンテ,なにわ橋駅 164m , スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,日曜日,https://tabelog.com/osaka/A2701/A270102/27000016/,予約可,,御堂筋淀屋橋駅、京阪淀屋橋駅から徒歩３，４分車の場合は近くの土佐堀通り沿いにコインパーキング有り なにわ橋駅から164m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69225813798679,135.50429777738253",06-6220-6868,大阪府大阪市中央区北浜2-1-21 つねなりビル　１Ｆ,190
食べログ スペイン料理 百名店 2024 選出店,ロス・シティオス,西大橋駅 597m , スペイン料理、ダイニングバー、バル,,"￥3,000～￥3,999","￥3,000～￥3,999",3.59,-,https://tabelog.com/osaka/A2701/A270201/27009605/,予約可,,地下鉄「本町」駅23番出口を南西へ徒歩5分程度、西本町エイトビル１Ｆ。 西大橋駅から597m,17:30 - 23:00,■ 定休日不定休,カード可 （JCB、AMEX、Diners） 電子マネー可 QRコード決済不可,"34.68071353799116,135.4950052772724",06-6536-1414,大阪府大阪市西区阿波座1-10-2 西本町エイトビル　１Ｆ,128
食べログ スペイン料理 百名店 2024 選出店,オステリア エ バール ジェノ,江坂駅 352m , スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,月曜日、火曜日,https://tabelog.com/osaka/A2706/A270602/27001101/,予約可,,地下鉄御堂筋線・北大阪急行江坂駅から北西へ徒歩7分 江坂駅から352m,,,カード可 （VISA、JCB、AMEX、Diners）,"34.760917637940054,135.49446987808295",06-6821-8878,大阪府吹田市豊津町5-5 ,92
食べログ スペイン料理 百名店 2024 選出店,オステリア エ バール ジェノ,江坂駅 352m , スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,月曜日、火曜日,https://tabelog.com/osaka/A2706/A270602/27001101/,予約可,,地下鉄御堂筋線・北大阪急行江坂駅から北西へ徒歩7分 江坂駅から352m,,,カード可 （VISA、JCB、AMEX、Diners）,"34.760917637940054,135.49446987808295",06-6821-8878,大阪府吹田市豊津町5-5 ,92
食べログ スペイン料理 百名店 2024 選出店,Claro,松屋町駅 133m , スペイン料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.58,-,https://tabelog.com/osaka/A2701/A270204/27121067/,予約可,,大阪市営地下鉄長堀鶴見緑地線松屋町駅3番出口から徒歩１分谷町線谷町6丁目　4番出口から徒歩10分お車でご来店の際は店舗の隣にコインパーキングございます。 松屋町駅から133m,12:00 - 13:00,■ 営業時間当日の空席はinstagram（claro.jp)のストーリーをご覧ください。ご予約はお電話か下記URLから承ります。当日のご予約はお電話にてお問い合わせください。貸切やお子様連れのお客様、営業時間外でのご予約希望のお客様につきましてはお電話にてご相談下さいませ。■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.67421523800081,135.51235547719463",070-8438-7216,大阪府大阪市中央区松屋町4-18 実和ビル 1F,73
,ピエドラ,西田辺駅 130m , スペイン料理、イタリアン、バル,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,-,https://tabelog.com/osaka/A2701/A270203/27062250/,予約可,,御堂筋線「西田辺駅」から徒歩3分 西田辺駅から130m,11:30 - 14:00,■ 定休日時短営業中です。詳しくはHPをご覧下さい。,カード可 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay）,"34.6207748396012,135.5160887770975",06-6657-6687,大阪府大阪市阿倍野区西田辺1-4-21 FUMOSE西田辺1F ,74
,ピエドラ,西田辺駅 130m , スペイン料理、イタリアン、バル,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,-,https://tabelog.com/osaka/A2701/A270203/27062250/,予約可,,御堂筋線「西田辺駅」から徒歩3分 西田辺駅から130m,11:30 - 14:00,■ 定休日時短営業中です。詳しくはHPをご覧下さい。,カード可 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay）,"34.6207748396012,135.5160887770975",06-6657-6687,大阪府大阪市阿倍野区西田辺1-4-21 FUMOSE西田辺1F ,74
,SOBA SUZU,東梅田駅 519m , そば、スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.54,火曜日,https://tabelog.com/osaka/A2701/A270101/27133778/,予約可,,京阪中之島線大江橋駅５出口より徒歩約7分/京阪本線，大阪メトロ御堂筋線淀屋橋駅１出口より徒歩約9分/京阪中之島線なにわ橋駅１出口より徒歩約10分 東梅田駅から519m,12:00 - 15:00L.O. 13:30,月曜日のみランチセットを提供。こちらは予約不要（不可）です。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69883213798277,135.5048013774486",06-6867-7730,大阪府大阪市北区西天満6-6-12 1F,42
,SOBA SUZU,東梅田駅 519m , そば、スペイン料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.54,火曜日,https://tabelog.com/osaka/A2701/A270101/27133778/,予約可,,京阪中之島線大江橋駅５出口より徒歩約7分/京阪本線，大阪メトロ御堂筋線淀屋橋駅１出口より徒歩約9分/京阪中之島線なにわ橋駅１出口より徒歩約10分 東梅田駅から519m,12:00 - 15:00L.O. 13:30,月曜日のみランチセットを提供。こちらは予約不要（不可）です。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69883213798277,135.5048013774486",06-6867-7730,大阪府大阪市北区西天満6-6-12 1F,42
,カン バッシー,北浜駅 479m , スペイン料理,,"￥4,000～￥4,999","￥4,000～￥4,999",3.53,水曜日,https://tabelog.com/osaka/A2701/A270103/27086474/,予約可,,谷町線・堺筋線南森町、ＪＲ東西線大阪天満宮徒歩６分 北浜駅から479m,18:00 - 23:00L.O. 22:30,■ 定休日加えて不定休あり,カード可 電子マネー不可,"34.692656037989025,135.51211267738108",06-6360-4859,大阪府大阪市北区天神橋1-3-4 清州中之島プラザ 1F,42
,BANDA,福島駅 69m , スペイン料理、バル,,"￥3,000～￥3,999","￥3,000～￥3,999",3.52,,https://tabelog.com/osaka/A2701/A270108/27057492/,予約可,,JR福島駅から徒歩3分 福島駅から69m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.69772507595519,135.4862466549002",06-7651-2252,大阪府大阪市福島区福島7-8-6 中村ビル１F,279
,BANDA,福島駅 69m , スペイン料理、バル,,"￥3,000～￥3,999","￥3,000～￥3,999",3.52,,https://tabelog.com/osaka/A2701/A270108/27057492/,予約可,,JR福島駅から徒歩3分 福島駅から69m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.69772507595519,135.4862466549002",06-7651-2252,大阪府大阪市福島区福島7-8-6 中村ビル１F,279
食べログ スペイン料理 百名店 2024 選出店,田田,西大橋駅 603m , スペイン料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.52,日曜日、祝日,https://tabelog.com/osaka/A2701/A270106/27140909/,予約可,,西大橋駅から603m,13:00 - 20:00,日祝休み。不定休です。日々の営業時間はInstagramをご確認ください。,カード可 （VISA、Master、AMEX、Diners） 電子マネー不可 QRコード決済可,"34.68085837368323,135.49410361951186",06-6616-9825,大阪府大阪市西区阿波座1-14-4 サインカンパニービル 1F,22
,エルパンチョ 心斎橋,心斎橋駅 93m , メキシコ料理、アメリカ料理、スペイン料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.5,-,https://tabelog.com/osaka/A2701/A270201/27001670/,予約可,,地下鉄御堂筋線 心斎橋駅 徒歩2分 心斎橋駅から93m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67482913799686,135.50116487720865",06-6241-0588,大阪府大阪市中央区心斎橋筋1-10-1 心斎橋タワービル　８Ｆ,419
,エルパンチョ 心斎橋,心斎橋駅 93m , メキシコ料理、アメリカ料理、スペイン料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.5,-,https://tabelog.com/osaka/A2701/A270201/27001670/,予約可,,地下鉄御堂筋線 心斎橋駅 徒歩2分 心斎橋駅から93m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67482913799686,135.50116487720865",06-6241-0588,大阪府大阪市中央区心斎橋筋1-10-1 心斎橋タワービル　８Ｆ,419
,エル・ポニエンテ・ゴソ,北浜駅 479m , スペイン料理、ダイニングバー、バル,,"￥4,000～￥4,999","￥4,000～￥4,999",3.47,月曜日,https://tabelog.com/osaka/A2701/A270102/27000116/,予約可,ネット予約はぐるなびから。電話予約も可能。,大阪メトロ堺筋線北浜駅５番口より徒歩７分 北浜駅から479m,16:30 - 01:30L.O. 01:00,【定休日】月曜日、第2第4火曜日,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.68754633799105,135.5083127773321",06-6204-6606,大阪府大阪市中央区平野町1-6-11 平一ビル　１Ｆ,227
,エル・ポニエンテ・ゴソ,北浜駅 479m , スペイン料理、ダイニングバー、バル,,"￥4,000～￥4,999","￥4,000～￥4,999",3.47,月曜日,https://tabelog.com/osaka/A2701/A270102/27000116/,予約可,ネット予約はぐるなびから。電話予約も可能。,大阪メトロ堺筋線北浜駅５番口より徒歩７分 北浜駅から479m,16:30 - 01:30L.O. 01:00,【定休日】月曜日、第2第4火曜日,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.68754633799105,135.5083127773321",06-6204-6606,大阪府大阪市中央区平野町1-6-11 平一ビル　１Ｆ,227
,Bar Espanol LA BODEGA 大阪店,大阪駅 224m , スペイン料理、バル、ダイニングバー,気取らないスペインの空気感と料理・ワインを心行くまで！ 本場のライブ感が味わえるスペインバル,"￥4,000～￥4,999","￥4,000～￥4,999",3.46,,https://tabelog.com/osaka/A2701/A270101/27072609/,予約可,"※お席のご希望は、""席の選択""よりご指定ください。（ただし、ご希望のお席が満席の場合はお選びいただけません。備考欄にご記入いただいてもご希望に添えないことがございますので、予めご了承くださいませ。）",ＪＲ大阪駅 徒歩1分 阪急線梅田駅 徒歩3分 地下鉄御堂筋線梅田駅 北口 徒歩3分 大阪駅から224m,11:00 - 15:00,■ 定休日不定休(グランフロント大阪南館に準ずる),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"34.70425413797613,135.4947400775104",06-6485-7796,大阪府大阪市北区大深町4-20 グランフロント大阪南館 7F,513
,SOL,大阪難波駅 372m , スペイン料理、居酒屋、バル,【難波・心斎橋より５分】お蔭様で18周年♪ライブ感溢れる店内でスペインバルを堪能下さい★,"￥3,000～￥3,999","￥3,000～￥3,999",3.46,,https://tabelog.com/osaka/A2701/A270202/27007613/,予約可,,御堂筋線心斎橋駅から徒歩5分　御堂筋線なんば駅から徒歩5分 大阪難波駅から372m,17:00 - 00:00,※現在ランチ営業日縮小中です。お手数ですが営業日はInstagramにてご確認ください。※状況により短縮の可能性有※週末はお席2時間制です。※15分以上の連絡なしの遅刻は、キャンセル扱いとなります。ご了承ください。■ 定休日基本無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.67031216197674,135.50088371503242",06-6212-1219,大阪府大阪市中央区心斎橋筋2-6-17 ,226
,CUATRO DEVAS,大江橋駅 270m , スペイン料理,,"￥5,000～￥5,999","￥5,000～￥5,999",3.46,-,https://tabelog.com/osaka/A2701/A270102/27094205/,予約可,,大江橋駅から270m,,,カード可 電子マネー不可,"34.69606723798363,135.50196177742265",06-4981-7008,大阪府大阪市北区西天満2-7-24 2F,20
,世界のビール博物館 グランフロント大阪店,大阪駅 324m , ビアホール、ステーキ、スペイン料理,【世界の肉料理と海外輸入クラフトビール】を楽しめる樽生30タップ完備の梅田ビアガーデン,"￥4,000～￥4,999","￥4,000～￥4,999",3.45,,https://tabelog.com/osaka/A2701/A270101/27070799/,予約可,※コースに関して他サービス他クーポンの利用はできません。※キャンセルポリシー予約成立時：コース代金の10％*人数分/1か月前：コース代金の30％*人数分2週間前：コース代金の50％*人数分/1週間前：コース代金の70％*人数分/3日前：コース代金の100％*人数分※個室希望の際は店舗までご連絡のうえご予約をお取りください。,ＪＲ大阪駅 徒歩3分 阪神本線梅田駅 徒歩3分 阪急線梅田駅 徒歩3分 地下鉄御堂筋線梅田駅 徒歩3分 地下鉄谷町線東梅田駅 徒歩3分 地下鉄四つ橋線西梅田駅 徒歩3分 大阪駅から324m,11:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 定休日無,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.7053626379754,135.49463807752167",050-1720-2455,大阪府大阪市北区大深町3-1 グランフロント大阪ショップ＆レストラン　北館 B1F,432
,カルヴァドス,天満橋駅 509m , イタリアン、スペイン料理、フレンチ,,"￥5,000～￥5,999","￥5,000～￥5,999",3.45,月曜日,https://tabelog.com/osaka/A2701/A270104/27004029/,予約可,ランチは予約不可,地下鉄谷町線　天満橋駅　②出口より徒歩８分JR東西線　大阪天満宮駅　徒歩８分 地下鉄谷町線または堺筋線　南森町駅　４－B出口より徒歩１０分京阪電車　天満橋駅　東口出口より徒歩１０分 天満橋駅から509m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69244667810251,135.51330583093045",06-6881-6000,大阪府大阪市北区天神橋1-1-1 中塚ビル　１Ｆ,130
,Bar Espanol PEQUENO,大阪駅 189m , バル、居酒屋、スペイン料理,◎スペインの空気感とタパス＆ワイン◎駅チカ★大阪駅から徒歩2分,"￥3,000～￥3,999","￥3,000～￥3,999",3.45,,https://tabelog.com/osaka/A2701/A270101/27114643/,予約可,,JR 大阪メトロ　阪急　阪神大阪駅から143m 大阪駅から189m,11:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.70459423797637,135.49619877751283",06-6136-5863,大阪府大阪市北区大深町1-1 ヨドバシ梅田タワー LINKS UMEDA B1F,111
,Bar Espanol PEQUENO,大阪駅 189m , バル、居酒屋、スペイン料理,◎スペインの空気感とタパス＆ワイン◎駅チカ★大阪駅から徒歩2分,"￥3,000～￥3,999","￥3,000～￥3,999",3.45,,https://tabelog.com/osaka/A2701/A270101/27114643/,予約可,,JR 大阪メトロ　阪急　阪神大阪駅から143m 大阪駅から189m,11:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.70459423797637,135.49619877751283",06-6136-5863,大阪府大阪市北区大深町1-1 ヨドバシ梅田タワー LINKS UMEDA B1F,111
