awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ 焼き鳥 WEST 百名店 2024 選出店,焼鳥YAMATO,北新地駅 209m , 焼き鳥、鳥料理、創作料理,【北新地徒歩4分】素材の旨味を最大限に引き出した鶏肉料理をご提供。カウンター席・個室有り,"￥10,000～￥14,999","￥10,000～￥14,999",3.73,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27052799/,予約可,,■JR東西線 北新地駅 徒歩4分■地下鉄梅田駅、JR大阪駅　徒歩７分。 北新地駅から209m,18:00 - 23:00,■ 営業時間最終入店　21時30分,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69660363798177,135.49718757743142",06-6347-1194,大阪府大阪市北区堂島1-3-16 堂島メリーセンタービル5Ｆ,474
食べログ 焼き鳥 WEST 百名店 2024 選出店,吾一 堂山店,中崎町駅 427m , 焼き鳥、鳥料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.73,-,https://tabelog.com/osaka/A2701/A270101/27113792/,予約可,,地下鉄「東梅田駅」から徒歩約7分 中崎町駅から427m,17:00 - 00:00,■ 営業時間ネタ切れ終了■ 定休日基本年中無休,カード不可 電子マネー不可 QRコード決済不可,"34.70364893797908,135.5028339774986",06-6363-7739,大阪府大阪市北区堂山町8-16 ,238
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼鳥 きち蔵,阿波座駅 383m , 焼き鳥、居酒屋,,"￥5,000～￥5,999","￥5,000～￥5,999",3.73,日曜日、祝日,https://tabelog.com/osaka/A2701/A270105/27060726/,予約可,,大阪メトロ中央線 阿波座から徒歩約5分 阿波座駅から383m,,,カード不可 電子マネー不可 QRコード決済不可,"34.678796137990474,135.48901487725726",06-6531-0638,大阪府大阪市西区立売堀3-5-20 ,215
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼鳥とり央,新福島駅 139m , 焼き鳥、日本料理、居酒屋,,"￥8,000～￥9,999","￥8,000～￥9,999",3.73,日曜日,https://tabelog.com/osaka/A2701/A270108/27103401/,予約可,コース営業です。一品3品お任せ串８串地鶏スープ〆ご飯で、1人前6.000円（税込み）頂戴しております。追加で一品料理、追加串、締めメニューたくさんご用意しております。,JR東西線 ／ 新福島駅(2号出入口) 徒歩2分 新福島駅から139m,17:00 - 22:30L.O. 22:00,■ 定休日土曜日、祝日は不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.694389537979916,135.48696967741623",06-6147-8280,大阪府大阪市福島区福島2-7-17 1F,172
食べログ 焼き鳥 WEST 百名店 2024 選出店,焼鳥エナミ,南森町駅 327m , 焼き鳥,,"￥8,000～￥9,999","￥8,000～￥9,999",3.72,-,https://tabelog.com/osaka/A2701/A270103/27126273/,予約可,,南森町駅から327m,16:00 - 23:00L.O. 22:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69893973798366,135.50777847744757",06-6355-4447,大阪府大阪市北区西天満5-6-8 ,257
食べログ 焼き鳥 WEST 百名店 2024 選出店,吾一 西天満店,大江橋駅 273m , 焼き鳥,,"￥8,000～￥9,999","￥8,000～￥9,999",3.71,,https://tabelog.com/osaka/A2701/A270102/27128378/,予約可,,地下鉄淀屋橋駅徒歩4分京阪淀屋橋駅徒歩4分JR北新地駅徒歩5分JR大阪駅徒歩10分 大江橋駅から273m,17:00 - 00:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.69603973798367,135.5020549774223",06-6360-4510,大阪府大阪市北区西天満2-7-24 ,188
,焼鳥みなみ,北新地駅 259m , 焼き鳥、鳥料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.71,-,https://tabelog.com/osaka/A2701/A270101/27086735/,,,天神橋筋六丁目駅徒歩3分 北新地駅から259m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.696238775223556,135.49755918631453",,大阪府大阪市北区堂島1-4-20 第2ロイヤルビルディング 4F,158
食べログ 焼き鳥 WEST 百名店 2024 選出店,熊の焼鳥106,天神橋筋六丁目駅 147m , 焼き鳥,,"￥10,000～￥14,999","￥10,000～￥14,999",3.7,-,https://tabelog.com/osaka/A2701/A270103/27080941/,完全予約制,※お料理はコースでのご提供になり一斉スタートとなります。,"◆地下鉄天神橋筋六丁目駅下車　徒歩1分(106歩)　※レンガ通りの中◆地下鉄谷町線①番出口 徒歩30秒(小股で106歩)◆堺筋線③,⑧番出口 徒歩1分(106m)◆JR環状線天満駅下車　徒歩７分(106呼吸)※商店街北側に歩く◆大阪駅からタクシーで5分(106瞬き)◆馬で106秒(信号待ち時間106秒) 天神橋筋六丁目駅から147m",,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.71014053797796,135.51229007755757",06-6353-6330,大阪府大阪市北区天神橋6-3-26 レンガ通り,455
食べログ 焼き鳥 WEST 百名店 2024 選出店,CHIKICHIKI 天満店,天神橋筋六丁目駅 269m , 焼き鳥,,"￥6,000～￥7,999","￥6,000～￥7,999",3.7,,https://tabelog.com/osaka/A2701/A270103/27121119/,予約可,,JR天満駅徒歩3分地下鉄谷町線天神橋筋６丁目駅徒歩3分 天神橋筋六丁目駅から269m,17:00 - 23:00L.O. 料理22:00 ドリンク22:30,■入店時間土日祝お昼は14時最終入店とさせていただきます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）,"34.70739193797938,135.51120787753055",06-6355-5166,大阪府大阪市北区天神橋5-7-19 1F,223
食べログ 焼き鳥 WEST 百名店 2024 選出店,山はしる,天神橋筋六丁目駅 232m , 焼き鳥、鳥料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.7,-,https://tabelog.com/osaka/A2701/A270103/27114882/,予約可,,天神橋筋六丁目駅から232m,,,カード可 電子マネー不可 QRコード決済不可,"34.70770213797897,135.51052907753416",不明の為情報お待ちしております,大阪府大阪市北区浪花町5-2 ,82
,鶏割烹 ならや,大江橋駅 300m , 日本料理、焼き鳥、居酒屋,産地直送の大和肉鶏と奈良の地酒を愉しむ鶏割烹。北新地に佇む大人の隠れ家,"￥8,000～￥9,999","￥8,000～￥9,999",3.69,,https://tabelog.com/osaka/A2701/A270101/27107513/,予約可,・人数変更はお席の確保、食材仕入れの都合上、2日前迄の連絡をお願い致します。・お席が混雑した場合は2時間30分でお願い致します。※尚、12月は2時間制となっております。,JR東西線　北新地駅　徒歩5分京阪中之島線　大江橋駅地下鉄四つ橋線　西梅田駅 大江橋駅から300m,17:00 - 23:30L.O. 22:30,■ 営業時間▶17時以降店が混雑の場合、申し訳ありませんがお電話に出れない場合もございますので何卒ご了承お願いいたします。■ 定休日年末年始、お盆、GW(2024年5月3日は祝日ですが営業致します),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.697020679912484,135.50007116391694",06-6344-0243,大阪府大阪市北区曽根崎新地1-7-8 新日本新地ビル本館 3F,174
食べログ 焼き鳥 WEST 百名店 2024 選出店,やきとり松里,北新地駅 186m , 焼き鳥、鳥料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,日曜日,https://tabelog.com/osaka/A2701/A270101/27119656/,予約可,1部-15:30〜17:302部-18:00〜20:003部-20:30〜22:30＊比内地鶏10000円（税別）スタンダードコース《各2時間制》＊当日キャンセルの場合キャンセル料100%頂戴いたします,北新地駅から186m,15:30 - 22:30,■ 営業時間1部 15:30～17:302部 18:00～20:003部 20:30～22:30※各2時間制■ 定休日不定休（日曜日を中心）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69729393798061,135.49494227743995",06-6459-7785,大阪府大阪市北区堂島2-2-33 RESビル堂島ビル 1F 東,161
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼鳥 とり将,北浜駅 363m , 焼き鳥、日本料理,厳選地鶏を堪能◆当日でもご予約可能な場合がございます。お気軽にお店までお問い合わせください,"￥6,000～￥7,999","￥6,000～￥7,999",3.69,-,https://tabelog.com/osaka/A2701/A270102/27129258/,予約可,,北浜駅から363m北浜駅から徒歩約1分 北浜駅から363m,18:00 - 22:00,※ネタがなくなり次第終了■ 定休日不定休（比較的月曜日休みが多いです）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.688999437989025,135.50481187734923",06-4708-5220,大阪府大阪市中央区伏見町2-3-4 ,152
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼とり 安喜,あびこ駅 47m , 焼き鳥、鳥料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.68,-,https://tabelog.com/osaka/A2701/A270404/27003697/,予約不可,当日の12時から店頭にて申告して予約可能とのことです,地下鉄御堂筋線　あびこ駅から徒歩2分 あびこ駅から47m,,,カード不可 電子マネー不可 QRコード決済不可,"34.598889638048924,135.51320187643316",06-6695-2468,大阪府大阪市住吉区苅田7-12-28 常磐ビル　１Ｆ,395
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼鳥コクレ,新福島駅 96m , 焼き鳥,,"￥5,000～￥5,999","￥5,000～￥5,999",3.68,水曜日,https://tabelog.com/osaka/A2701/A270108/27092024/,予約可,,JR　東西線　新福島駅　徒歩3分JR　環状線　福島駅　徒歩10分阪神　福島駅　徒歩10分 新福島駅から96m,16:00 - 00:00,■ 営業時間ネタが無くなり次第終了する場合がございます,カード不可 電子マネー不可 QRコード決済不可,"34.69415683738913,135.4851889206311",06-4300-6656,大阪府大阪市福島区福島3-11-13 ,332
食べログ 焼き鳥 WEST 百名店 2024 選出店,CHIKICHIKI 阪神梅田店,大阪梅田（阪神）駅 105m , 焼き鳥,,"￥5,000～￥5,999","￥5,000～￥5,999",3.68,,https://tabelog.com/osaka/A2701/A270101/27125526/,予約可,,阪神梅田駅徒歩１分JR大阪駅徒歩３分阪急梅田駅徒歩５分 大阪梅田駅（阪神）から105m,11:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 定休日無休(阪神梅田本店に準ずる),カード可 電子マネー可 QRコード決済可,"34.70142103797903,135.49823097747932",06-6345-0711,大阪府大阪市北区梅田1-13-13 阪神百貨店梅田本店 B2F,300
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼鳥 なかお,堺筋本町駅 486m , 焼き鳥、鳥料理、手羽先,,"￥8,000～￥9,999","￥8,000～￥9,999",3.68,水曜日,https://tabelog.com/osaka/A2701/A270102/27018910/,予約可,,地下鉄中央線 堺筋本町駅 12番出口 507メートル（徒歩6分）地下鉄堺筋線 北浜駅 5番出口 585メートル（徒歩7分）オオサカシティプラザホテルを目指して 堺筋本町駅から486m,17:00 - 00:00L.O. 23:00,■ 定休日第3火曜,カード不可 電子マネー不可 QRコード決済不可,"34.68587093799248,135.50943397731442",06-6222-1222,大阪府大阪市中央区瓦町1-1-5 大王瓦町ビル1F,143
食べログ 焼き鳥 WEST 百名店 2024 選出店,両忘,四ツ橋駅 164m , 焼き鳥,,"￥10,000～￥14,999","￥10,000～￥14,999",3.68,-,https://tabelog.com/osaka/A2701/A270201/27135982/,予約可,,地下鉄心斎橋駅徒歩2分地下鉄四ツ橋駅徒歩2分 四ツ橋駅から164m,17:00 - 00:00,■ 定休日不定休,カード可 電子マネー不可 QRコード決済不可,"34.673806934611584,135.49853256346472",06-4963-2241,大阪府大阪市中央区西心斎橋1-10-17 心斎橋ロヂビル 1F,57
,味十味,福島駅 110m , 焼き鳥、居酒屋,,"￥3,000～￥3,999","￥3,000～￥3,999",3.67,日曜日,https://tabelog.com/osaka/A2701/A270108/27067586/,予約可,,ＪＲ大阪環状線 福島駅 徒歩1分ＪＲ東西線 新福島駅 徒歩1分阪神本線 福島駅 徒歩1分 福島駅から110m,17:30 - 23:30L.O. 22:45,予約は電話予約のみ,カード不可 電子マネー不可 QRコード決済不可,"34.696375137978336,135.48600917743693",06-6345-5277,大阪府大阪市福島区福島5-12-11 ,268
食べログ 焼き鳥 WEST 百名店 2024 選出店,心斎橋かわぐち,心斎橋駅 213m , 焼き鳥、鳥料理、創作料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,-,https://tabelog.com/osaka/A2701/A270201/27011662/,予約可,,大阪メトロ　御堂筋線：長堀鶴見緑地線　心斎橋駅 心斎橋駅から213m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.67441133799761,135.50267467720337",06-6244-9489,大阪府大阪市中央区東心斎橋1-19-11 ピテカントロプスビル　１F,517
食べログ 焼き鳥 WEST 百名店 2024 選出店,炭火焼 鳥清,長堀橋駅 174m , 焼き鳥、居酒屋、創作料理,【心斎橋駅すぐ】特選コースは旬の四季を感じる創作和食と焼鳥の組み合わせをぜひご堪能下さい,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/osaka/A2701/A270201/27118868/,予約可,【ご予約について】◇ご予約時間から10分過ぎてもご連絡がない場合、キャンセル扱いにさせて頂く場合がございます。遅れる時は事前にご連絡ください。◇混雑時は予約時間より5分程お時間頂く場合があります。◇席のみ予約は電話にてお問い合わせ下さい。【キャンセルに関して】<コース予約>当日キャンセル：いかなる理由でもコース料金100％<席のみ予約>当日キャンセル：1名/3000円,大阪メトロ堺筋線  長堀橋駅(出入口5ーB) 徒歩3分 長堀橋駅から174m,17:30 - 23:00L.O. 22:00,■年末年始休業のお知らせ12月29日(日)〜1月5日(日),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67445503799815,135.5044514772026",06-6282-7777,大阪府大阪市中央区東心斎橋1-9-13 3F,273
食べログ 焼き鳥 WEST 百名店 2024 選出店,やきとり松岡,谷町九丁目駅 423m , 焼き鳥、鳥料理、日本料理,「黒王」の希少部位を含む贅沢な焼鳥おまかせコースを愉しむ 〜ゆったり空間で特別なひとときを〜,"￥10,000～￥14,999","￥10,000～￥14,999",3.66,-,https://tabelog.com/osaka/A2701/A270205/27134629/,予約可,,谷町線 谷町6丁目・9丁目駅から徒歩7分近鉄大阪線 上本町駅から徒歩7分 谷町九丁目駅から423m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.67001833800539,135.518389377148",080-9747-2200,大阪府大阪市中央区東平1-4-17 上町台吉住ハイツ 102,61
,焼鳥食堂,扇町駅 149m , 鳥料理、居酒屋、焼き鳥,こだわりのつまったコの字酒場で厳選国産鶏の炭火焼きと絶品一品料理＆おいしいお酒で良い夜を～,"￥3,000～￥3,999","￥3,000～￥3,999",3.64,,https://tabelog.com/osaka/A2701/A270103/27132604/,予約可,,大阪メトロ堺筋線 扇町駅④出口より徒歩3分 扇町駅から149m,17:00 - 01:00L.O. 00:30,※在庫が無くなり次第閉店いたします。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.70270783798256,135.51186757748278",06-6355-6300,大阪府大阪市北区天神橋3-11-9 天神橋ビル 1F,189
