awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
,そば切り 蔦屋,豊能郡能勢町 , そば,,-,-,3.68,-,https://tabelog.com/osaka/A2706/A270605/27091419/,予約可,※夜の営業は、夏以降 の予定お蕎麦は売り切れ次第終了となりますので、お電話にてお蕎麦の枚数をご予約下さいますようお願い致します予約は16：00～19：00でお願いします,"■電車・バスでお越しの場合能勢電鉄日生線「山下駅」を下車、阪急バス「森上」下車、徒歩（所要時間：40分）■タクシーでお越しの場合能勢電鉄日生線「山下駅」より約30分（約3,000円前後）■車でお越しの場合大阪市内（所要時間：約1時間）神戸市内（所要時間：約1時間20分）京都市内（所要時間：約1時間30分）",,,カード不可 電子マネー不可,"34.9712056377704,135.3811288802865",072-734-2774,大阪府豊能郡能勢町垂水246 ,66
食べログ そば WEST 百名店 2024 選出店,ろあん 大阪堂島店,北新地駅 245m , そば、日本料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.68,日曜日,https://tabelog.com/osaka/A2701/A270101/27089279/,予約可,,北新地駅から245m,,,カード可 （JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.69675973798202,135.4982743774322",06-6346-3090,大阪府大阪市北区堂島1-3-33 新地萬年ビル B1F,60
食べログ そば WEST 百名店 2024 選出店,そば処 とき,北新地駅 268m , そば,,"￥6,000～￥7,999","￥6,000～￥7,999",3.67,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27000217/,予約不可,,ＪＲ大阪駅　　　徒歩１０分ＪＲ北新地駅　　徒歩　５分阪神梅田駅　　　徒歩　８分地下鉄梅田駅　　徒歩１２分地下鉄西梅田駅　徒歩　７分地下鉄東梅田駅　徒歩　７分 北新地駅から268m,11:30 - 14:00L.O. 13:50,■ 定休日第１、３、5土曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69644793798218,135.49820077742913",06-6348-5558,大阪府大阪市北区堂島1-3-4 谷安ビル 1F,619
食べログ そば WEST 百名店 2024 選出店,そば切り 天笑,枚方市駅 308m , そば,,-,-,3.67,水曜日、木曜日,https://tabelog.com/osaka/A2707/A270702/27000053/,予約不可,,京阪本線/枚方市駅から徒歩約5分 枚方市駅から308m,11:00 - 13:00,■ 営業時間売り切れまで,カード不可 電子マネー不可 QRコード決済不可,"34.81444323795437,135.64616747851724",0728-46-7166,大阪府枚方市岡南町10-30 ,313
,蕎麦屋 木田,桃山台駅 951m , そば,,"￥2,000～￥2,999","￥2,000～￥2,999",3.67,-,https://tabelog.com/osaka/A2706/A270602/27011284/,予約可,,北大阪急行桃山台駅 徒歩15分阪急バス停「二之切」徒歩5分「熊野町東」徒歩5分 桃山台駅から951m,,,カード不可 電子マネー可 QRコード決済可,"34.792475637917626,135.48698337840696",06-6848-5455,大阪府豊中市東豊中町5-30-25 ,280
食べログ そば WEST 百名店 2024 選出店,藤乃,新福島駅 184m , そば、創作料理、日本料理,石臼挽きの手打二八蕎麦と河内鴨の逸品料理を美酒と共に。古民家の風情溢れる空間で。,"￥8,000～￥9,999","￥8,000～￥9,999",3.66,,https://tabelog.com/osaka/A2701/A270108/27067224/,予約可,※ランチのご予約はランチコースかディナーコースをお召し上がりのお客様のみ、承っております。※お席のご利用は2時間迄とさせていただきます。,JR東西線　新福島駅から徒歩５分→②番出口を出て、セブンイレブンを通り過ぎて一つ目の信号を左、一つ目の交差点を右。JR環状線　福島駅から徒歩８分→改札口を出て、右に進み浄正橋交差点を越えて、福島天満宮のある交差点を右。阪神　福島駅から徒歩７分 新福島駅から184m,11:30 - 14:00,■ 営業時間※ウェブ予約が取れない日でもお席が空いてる場合がございます。■ 定休日年内は無休で営業させていただきます。日曜、祝日、大晦日も営業しております。2025年1月1日～4日までお休みさせていただきます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69340363797988,135.4848918774077",06-6456-2400,大阪府大阪市福島区福島3-9-10 ,626
,鴨と醸し 鼓道,緑地公園駅 297m , 鳥料理、そば、親子丼,お昼はお蕎麦と名物親子丼・夜は鴨鍋や鴨料理、発酵料理。,"￥6,000～￥7,999","￥6,000～￥7,999",3.66,,https://tabelog.com/osaka/A2706/A270601/27098528/,予約可,☆ランチタイムのご予約について☆平日ランチタイムは半個室席のみ11:00〜12:50にてご予約承っております。12時台のご予約は承りかねます 、ご了承ねがいます。,北大阪急行　緑地公園駅下車　南出口（寺内側）から出て新御堂筋側道を北へ（千里中央方面に）スターバックスコーヒーさんを右に　マクドナルドさんを左に見て坂を下り徒歩５分です。 緑地公園駅から297m,11:00 - 15:00L.O. 14:30,■ 営業時間12月31日11:00〜15:00(14時半LO)■ 定休日毎週水曜日11月の休み　6日　13日　20日　27日,カード可 （VISA、Master、JCB、Diners） 電子マネー可 QRコード決済可 （PayPay）,"34.777974337929905,135.49661857825373",06-6105-8000,大阪府吹田市千里山西4-37-3 1F,407
,守破離 黒門店,近鉄日本橋駅 87m , そば、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.66,月曜日,https://tabelog.com/osaka/A2701/A270202/27104034/,予約可,,近鉄日本橋駅から87m,11:30 - 15:00L.O. 14:30,月曜日が祝日の場合、翌火曜日定休日,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"34.66620443800377,135.50563117711843",06-6633-7778,大阪府大阪市中央区日本橋1-19-4 ,334
,あたり屋,東三国駅 347m , そば,,"￥3,000～￥3,999","￥3,000～￥3,999",3.66,火曜日,https://tabelog.com/osaka/A2701/A270301/27005158/,予約可,,東三国駅から347m,,,カード可 電子マネー可 QRコード決済可,"34.74257733795197,135.4953125778971",06-6391-8585,大阪府大阪市淀川区東三国5-11-22 ,221
食べログ そば WEST 百名店 2024 選出店,鼓道,豊中駅 436m , そば、鳥料理、親子丼,昼は蕎麦と発酵料理、夜は合鴨と発酵料理のお店です。,"￥8,000～￥9,999","￥8,000～￥9,999",3.65,,https://tabelog.com/osaka/A2706/A270601/27069195/,予約可,【席のみ予約について】当店は阪急豊中駅近くの鼓道本店でございます。店舗間違いのないよう宜しくお願いします。お席が混み合った際は2時間制とさせていただきます。,阪急宝塚線豊中駅 南口より徒歩約5分 豊中駅から436m,11:00 - 15:00L.O. 14:30,12月・ディナータイム25名様オープン席貸切りもお受けいたします。・お昼の忘年会ご予約もお受け致しております。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.78952563791265,135.46546017839225",06-6852-7558,大阪府豊中市本町5-2-2 フォレストパーク 1F,565
食べログ そば WEST 百名店 2024 選出店,手打ちそば 星,日本橋駅 216m , そば、天ぷら、日本酒バー,「おいしい福井県産そば使用店」に認定！,"￥1,000～￥1,999","￥1,000～￥1,999",3.65,-,https://tabelog.com/osaka/A2701/A270202/27017946/,予約不可,,地下鉄堺筋線日本橋駅徒歩５分地下鉄御堂筋線なんば駅徒歩１０分 日本橋駅から216m,,,カード不可 電子マネー不可 QRコード決済不可,"34.66881083800196,135.50518277714508",06-6212-5450,大阪府大阪市中央区道頓堀1-1-9 豊栄ビル 1F,408
,独活庵,堺筋本町駅 35m , そば、居酒屋、日本料理,福井県産玄そば使用。,"￥8,000～￥9,999","￥8,000～￥9,999",3.65,,https://tabelog.com/osaka/A2701/A270106/27013805/,予約可,※お鍋コース、その他のコース予算等のご要望がある場合は店舗までお電話ください。,地下鉄堺筋線（中央線）境筋本町駅よりお徒歩1分 堺筋本町駅から35m,11:15 - 14:30L.O. 14:00,■ 営業時間お昼は麺が売り切れ次第終了です。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.68197711934391,135.50626217571988",06-6263-1123,大阪府大阪市中央区船場中央2-1-4 船場センタービル４号館　Ｂ２Ｆ,157
,蕎麦割烹 蕎麦藤,蛍池駅 798m , そば、鍋、日本料理,,-,-,3.65,-,https://tabelog.com/osaka/A2706/A270601/27126125/,予約可,,蛍池駅 798m 蛍池駅から798m,11:00 - 21:00,■ 定休日不定休,カード可 （VISA） 電子マネー可 QRコード決済可,"34.80154693789998,135.44968367852474",06-6151-5971,大阪府豊中市清風荘1-7-17 ,43
食べログ うどん WEST 百名店 2024 選出店,うさみ亭マツバヤ,心斎橋駅 443m , うどん、そば、親子丼,,～￥999,～￥999,3.64,日曜日、祝日,https://tabelog.com/osaka/A2701/A270201/27000931/,予約不可,,地下鉄「心斎橋駅」（1・2番出口）から徒歩7分地下鉄「本町駅」から徒歩10分地下鉄「長堀橋」から徒歩10分地下鉄「四ツ橋駅」から徒歩14分地下鉄「堺筋本町駅」から徒歩12分 心斎橋駅から443m,,,カード不可 電子マネー不可 QRコード決済不可,"34.677951737995265,135.50237257723936",06-6251-3339,大阪府大阪市中央区南船場3-8-1 ,562
食べログ そば WEST 百名店 2024 選出店,乾,羽曳野市 , そば,,-,-,3.63,月曜日、火曜日、水曜日、日曜日,https://tabelog.com/osaka/A2708/A270801/27019556/,予約不可,,"近鉄藤井寺駅から徒歩20分、または、バスにて藤井寺南住宅前下車徒歩2分 藤井寺駅から1,175m",11:30 - 14:30,■ 営業時間売切れ御免,カード不可 電子マネー不可 QRコード決済不可,"34.56108313809831,135.59289727599543",0729-52-1011,大阪府羽曳野市野々上2-23-1 ,116
食べログ うどん WEST 百名店 2024 選出店,天政,大阪難波駅 269m , うどん、そば、カレーうどん,,～￥999,～￥999,3.62,火曜日,https://tabelog.com/osaka/A2701/A270202/27024361/,予約不可,,各線難波駅より徒歩3～4分 大阪難波駅から269m,,,カード不可 電子マネー不可 QRコード決済不可,"34.66644153800246,135.50200757712338",06-6641-1846,大阪府大阪市中央区難波3-3-3 ,920
食べログ そば WEST 百名店 2024 選出店,そば切り からに,福島駅 439m , そば,,"￥1,000～￥1,999","￥1,000～￥1,999",3.62,木曜日,https://tabelog.com/osaka/A2701/A270108/27004511/,予約不可,,JR大阪環状線福島駅より徒歩7分 福島駅から439m,11:00 - 14:00,■ 営業時間(最終入店19:00)※定休日前日は昼営業のみ■ 定休日第4水曜,カード不可 電子マネー不可 QRコード決済不可,"34.69798993797603,135.48197587745608",06-4796-2286,大阪府大阪市福島区鷺洲2-11-26 ,253
,いんなーと みやびの,津久野駅 221m , そば、鍋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.62,水曜日,https://tabelog.com/osaka/A2705/A270501/27059520/,予約不可,予約不可。ただし「かも鍋」（１１～４月のみ）は２日前までに要予約。,ＪＲ阪和線「津久野」駅　東口から２７０m 　徒歩約３分☆徒歩なら「津久野」駅　東口から左側をそのまま進み、池田泉州銀行が右手に　見えたら、次の角のマンション（プレミスト津久野）を左折、そのまま直進、　次の四つ角の右手ななめ側にお店が見える。　マンション「サンメゾン津久野」の１階。★車なら「津久野」駅に向かう。池田泉州銀行を左手に見て、次の四つ角を右折、　小さな四つ角を通り過ぎ、つきあたりを右折、クレモト歯科診療所を左に見て、　その逆側（クレモト歯科診療所のお向かい）の駐車場の５・６・７に駐車。　小さく、お店の名前の表示看板があります。　駐車後は、駐車場から右手に出て、道なりに歩き徒歩１分くらいで　お店のあるマンション「サンメゾン津久野」が見えるのでそのまま進む。 津久野駅から221m,11:30 - 14:30,■ 営業時間無くなり次第終了のメニューあり。5月から夜の営業なくなりました。■ 定休日第1・３火曜日,カード不可 電子マネー不可,"34.5412918186688,135.47040996398394",072-272-2112,大阪府堺市西区津久野町2-3-33 サンメゾン津久野 1F,191
食べログ そば WEST 百名店 2024 選出店,天神 土山人,大阪天満宮駅 183m , そば、居酒屋、日本料理,【南森町/天神】本格手打ち蕎麦。おすすめの季節の逸品とお蕎麦が楽しめるコース 3500円〜,"￥3,000～￥3,999","￥3,000～￥3,999",3.61,水曜日,https://tabelog.com/osaka/A2701/A270103/27104346/,予約可,,地下鉄谷町線・堺筋線「南森町」駅4-B出口から徒歩３分JR東西線「大阪天満宮」駅3番出口から徒歩３分 大阪天満宮駅から183m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可,"34.69584073798695,135.51194467741337",06-6766-4688,大阪府大阪市北区天神橋2-1-18 ,192
,天麩羅とお蕎麦　三輪,大江橋駅 268m , 天ぷら、そば,,"￥15,000～￥19,999","￥15,000～￥19,999",3.6,,https://tabelog.com/osaka/A2701/A270101/27106949/,予約可,ご予約のお問い合わせに出れない時間帯がございます。12:00〜14:00  18:00〜20:00webからもご予約承ることができます。当店のホームページをご覧くださいませ。,JR東西線　北新地駅　徒歩５分大阪メトロ　西梅田駅　徒歩８分大阪メトロ　淀屋橋駅　徒歩８分 大江橋駅から268m,18:00 - 23:00,■ 営業時間12:00〜12時30分　最終入店18:00〜21時　最終入店第三月曜日　定休日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69668353798238,135.49927587743073",06-6343-0380,大阪府大阪市北区堂島1-2-23 田園ビル 3F,79
,新町蕎麦切り てるてる,西大橋駅 149m , そば、居酒屋,,"￥5,000～￥5,999","￥5,000～￥5,999",3.6,月曜日、火曜日、水曜日,https://tabelog.com/osaka/A2701/A270201/27084982/,予約可,予約はオープン時18:00のみ。,西大橋駅から162m 西大橋駅から149m,18:00 - 22:00,■ 営業時間麺が売り切れ次第終了,カード可,"34.67675543799334,135.49399837723317",06-6556-7860,大阪府大阪市西区新町1-31-3 ダイヤパレス四ツ橋 1F,57
,酒と蕎麦　こなから,豊中駅 246m , そば、居酒屋、日本酒バー,,"￥5,000～￥5,999","￥5,000～￥5,999",3.6,月曜日,https://tabelog.com/osaka/A2706/A270601/27061373/,予約可,,阪急宝塚本線 豊中駅から徒歩３分 豊中駅から246m,17:00 - 22:30L.O. 22:00,■ 営業時間状況により早仕舞いする事が有ります。■ 定休日月曜日　不定休,カード可 電子マネー不可 QRコード決済可 （PayPay）,"34.7862532783442,135.4637192411757",06-6868-9932,大阪府豊中市本町1-3-19 長尾第一ビル1-G号,53
,foujita,新福島駅 156m , ビストロ、そば,foujitaは【河内鴨専門店】の創作ビストロです,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,,https://tabelog.com/osaka/A2701/A270108/27096170/,予約可,※少人数での個室希望やお席の指定はご希望に添えない場合がございます。ご理解の程よろしくお願いいたします。,JR東西線　新福島駅から徒歩５分→②番出口を出て、セブンイレブンを通り過ぎて一つ目の信号を左、一つ目の交差点を右。JR環状線　福島駅から徒歩８分→改札口を出て、右に進み浄正橋交差点を越えて、福島天満宮のある交差点を右。阪神　福島駅から徒歩７分 新福島駅から156m,11:30 - 14:00,9/24より平日のランチ営業を再開いたします。鴨バーグのみ提供の営業になります。ランチタイムのご予約はお受けできません。ご協力をお願いいたします。■ 定休日1月1日〜４日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69358043797988,135.48524037740924",06-4799-0240,大阪府大阪市福島区福島3-9-15 ,262
食べログ そば WEST 百名店 2024 選出店,蕎麦切り大城,鶴ケ丘駅 164m , そば、日本料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,月曜日、火曜日,https://tabelog.com/osaka/A2701/A270203/27051719/,予約不可,,JR阪和線　鶴ケ丘駅徒歩2分 鶴ケ丘駅から164m,11:00 - 17:00,■ 定休日月曜・火曜(但し祝日の月曜は営業),カード不可 電子マネー不可 QRコード決済不可,"34.61666623803828,135.5152485766113",06-6691-0046,大阪府大阪市阿倍野区西田辺町2-6-13 ,178
,味万,本町駅 419m , うどん、そば、かつ丼,,～￥999,～￥999,3.58,-,https://tabelog.com/osaka/A2701/A270106/27002150/,予約不可,,地下鉄御堂筋線本町駅より南へ徒歩4分 本町駅から419m,10:30 - 16:45,10:30～16:45年中無休,カード不可 電子マネー不可 QRコード決済不可,"34.67978573799377,135.5013581772586",06-6252-0612,大阪府大阪市中央区北久宝寺町3-6-12 ,521
,ぼっかけや,四ツ橋駅 421m , そば、鍋、居酒屋,,"￥3,000～￥3,999","￥3,000～￥3,999",3.58,,https://tabelog.com/osaka/A2701/A270201/27011368/,予約可,,地下鉄四つ橋線四ツ橋駅　北改札1A徒歩3分地下鉄中央線本町駅　徒歩3分地下鉄御堂筋線心斎橋駅　3番出口徒歩5分 四ツ橋駅から421m,11:30 - 14:30L.O. 14:15,■ 定休日 日曜9月16日 23日、営業致します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67794073799369,135.49739067724275",06-6535-2483,大阪府大阪市西区新町1-2-13 新町ビル　1F,198
