awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
,IAKU ,北新地駅 105m , フレンチ、イタリアン、イノベーティブ,ライブ感溢れる空間で、厳選食材から生まれる革新的なコース料理を五感で愉しむ,"￥20,000～￥29,999","￥20,000～￥29,999",3.94,,https://tabelog.com/osaka/A2701/A270101/27130596/,完全予約制,キャンセル料について希少な食材を取り寄せて調理をしておりますので、3日前からのキャンセルの場合、キャンセル料を頂戴しております。・予約日3日前(0:00)〜　50%・予約日1日前(0:00)〜 100%ご了承の上ご予約下さいませ。,JR北新地駅から徒歩3分　※11-21出口JR大阪駅から徒歩10分地下鉄西梅田駅から徒歩3分 北新地駅から105m,18:00 - 22:00,■ 営業時間当店は、『一斉スタート』での営業とさせていただきます。開始10分前より入店頂けます。到着が遅れる場合は、ご連絡お願いします。■ 定休日月によっては日曜日営業の日有り,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.69747879205874,135.4967364295947",06-6131-8819,大阪府大阪市北区曽根崎新地1-3-30 北新地KOHDAビル6階606B号室,102
食べログ フレンチ WEST 百名店 2023 選出店,ラ・ベ,西梅田駅 393m , フレンチ,伝統と革新が織りなす豪華絢爛なフランス料理。,"￥20,000～￥29,999","￥20,000～￥29,999",3.92,月曜日、火曜日,https://tabelog.com/osaka/A2701/A270101/27000702/,予約可,,•阪神「梅田駅」西出口より 徒歩約5分•地下鉄四つ橋線「西梅田駅」北改札口より 徒歩約5分•JR「大阪駅」桜橋出口より 徒歩約7分•JR東西線「北新地駅」西改札口より 徒歩約7分•地下鉄御堂筋線「梅田駅」南改札口より 徒歩約10分•地下鉄谷町線「東梅田駅」北西改札口より 徒歩約12分•阪急「梅田駅」中央改札口より 徒歩約15分 西梅田駅から393m,11:30 - 15:00L.O. 13:30,■ 定休日月曜日、火曜日（祝日を除く）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69795423797923,135.49191337744872",06-6343-7020,大阪府大阪市北区梅田2-5-25 ザ・リッツ・カールトン大阪 5F,644
食べログ フレンチ WEST 百名店 2023 選出店,Grand rocher,淀屋橋駅 306m , フレンチ、イノベーティブ,★ミシュランガイド京都・大阪2024掲載★,"￥8,000～￥9,999","￥8,000～￥9,999",3.89,,https://tabelog.com/osaka/A2701/A270102/27097439/,完全予約制,※ご予約いただいたお客様に、下記の番号よりご確認のお電話を差し上げる場合がございます。☎ 06-6210-1561,地下鉄御堂筋線 淀屋橋駅 13番出口より徒歩2分地下鉄四つ橋線 肥後橋駅   7番出口より徒歩2分 淀屋橋駅から306m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.68907373798725,135.4994070773538",06-6210-1561,大阪府大阪市中央区伏見町4-3-9 HK淀屋橋ガーデンアベニュー 1F,574
食べログ 洋食 百名店 2023 選出店,ゴメンネJIRO,天満駅 280m , 洋食、フレンチ(ビストロ),,"￥2,000～￥2,999","￥2,000～￥2,999",3.81,日曜日,https://tabelog.com/osaka/A2701/A270103/27012753/,予約可,当面は当日予約のみ。,天満駅から徒歩5分天神橋筋六丁目駅から徒歩5分 天満駅から280m,17:00 - 20:30,（2024.9.21現在）予約は当日朝10時から受付してます。詳しくは朝10時から14時までに問合せてください。,カード不可 電子マネー不可 QRコード決済不可,"34.707372715140785,135.51317565889332",06-6354-0480,大阪府大阪市北区池田町8-9 ,516
食べログ フレンチ WEST 百名店 2023 選出店,カランドリエ,本町駅 263m , フレンチ,,"￥15,000～￥19,999","￥15,000～￥19,999",3.8,月曜日,https://tabelog.com/osaka/A2701/A270106/27000095/,予約可,,地下鉄御堂筋線本町駅徒歩5分地下鉄堺筋本町駅徒歩5分 本町駅から263m,11:30 - 15:00L.O. 13:00,■ 定休日第二、第四火曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.68323573799226,135.50349987729194",06-6252-5010,大阪府大阪市中央区本町3-2-15 小原3ビル 1F,659
食べログ フレンチ WEST 百名店 2023 選出店,エヴォリュエ,新福島駅 116m , フレンチ、フレンチ(ビストロ),フランス料理をベースに日本の旬の食材を用いたモダンフレンチとワインのペアリングを堪能,"￥10,000～￥14,999","￥10,000～￥14,999",3.77,,https://tabelog.com/osaka/A2701/A270108/27089343/,完全予約制,※リクエスト予約からのお問い合わせは当店からの返信、確認をもってご予約完了とさせていただきます※2日前までに確認が取れない場合は申し訳ありませんがキャンセル扱いとさせていただきます※御同伴のお客様と同じコース内容を着席にて召し上がって頂ける お子様に限り受け入れ可能です,JR大阪環状線 福島駅【5分】JR東西線 新福島駅【3分】阪神本線 福島駅【5分】京阪 中之島駅【7～8分】 新福島駅から116m,,,カード可 （VISA、Master、AMEX） 電子マネー可 QRコード決済可 （PayPay）,"34.69403973797951,135.48499987741403",06-6147-2592,大阪府大阪市福島区福島3-11-10 ,202
食べログ フレンチ WEST 百名店 2023 選出店,レストラン ヴァリエ,渡辺橋駅 129m , フレンチ、洋食、バー,【季節の食材を厳選、ガストロノミーの真髄】,"￥15,000～￥19,999","￥15,000～￥19,999",3.76,,https://tabelog.com/osaka/A2701/A270102/27001184/,予約可,※確認のご連絡をさせて頂く場合がございます。※変更・キャンセルの場合、事前のご連絡をお願いします。※サービス料10％が含まれております。※お子様は10歳以上より入店可能です。※ハーフパンツ・サンダルでのご来店はご遠慮くださいませ。,地下鉄　四つ橋線　肥後橋駅　下車 北改札４番出口より徒歩５分京阪　中之島線　渡辺橋駅　下車 地下通路で直結JR　各線　大阪駅 下車 徒歩１２分 渡辺橋駅から129m,11:30 - 15:30,■ 営業時間【昼】　 13:30最終入店【夜】 　19:30最終入店■ 定休日月２回の不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69311523798283,135.49359837739868",06-4803-0999,大阪府大阪市北区中之島3-3-23 中之島ダイビル 2階,442
食べログ フレンチ WEST 百名店 2023 選出店,プレスキル,淀屋橋駅 91m , フレンチ,現存する日本最古のワイナリーが手掛けるレストラン,"￥15,000～￥19,999","￥15,000～￥19,999",3.76,,https://tabelog.com/osaka/A2701/A270102/27088075/,予約可,アレルギー等ございましたら、何なりとスタッフまでお申し付けください,地下鉄御堂筋線 淀屋橋駅 下車　10番出口から淀屋橋odona直結2階テラス側にレストラン入口がございます 淀屋橋駅から91m,11:30 - 15:00L.O. 14:00,■ 定休日毎週月曜日（月曜日が祝・休日の場合は翌平日）年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.690945237986334,135.5002491773721",06-7506-9147,大阪府大阪市中央区今橋4-1-1 淀屋橋odona 2F,318
食べログ フレンチ WEST 百名店 2023 選出店,ラ・ベカス,淀屋橋駅 462m , フレンチ,【淀屋橋駅徒歩3分】完成形はない。進化し続けるオリジナルフレンチを至高のシェフズテーブルで,"￥30,000～￥39,999","￥30,000～￥39,999",3.76,,https://tabelog.com/osaka/A2701/A270106/27001358/,予約可,,大阪地下鉄御堂筋線　淀屋橋駅徒歩3分 淀屋橋駅から462m,12:00 - 15:00L.O. 13:00,■ 営業時間※要予約,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.68750473798916,135.50225957733593",06-4707-0070,大阪府大阪市中央区平野町3-3-9 ,215
食べログ フレンチ WEST 百名店 2023 選出店,メゾン タテル ヨシノ,大江橋駅 201m , フレンチ、イノベーティブ,開業以来、6年連続でミシュランガイド一つ星獲得 伝統的ながらも創造性豊かなフレンチをご提供,"￥15,000～￥19,999","￥15,000～￥19,999",3.76,,https://tabelog.com/osaka/A2701/A270101/27093931/,予約可,■キャンセル料につきまして以下の通り頂戴いたします。ご予約日3日前のキャンセルは30％、2日前～前日のキャンセルは50％、当日は100％を頂戴いたしますので、予めご了承くださいませ。,京阪中之島線「大江橋」徒歩3分ＪＲ東西線「北新地駅」徒歩7分地下鉄御堂筋線「淀屋橋」徒歩7分ＪＲ「大阪駅」及び各線「梅田駅」から徒歩15〜20分大江橋駅から210m 大江橋駅から201m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69556083798278,135.49831117742008",06-6347-1128,大阪府大阪市北区堂島浜1-3-1 ANAクラウンプラザホテル大阪 2F,214
食べログ フレンチ WEST 百名店 2023 選出店,オノウエ,谷町四丁目駅 385m , フレンチ,,"￥15,000～￥19,999","￥15,000～￥19,999",3.76,水曜日,https://tabelog.com/osaka/A2701/A270104/27095611/,予約可,,谷町四丁目駅から385m,12:00 - 13:00,■ 定休日ランチは金曜日,カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"34.68552193799492,135.51641477730598",06-6910-7123,大阪府大阪市中央区糸屋町1-1-6 B1F,85
,カメキチ・ビストロ,谷町四丁目駅 168m , フレンチ(ビストロ)、フレンチ、ダイニングバー,肩肘張らない店内でクラシックフレンチとワインを愉しむ！,"￥8,000～￥9,999","￥8,000～￥9,999",3.75,,https://tabelog.com/osaka/A2701/A270104/27004963/,予約可,,地下鉄中央線または谷町線/谷町四丁目駅3番・6番出口より徒歩3分 谷町四丁目駅から168m,18:00 - 22:30L.O. 21:00,■ 営業時間ランチ　売り切れ次第終了となります。※平日(火曜日〜金曜日)のランチタイムはクレジットカードのご利用は頂けません。■ 定休日祝日の月曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.68263593799649,135.51552797727746",06-6947-0063,大阪府大阪市中央区鎗屋町1-3-13 ,640
,ミチノ・ル・トゥールビヨン,福島駅 316m , フレンチ,都会の喧騒を忘れ、洗練された空間の中で堪能する。今、ここでしか味わえない一期一会のお料理を,"￥15,000～￥19,999","￥15,000～￥19,999",3.75,,https://tabelog.com/osaka/A2701/A270108/27012726/,予約可,,JR環状線福島駅　徒歩５分 福島駅から316m,11:30 - 14:30L.O. 13:00,■ 定休日月曜日（祝日の場合は翌日、月に2度火曜日定休）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （楽天ペイ、au PAY）,"34.699976810453066,135.48747985129643",06-6451-6566,大阪府大阪市福島区福島6-9-11 神林堂ビル　1F,128
食べログ フレンチ WEST 百名店 2023 選出店,ORIGIN,天満橋駅 206m , フレンチ、海鮮,オンライン予約はHP、Instagram上の予約欄からがお勧めです。,"￥15,000～￥19,999","￥15,000～￥19,999",3.75,,https://tabelog.com/osaka/A2701/A270104/27097883/,完全予約制,・アレルギーをお持ちの方はご遠慮なくお伝えください。・個室、テーブル等、席の指定はお受けしておりません。・ご予約はHPからを推奨しております,最寄駅:地下鉄谷町線「天満橋」駅(4番出口より徒歩5分) 天満橋駅から206m,12:00 - 15:00L.O. 12:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.688099337993044,135.51563887733258",06-6809-2881,大阪府大阪市中央区釣鐘町1-4-3 舟瀬ビル 1F,92
食べログ フレンチ WEST 百名店 2023 選出店,Le Caneton,谷町六丁目駅 192m , フレンチ,"【ホームページ,インスタグラムよりWB予約をご利用ください】↓↓","￥15,000～￥19,999","￥15,000～￥19,999",3.74,日曜日,https://tabelog.com/osaka/A2701/A270204/27013084/,予約可,お席はカウンター席だけです。テーブル席はご用意していません。,市営地下鉄谷町線谷町六丁目駅三番出口より徒歩一分 谷町六丁目駅から192m,12:00 - 15:00,■ 定休日 日曜日不定休あり（HPでお知らせあり）,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"34.67403963800274,135.51806087718887",06-6761-1717,大阪府大阪市中央区上本町西2-6-23 ,325
食べログ ステーキ・鉄板焼き WEST 百名店 2024 選出店,窯焼きステーキ 福田,北新地駅 169m , ステーキ、鉄板焼き、フレンチ,ミシュラン獲得のルポンドシェル出身、メディア実績多数のシェフ福田の北新地隠れ家レストラン,"￥20,000～￥29,999","￥20,000～￥29,999",3.74,,https://tabelog.com/osaka/A2701/A270101/27095105/,予約可,※ネット予約でのお席はご希望に添えない場合がございます。混み合った場合はお席を振り分けさせて頂く事がございます。予めご了承下さい。確実なお席のご希望はお電話にてご相談下さい。※お名前、連絡先、日時、コース、利用シーン(記念日・接待etc)をお伝えください。※オプションでバースデーケーキもご用意できますので、ご予約時にプレートに書くお名前もお申し付けください。※前日17時までの完全予約制,■京阪中之島線　大江橋駅　1出口より徒歩3分■JR東西線　北新地駅　11-41出口より徒歩4分■地下鉄四つ橋線　西梅田駅　徒歩5分■京阪中之島線　渡辺橋駅　7出口より徒歩約6分■JR 大阪駅　徒歩8分■地下鉄御堂筋線　梅田駅 徒歩8分 北新地駅から169m,17:30 - 22:00L.O. 料理20:00,■定休日年中無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.697237003817754,135.4976755195817",06-6342-1539,大阪府大阪市北区曽根崎新地1-2-10 北新地鈴木第3ビル 2F,207
食べログ フレンチ WEST 百名店 2023 選出店,LES SOUVENIRS,北新地駅 175m , フレンチ,【ミシュランガイド掲載】小西雄司による南仏と和のイノベーティブ,"￥20,000～￥29,999","￥20,000～￥29,999",3.74,,https://tabelog.com/osaka/A2701/A270101/27119212/,完全予約制,アレルギーに関しては当日変更も難しいものもございますので、ご予約の際にお申し付けください。香水などの香りの強いものは極力お控えください。,ＪＲ東西線北新地駅より徒歩３分地下鉄各線梅田駅より徒歩８分北新地駅から182m 北新地駅から175m,18:00 - 22:30L.O. 料理20:00 ドリンク22:00,■ 営業時間月～土・前祝 18:00~23:00ランチ12:00~（要予約）■定休日日曜日・祝日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69720953798156,135.49773807743716",06-6136-7900,大阪府大阪市北区曽根崎新地1-2-10 第3鈴木ビル 5F,70
食べログ フレンチ WEST 百名店 2023 選出店,レストラン パティスリー ジェイエス,新福島駅 179m , フレンチ、フレンチ(ビストロ)、洋菓子,,"￥10,000～￥14,999","￥10,000～￥14,999",3.74,-,https://tabelog.com/osaka/A2701/A270108/27100580/,予約可,,ＪＲ環状線福島駅徒歩6分ＪＲ東西線新福島駅徒歩3分阪神福島駅徒歩5分 新福島駅から179m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69378313798029,135.4869587774101",06-7172-0342,大阪府大阪市福島区福島2-2-8 ,64
食べログ フレンチ WEST 百名店 2023 選出店,ラ・フェット ひらまつ,渡辺橋駅 189m , フレンチ、イノベーティブ,地上200ｍから望む大阪随一の景色とともに極上のフランス料理を,"￥10,000～￥14,999","￥10,000～￥14,999",3.73,,https://tabelog.com/osaka/A2701/A270102/27069204/,予約可,※ひらまつの提供する各種優待割引サービス、ポイント利用および付与をご利用の際は、公式HPよりご予約ください。（2ヶ月前よりオンライン予約が可能です）※食材アレルギーをお持ちの方はご予約時にお申し出・ご相談ください。,地下鉄御堂筋線　淀屋橋駅4番出口より徒歩5分地下鉄四つ橋線　肥後橋駅より徒歩1分京阪中之島線　渡辺橋駅より徒歩1分 渡辺橋駅から189m,11:30 - 13:30,■ 営業時間詳細は公式HPをご覧ください。■定休日無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.693784137983414,135.49674077740323",06-6233-1139,大阪府大阪市北区中之島2-3-18 中之島フェスティバルタワー 37F,339
食べログ フレンチ WEST 百名店 2023 選出店,リュミエール,心斎橋駅 199m , フレンチ、野菜料理、洋食,親子三世代で楽しめる、厳選食材を使用した身体にも良いフレンチ。優雅な店内で過ごすひととき。,"￥15,000～￥19,999","￥15,000～￥19,999",3.73,,https://tabelog.com/osaka/A2701/A270201/27009418/,予約可,,地下鉄御堂筋線「心斎橋」駅2番出口徒歩3分 心斎橋駅から199m,12:00 - 15:00L.O. 13:00,■ 定休日月曜日（祝日の場合は翌日）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.67463943799742,135.50249057720583",06-6251-4006,大阪府大阪市中央区東心斎橋1-19-15 ＵＮＡＧＩＤＡＮＩ－ＢＬＯＣＫ　３Ｆ,327
食べログ フレンチ WEST 百名店 2023 選出店,ラボンヌターシュ,なにわ橋駅 343m , フレンチ、フレンチ(ビストロ)、ワインバー,【大阪・西天満のカジュアルフレンチ】丁寧に作られた美味しい料理と極上ワインで至福の時間を…,"￥10,000～￥14,999","￥10,000～￥14,999",3.73,,https://tabelog.com/osaka/A2701/A270101/27074083/,予約可,,地下鉄御堂筋「淀屋橋駅」より徒歩10分「なにわ橋駅」より徒歩5分「北浜駅」より徒歩10分 なにわ橋駅から343m,,,カード可 電子マネー不可 QRコード決済不可,"34.6961654379846,135.50522227742135",06-6312-1777,大阪府大阪市北区西天満4-1-8 ,134
食べログ スイーツ WEST 百名店 2023 選出店,クレープリー・アルション,大阪難波駅 277m , クレープ・ガレット、カフェ、フレンチ(ビストロ),難波の裏通りにあるクラシックな洋館で味わう日本初の本格クレープ＆ガレット,"￥2,000～￥2,999","￥2,000～￥2,999",3.72,-,https://tabelog.com/osaka/A2701/A270202/27003897/,予約可,クレープセット・単品のみでの予約不可ご予約の際、営業時間内は店内のお客様を優先とさせて頂きますので、お電話に出れない場合がございます。午前10時〜11時、午後17時以降は比較的繋がりやすい時間となりますが、繁忙に応じての対応となります。お客様にはご不便をお掛けいたしますが、ご理解とご了承の程、宜しくお願い致します。,地下鉄・御堂筋線「なんば」駅下車、なんばウォークB-16出口より北へ。徒歩1分 大阪難波駅から277m,11:30 - 21:15,■ 営業時間◆ﾗﾝﾁﾀｲﾑ 　11:30～15:00(土日祝/11:00～17：00)◆ﾃﾞｨﾅｰﾀｲﾑ　15:00～21:00(土日祝/17：00～20：45)◆ｶﾌｪﾀｲﾑ　open～21：15L.O.◆ﾃｲｸｱｳﾄ　open～21：30L.O営業時間変更ある場合はHPまで,カード不可 電子マネー不可 QRコード決済不可,"34.66740953800191,135.50225617713298",06-6212-2270,大阪府大阪市中央区難波1-4-18 ,1673
食べログ イタリアン WEST 百名店 2023 選出店,Pluie dete,北新地駅 33m , フレンチ、イタリアン,《北新地駅2分》～Pluie d'été劇場開幕～ （フレンチレストラン）,"￥5,000～￥5,999","￥5,000～￥5,999",3.72,,https://tabelog.com/osaka/A2701/A270101/27116251/,予約可,"当日キャンセルの場合はコース料金100％、前日キャンセルはコース料金50％のキャンセル料を頂戴致しております。当店無断キャンセル及び、他店無断キャンセルをされているお客様は、ご予約を取り消しさせていただくことがございます。仮予約・二重予約はキャンセル処理させていただきます。X,masと年末の予約キャンセルは5日前から50％キャンセル料　当日キャンセル料100％となります。",大阪メトロ四ツ橋線「西梅田」より徒歩1分JR東西線「北新地」より徒歩2分JR「大阪」駅より徒歩6分 北新地駅から33m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.69866153798018,135.4963065774528",06-6342-5517,大阪府大阪市北区梅田1-3-1-100 大阪駅前第一ビル 1F,741
