awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ うどん WEST 百名店 2024 選出店,うどん 讃く,新福島駅 133m , うどん、天ぷら,,～￥999,～￥999,3.75,火曜日,https://tabelog.com/osaka/A2701/A270108/27066859/,予約不可,,JR東西線「新福島」駅(2番出口)から徒歩3分JR大阪環状線「福島」駅から徒歩5分 新福島駅から133m,,,カード不可 電子マネー不可 QRコード決済不可,"34.69453003797983,135.4869649774176",06-6455-6613,大阪府大阪市福島区福島2-8-3 ,1643
食べログ うどん WEST 百名店 2024 選出店,讃岐うどん 今雪,扇町駅 442m , うどん、うどんすき,,～￥999,～￥999,3.75,-,https://tabelog.com/osaka/A2701/A270101/27067874/,予約可,ご予約の方はワンドリンク制となりますご予約人数分の、うどんのご注文お願いしますご予約は、TableCheckからお願いします。,地下鉄御堂筋線梅田駅、谷町線東梅田駅より徒歩7分地下鉄堺筋線扇町駅2A出口より徒歩6分地下鉄谷町線中崎町駅1番出口より徒歩6分JR環状線天満駅より徒歩7分 扇町駅から442m,11:30 - 14:30L.O. 14:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"34.702998737980536,135.50606837748978",06-6316-0826,大阪府大阪市北区神山町3-10 クラウンマエダビル 1F,822
食べログ うどん WEST 百名店 2024 選出店,極楽うどん Ah-麺,寺田町駅 140m , うどん、カレーうどん、親子丼,,"￥1,000～￥1,999","￥1,000～￥1,999",3.75,-,https://tabelog.com/osaka/A2701/A270306/27075334/,予約不可,,JR大阪環状線「寺田町」駅(北口)より、徒歩２分 寺田町駅から140m,11:00 - 15:00,■ 営業時間麺切れ次第終了■定休日無休,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.64813803802131,135.52474387692254",06-6712-3111,大阪府大阪市生野区生野西2-1-29 宇野ビル 1F,805
食べログ うどん WEST 百名店 2024 選出店,うどん ゆきの,西田辺駅 486m , うどん、カレーうどん、揚げ物,,-,-,3.75,土曜日、日曜日、祝日,https://tabelog.com/osaka/A2701/A270405/27000574/,予約不可,,＜電車を使う場合＞大阪メトロ御堂筋線「西田辺」駅(1番出口)から南港通りを東へ徒歩7分＜バスを使う場合＞大阪シティバス「山坂３丁目」停留所下車すぐ 西田辺駅から486m,,,カード不可 電子マネー不可 QRコード決済不可,"34.621274938037004,135.52041147665426",06-6622-8866,大阪府大阪市東住吉区山坂3-10-14 ,521
食べログ うどん WEST 百名店 2024 選出店,踊るうどん 梅田店,東梅田駅 234m , うどん、天ぷら,,～￥999,～￥999,3.74,-,https://tabelog.com/osaka/A2701/A270101/27015312/,予約不可,子ども入店可能か聞く,JR北新地駅より徒歩３分。大阪駅前第３ビル地下２階 東梅田駅から234m,11:00 - 15:00,■ 営業時間＊麺品切れ次第終了■定休日無休,カード不可 電子マネー不可 QRコード決済不可,"34.69860827396929,135.49927476807295",06-6344-3760,大阪府大阪市北区梅田1-1 駅前第３ビル　Ｂ２Ｆ,1862
食べログ うどん WEST 百名店 2024 選出店,うどん うばら,大阪上本町駅 322m , うどん,,-,-,3.74,日曜日、祝日,https://tabelog.com/osaka/A2701/A270205/27060219/,完全予約制,,・近鉄大阪線・難波線（奈良線）「大阪上本町」駅・地下鉄谷町線、千日前線の「谷町九丁目」駅(11号出口)から徒歩５分 大阪上本町駅から322m,11:00 - 14:30,■ 営業時間麺切れ終了あり開店前、店内満席時は名前と人数を書いて呼び出しの聞こえる場所で並ばずにお待ちください。ご協力よろしくお願いいたします。11月30日土曜日臨時休業いたします。,カード不可 電子マネー不可 QRコード決済不可,"34.66700643800869,135.52268757711457",06-6764-3157,大阪府大阪市天王寺区東高津町9-19 ,736
食べログ うどん WEST 百名店 2024 選出店,空飛ぶうどん やまぶき家,豊中駅 347m , うどん、カレーうどん,,～￥999,～￥999,3.74,月曜日,https://tabelog.com/osaka/A2706/A270601/27069779/,予約不可,,阪急宝塚線・豊中駅下車岡町方面へ徒歩5分 豊中駅から347m,11:30 - 14:30,■ 営業時間麺切れなどで閉店する場合があります■ 定休日月曜日（祝日の場合もお休みです）,カード不可 電子マネー不可 QRコード決済不可,"34.784749337915024,135.46338347834546",06-7164-2974,大阪府豊中市岡上の町2-2-5 ,599
食べログ うどん WEST 百名店 2024 選出店,踊るうどん 滝井本店,滝井駅 56m , うどん,,～￥999,～￥999,3.73,-,https://tabelog.com/osaka/A2707/A270701/27004023/,予約不可,,京阪本線「滝井」駅(西口)から徒歩1分地下鉄谷町線または今里筋線「太子橋今市」駅(2番出口)から徒歩8分 滝井駅から56m,11:00 - 15:00,■ 営業時間※麺が売切れ次第閉店■ 定休日第2、第4、第5日曜日,カード不可 電子マネー不可 QRコード決済不可,"34.72753113798116,135.55694947770192",06-6996-3007,大阪府守口市紅屋町6-7 ,811
食べログ うどん WEST 百名店 2024 選出店,釜ひろ,鶴ケ丘駅 63m , うどん、天ぷら、天丼,,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,火曜日,https://tabelog.com/osaka/A2701/A270405/27011913/,予約不可,,ＪＲ鶴ヶ丘駅から直ぐ、線路沿いから一本東の道を北へ行くと到着。徒歩1分程。 鶴ケ丘駅から63m,11:00 - 14:00,■ 定休日第3月曜日,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay）,"34.617569038038354,135.517262576619",06-6697-6543,大阪府大阪市東住吉区山坂5-2-27 ジョイフル鶴が丘　１F,540
食べログ うどん WEST 百名店 2024 選出店,梅田 釜たけうどん,梅田駅 42m , うどん、カレーうどん、天ぷら,,～￥999,～￥999,3.72,-,https://tabelog.com/osaka/A2701/A270101/27052204/,予約不可,,阪急梅田駅より徒歩３分ＪＲ大阪駅より徒歩３分地下鉄御堂筋線梅田駅より徒歩５分地下鉄谷町線東梅田駅より徒歩５分（新梅田食道街１Ｆ） 梅田駅から42m,,,カード不可 電子マネー不可 QRコード決済不可,"34.70334783797775,135.49803477749893",06-6363-7746,大阪府大阪市北区角田町9-25 新梅田食道街,1293
食べログ うどん WEST 百名店 2024 選出店,饂飩とお酒 からほり きぬ川,谷町六丁目駅 276m , うどん、カレーうどん、おでん,,"￥2,000～￥2,999","￥2,000～￥2,999",3.72,火曜日,https://tabelog.com/osaka/A2701/A270204/27061119/,予約可,鍋宴会・飲み会のみ予約可。,◆大阪メトロ谷町線『谷町六丁目駅』(出入口4)より徒歩約3分◆大阪メトロ長堀鶴見緑地線『松屋町駅』(出入口5)より徒歩約5分◆大阪市バス 85号系統『谷町六丁目停留所』より徒歩約4分◆大阪市バス 105号系統『松屋町停留所』より徒歩約6分 谷町六丁目駅から276m,,,カード不可 電子マネー可 QRコード決済可,"34.673467438002206,135.51525877718507",06-6761-7744,大阪府大阪市中央区谷町7-6-35 ,551
食べログ うどん WEST 百名店 2024 選出店,江戸堀 木田 讃岐うどん,肥後橋駅 332m , うどん,,"￥1,000～￥1,999","￥1,000～￥1,999",3.72,日曜日、祝日,https://tabelog.com/osaka/A2701/A270102/27027893/,予約不可,,地下鉄四ツ橋線「肥後橋駅」2番出口より西へ徒歩3分土佐堀通り沿いSAKATA INX...ビルならびのラーメン屋さんを過ぎたところの路地を左に入った正面のお店 肥後橋駅から332m,,,カード不可 電子マネー不可 QRコード決済不可,"34.68960903798497,135.49331347736344",06-6441-1139,大阪府大阪市西区江戸堀1丁目23-31 ,539
食べログ うどん WEST 百名店 2024 選出店,手打ちうどん 団平,御殿山駅 355m , うどん、天ぷら、かつ丼,,"￥1,000～￥1,999","￥1,000～￥1,999",3.72,月曜日、火曜日,https://tabelog.com/osaka/A2707/A270702/27006805/,予約不可,,京阪本線「御殿山」駅より徒歩5分 御殿山駅から355m,,,カード不可 電子マネー不可 QRコード決済不可,"34.83231943794594,135.65534337869138",072-848-8080,大阪府枚方市三栗1-1-10 ,498
食べログ うどん WEST 百名店 2024 選出店,うどん 兎麦 阪急三番街店,大阪梅田（阪急）駅 97m , うどん、カレーうどん、日本料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.71,-,https://tabelog.com/osaka/A2701/A270101/27002469/,予約不可,,阪急梅田駅直結　阪急三番街地下2階 大阪梅田駅（阪急）から97m,11:00 - 22:00L.O. 21:30,"■ 定休日元旦と、2月,5月,9月,11月の第3水曜",カード不可 電子マネー不可 QRコード決済不可,"34.70475793797687,135.49809047751316",06-6372-1813,大阪府大阪市北区芝田1-1-3 阪急三番街 B2F,1188
食べログ うどん WEST 百名店 2024 選出店,讃岐屋 雅次郎,久宝寺口駅 608m , うどん、天ぷら、からあげ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.71,月曜日,https://tabelog.com/osaka/A2707/A270705/27019261/,予約不可,,近鉄大阪線/久宝寺口駅から徒歩9〜10分 久宝寺口駅から608m,11:30 - 14:30L.O. 料理14:30,麺切れによる早仕舞いあり,カード不可 電子マネー不可 QRコード決済不可,"34.64020834164038,135.59081457676288",072-925-1120,大阪府八尾市美園町4丁目59 ,612
食べログ うどん WEST 百名店 2024 選出店,讃岐立食いうどん きりん屋 本町本店,本町駅 471m , うどん,,～￥999,～￥999,3.71,日曜日、祝日,https://tabelog.com/osaka/A2701/A270102/27107948/,予約不可,,大阪メトロ御堂筋線淀屋橋駅、北浜駅から徒歩約4分 本町駅から471m,,,カード可 （AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.687391237989395,135.50276927733444",06-6227-8859,大阪府大阪市中央区平野町3-2-2 ,597
食べログ うどん WEST 百名店 2024 選出店,どとう ぜにや ,堺市中区 , うどん、天ぷら,,-,-,3.71,月曜日、日曜日、祝日,https://tabelog.com/osaka/A2705/A270501/27013157/,予約不可,,"南海バス　深井駅（東側・1番のりば）から［堺東駅前行き］　土塔下車すぐ 深井駅から1,013m",,,カード不可 電子マネー不可 QRコード決済不可,"34.53382493808851,135.5077434757798",072-236-0021,大阪府堺市中区土塔町2076-1 ,454
食べログ うどん WEST 百名店 2024 選出店,うどん居酒屋 麦笑,森ノ宮駅 443m , うどん、居酒屋、食堂,,"￥2,000～￥2,999","￥2,000～￥2,999",3.71,,https://tabelog.com/osaka/A2701/A270107/27013801/,予約可,・25名様以上で貸切ご希望の際はお電話にてご相談ください。・混雑状況によってはお席のご利用時間2時間制とさせて頂く場合がございます。,JR森ノ宮駅より徒歩5分、地下鉄森の宮駅5番出口より徒歩5分JR玉造駅より徒歩5分、地下鉄玉造駅3号出口より5分ほど 森ノ宮駅から443m,11:00 - 14:30,■ 営業時間昼・入店14:00迄夜・入店21:00迄※お昼はご来店順のご案内です。夜はお席のみのご予約も承ります。臨時休業、貸切など店舗最新情報はホームページにてご確認頂けます。「mugiudn0507」で検索可,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.67791773800585,135.53556627721574",06-6971-0972,大阪府大阪市東成区中道1-10-19 ,410
食べログ うどん WEST 百名店 2024 選出店,うどん日和,吉田駅 352m , うどん、天ぷら,,～￥999,～￥999,3.71,日曜日,https://tabelog.com/osaka/A2707/A270703/27023042/,予約不可,,近鉄けいはんな線吉田駅1番出口より北に徒歩5分 吉田駅から352m,,,カード不可 電子マネー不可 QRコード決済不可,"34.68346540503338,135.6239670540412",072-966-8854,大阪府東大阪市中新開2-13-46-103 正起吉田ハイツ１階,405
食べログ うどん WEST 百名店 2024 選出店,うどん 蔵十,千林大宮駅 584m , うどん、うどんすき、天ぷら,,"￥1,000～￥1,999","￥1,000～￥1,999",3.71,-,https://tabelog.com/osaka/A2701/A270304/27000719/,予約不可,,大阪メトロ 谷町線 千林大宮駅から徒歩10分京阪電車 森小路駅から徒歩10分市バス（78系統、83系統）旭区役所前　徒歩2分程度 千林大宮駅から584m,,,カード不可 電子マネー不可 QRコード決済不可,"34.721720537980566,135.54352257765265",06-6957-9010,大阪府大阪市旭区中宮1-12-18 ,335
食べログ うどん WEST 百名店 2024 選出店,千とせ 本店,難波（南海）駅 209m , うどん、そば,,～￥999,～￥999,3.7,火曜日、金曜日,https://tabelog.com/osaka/A2701/A270202/27002763/,予約不可,,大阪市営地下鉄御堂筋線「なんば」駅から徒歩5分南海電車「難波」駅から徒歩3分 難波駅（南海）から209m,10:30 - 14:30,■ 営業時間売り切れ次第終了,カード不可 電子マネー不可 QRコード決済不可,"34.66407833800459,135.50400117709808",06-6633-6861,大阪府大阪市中央区難波千日前8-1 ,1680
食べログ うどん WEST 百名店 2024 選出店,本町製麺所 本店,堺筋本町駅 330m , うどん、カレーうどん,,～￥999,～￥999,3.7,日曜日、祝日,https://tabelog.com/osaka/A2701/A270106/27014646/,予約不可,,大阪市営地下鉄堺筋線または中央線「堺筋本町」駅(11番出口)より、徒歩５分※11番出口を出て、直進するとドトールコーヒーがあり、ここで左折します。　直進すると、ホテル東横イン大阪船場が左手にあり、店はホテルの向かいです。 堺筋本町駅から330m,,,カード不可 電子マネー不可 QRコード決済不可,"34.67982363799471,135.5043658772569",06-6252-6177,大阪府大阪市中央区北久宝寺町2-6-13 ,950
食べログ うどん WEST 百名店 2024 選出店,讃岐うどん いってつ,大阪狭山市 , うどん、カレーうどん、天ぷら,,"￥1,000～￥1,999","￥1,000～￥1,999",3.7,日曜日,https://tabelog.com/osaka/A2708/A270802/27009072/,予約不可,,"南海高野線の金剛駅西口から徒歩16分位 金剛駅から1,053m",,,カード不可 電子マネー不可 QRコード決済不可,"34.49372613812684,135.54811237534645",072-366-8024,大阪府大阪狭山市茱萸木3丁目245-1 ,441
食べログ うどん WEST 百名店 2024 選出店,桂ちゃん,長原駅 107m , うどん、おにぎり,,～￥999,～￥999,3.7,木曜日,https://tabelog.com/osaka/A2701/A270405/27013633/,予約可,,電車：地下鉄谷町線長原駅②番出口より中央環状線沿いに南へ徒歩約1分お車：近畿自動車道「長原IC」前 長原駅から107m,11:00 - 15:00,■ 営業時間売り切れ次第終了,カード可 （AMEX） 電子マネー不可 QRコード決済可 （楽天ペイ）,"34.60160693806663,135.57420447641786",06-6790-1555,大阪府大阪市平野区長吉長原東3-1-68 ,296
食べログ うどん WEST 百名店 2024 選出店,爽月,粉浜駅 90m , うどん、そば、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.69,木曜日、金曜日,https://tabelog.com/osaka/A2701/A270404/27051701/,予約可,,南海本線　粉浜駅より徒歩1分阪堺線　東粉浜駅より徒歩3分大阪メトロ四つ橋線　玉出駅より徒歩10分 粉浜駅から90m,,,カード不可 電子マネー不可 QRコード決済不可,"34.6173235380302,135.49115457663484",06-6606-8092,大阪府大阪市住之江区粉浜2-11-3 ,427
食べログ うどん WEST 百名店 2024 選出店,手打ちうどん 紅屋,滝井駅 70m , うどん、カレーうどん、天ぷら,,～￥999,～￥999,3.69,月曜日、金曜日,https://tabelog.com/osaka/A2707/A270701/27017094/,予約可,,京阪滝井駅下車徒歩45秒 滝井駅から70m,11:30 - 15:00,■ 営業時間いずれも麺切れ次第終了■ 定休日臨時休業・営業時間変更あり（Facebookで告知）,カード不可 電子マネー不可 QRコード決済不可,"34.72798083798079,135.55671857770662",06-6991-6252,大阪府守口市紅屋町5-4 ,376
食べログ うどん WEST 百名店 2024 選出店,活麺富蔵,四条畷駅 229m , うどん、天ぷら、創作料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.69,月曜日、火曜日,https://tabelog.com/osaka/A2707/A270704/27052338/,予約可,お子様について大人１名様分のお食事をされない方は、お子様で予約して下さい。お子様についても席数は確保されますが、コース予約の場合にはコースの注文人数には含まれません。また、ネット予約のポイント付与対象からも除外されます。,ＪＲ学研都市線四條畷駅より徒歩３分 四条畷駅から229m,11:00 - 15:00,■ 営業時間月曜日が祝日の場合翌火曜日水曜日に振替させて頂きます。令和３年６月22日より開業以来通し営業でしたが…冷凍うどん、出汁製造の為平成30年9月1日より15:00~17:00は仕込み中となります。ご了承くださいませ。■ 定休日不定休,カード可 電子マネー可,"34.7324865380044,135.6398280776939",072-862-4154,大阪府四條畷市楠公2-8-26 谷山ビル　１F,360
食べログ うどん WEST 百名店 2024 選出店,き田たけうどん,難波（南海）駅 252m , うどん、日本酒バー,,-,-,3.68,月曜日、祝日,https://tabelog.com/osaka/A2701/A270202/27103359/,予約不可,,◆南海本線・高野線『なんば駅』(南海中央口)より徒歩約3分（220m）◆近鉄難波線『大阪難波駅』・大阪メトロ御堂筋線『なんば駅』(出入口3)より徒歩約6分 難波駅（南海）から252m,11:00 - 15:00,■ 営業時間売切れ仕舞,カード可 （AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.66273923800555,135.50433777708434",06-7509-4392,大阪府大阪市浪速区難波中2-4-17 ,755
食べログ うどん WEST 百名店 2024 選出店,自家製粉石臼挽きうどん 青空blue 本店,肥後橋駅 404m , うどん、うどんすき、居酒屋,【淀屋橋本店・心斎橋大丸店】自家製粉粗挽きうどんとお料理そして和に合わせたお酒を・・,"￥4,000～￥4,999","￥4,000～￥4,999",3.68,,https://tabelog.com/osaka/A2701/A270102/27082212/,予約可,,地下鉄御堂筋線　淀屋橋駅より徒歩６分地下鉄御堂筋線　本町駅より徒歩６分地下鉄四つ橋筋線　肥後橋駅より徒歩６分地下鉄四つ橋筋線　本町駅より徒歩８分 肥後橋駅から404m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.687860737987705,135.49839407734223",06-4708-8812,大阪府大阪市中央区平野町4-5-8 ,697
食べログ うどん WEST 百名店 2024 選出店,三ツ島 真打,門真市駅 448m , うどん、カレーうどん,,-,-,3.68,月曜日,https://tabelog.com/osaka/A2707/A270701/27107160/,予約不可,,門真市駅から徒歩5分 門真市駅から448m,11:00 - 16:00,■定休日月曜日,カード不可 電子マネー不可 QRコード決済不可,"34.733973637985294,135.58280687774885",06-7220-3008,大阪府門真市新橋町34-17 ロータリー門真　１F,522
食べログ うどん WEST 百名店 2024 選出店,さぬき手打ちうどん 銭形,服部天神駅 253m , うどん、カレーうどん、うどんすき,,"￥1,000～￥1,999","￥1,000～￥1,999",3.68,火曜日、水曜日,https://tabelog.com/osaka/A2706/A270601/27012525/,予約不可,,阪急宝塚本線　服部天神駅下車西へ徒歩約5分 服部天神駅から253m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.76282643793186,135.47254077811758",06-6862-9090,大阪府豊中市服部西町2-2-21 ,396
食べログ 食堂 百名店 2024 選出店,一富士食堂,大阪天満宮駅 486m , 食堂、うどん、親子丼,,～￥999,～￥999,3.67,水曜日、日曜日、祝日,https://tabelog.com/osaka/A2701/A270103/27031421/,予約不可,,JR大阪天満宮駅より徒歩6分地下鉄南森町駅より徒歩7分京阪天満橋駅より徒歩10分地下鉄天満橋駅より徒歩11分 大阪天満宮駅から486m,11:00 - 14:30,10月18日より営業時間が昼営業のみに変更。,カード不可 電子マネー不可 QRコード決済不可,"34.69575413798883,135.51765197740846",06-6351-1259,大阪府大阪市北区天満2-13-16 ,682
食べログ うどん WEST 百名店 2024 選出店,うどん居酒屋 江戸堀,肥後橋駅 370m , うどん、居酒屋、鍋,洗練された出汁と鍛え抜かれた剛麺が織り成すやみつきうどん。豊富な酒に鶏料理などの一品も充実,"￥2,000～￥2,999","￥2,000～￥2,999",3.67,,https://tabelog.com/osaka/A2701/A270102/27094721/,予約可,,地下鉄「肥後橋駅」8番出口より徒歩4分※8番出口を出て右手前の方向へ歩いて4分ほど右側にございます。 肥後橋駅から370m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"34.689184237985195,135.49315317735926",06-6147-4477,大阪府大阪市西区江戸堀1-23-20 ライフデザイン江戸堀 1F,475
食べログ うどん WEST 百名店 2024 選出店,釜揚うどん 一心,長居駅 332m , うどん、日本料理,,～￥999,～￥999,3.67,火曜日,https://tabelog.com/osaka/A2701/A270404/27013396/,予約不可,,長居交差点(国道479号vs府道28号) 南に約100m 東側 長居駅から332m,,,カード不可 電子マネー不可 QRコード決済不可,"34.608110238043245,135.5137432765259",06-6697-9141,大阪府大阪市住吉区長居東3-4-21 エメラルド長居　１Ｆ,326
食べログ うどん WEST 百名店 2024 選出店,山斗,西大橋駅 270m , うどん、カレーうどん,,～￥999,～￥999,3.66,日曜日,https://tabelog.com/osaka/A2701/A270201/27040461/,予約可,ランチタイムは予約不可,四ツ橋線四ツ橋堀から徒歩約5分長堀鶴見緑地線西大橋駅から徒歩約3分 西大橋駅から270m,11:00 - 15:00,■ 営業時間麺が売り切れたら営業終了です。■ 定休日日曜日（祝日は不定休）,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"34.67785553799254,135.49362007724454",06-6531-3821,大阪府大阪市西区新町1-33-16 日宝新町ビル 1F,425
