awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ パン TOKYO 百名店 2022 選出店,チクテベーカリー,南大沢駅 748m , パン・サンドイッチ(パン)、カフェ,,-,-,3.85,月曜日、火曜日、水曜日,https://tabelog.com/tokyo/A1329/A132904/13153557/,予約不可,,京王線南大沢駅から徒歩15分 南大沢駅から748m,11:30 - 16:30,■ 定休日不定休 (公式サイトにて告知),カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"35.60750493526287,139.37888266422271",042-675-3585,東京都八王子市南大沢3-9-5 101,501
,しかたらむかな,牛込神楽坂駅 407m , パン・サンドイッチ(パン),,-,-,3.85,火曜日、水曜日,https://tabelog.com/tokyo/A1309/A130905/13287514/,予約可,TORETAにて予約。,牛込神楽坂駅から407m,10:30 - 16:00,■ 営業時間10:30～13:00 予約来店限定13:00～16:00 予約なしで購入可,カード可 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済不可,"35.70022515266539,139.73938632507316",不明の為情報お待ちしております,東京都新宿区若宮町13-1 kif annex 1F,261
食べログ スイーツ TOKYO 百名店 2023 選出店,ザ・ペニンシュラ ブティック＆カフェ,日比谷駅 41m , ケーキ、カフェ、パン・サンドイッチ(パン),,-,-,3.84,-,https://tabelog.com/tokyo/A1301/A130102/13043019/,予約不可,,･地下鉄千代田線、日比谷線、都営三田線、有楽町線｢日比谷｣｢有楽町｣駅 A6･A7に直結･JR山手線、京浜東北線｢有楽町｣駅 日比谷出口 徒歩2分･地下鉄銀座線、日比谷線、丸ノ内線｢銀座｣駅 C4出口 徒歩3分 日比谷駅から41m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.674722038718315,139.7606779843227",03-6270-2888,東京都千代田区有楽町1-8-1 ザ・ペニンシュラ東京　Ｂ１Ｆ,1033
食べログ パン TOKYO 百名店 2022 選出店,ブリコラージュ ブレッド アンド カンパニー ベーカリー,六本木駅 498m , パン・サンドイッチ(パン)、カフェ,定番のパンから季節のパンまで取り揃えております,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,月曜日,https://tabelog.com/tokyo/A1307/A130701/13222794/,予約不可,,六本木駅より徒歩5分 六本木駅から498m,07:00 - 19:00,■ 定休日月曜日（祝日は営業します！）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay）,"35.65903552249995,139.72804796018542",03-6804-3350,東京都港区六本木6-15-1 六本木ヒルズ けやき坂テラス 1F,959
食べログ パン TOKYO 百名店 2022 選出店,パーラー江古田,新桜台駅 260m , パン・サンドイッチ(パン)、パン・サンドイッチ(サンドイッチ)、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.82,火曜日,https://tabelog.com/tokyo/A1321/A132101/13185945/,予約不可,,江古田駅から400m、徒歩6分。西武池袋線江古田駅北口を出て左折、線路沿いに歩いて踏切を渡らずに通過。商店街沿い右側のパン屋「マザーグース」と折井薬局の間の道を直進。頭上に「江古田市場通り」「保育園通り」と書いてあるのを見ながら、200mほど先の右側にある一軒家。区立栄町保育園の2軒先。カタバミ質店の手前。新桜台駅からは300m、徒歩4分。出口２を出てライフストアの横の江古田ゆうゆうロード商店街に入る。「CD・レコードおと虫」の手前で、庚申塚のある方向に左折する。すぐさま右手にある最初の小さな路地を右に入り直進。突き当たりにあります。 新桜台駅から260m,,,カード可 電子マネー可 QRコード決済可 （PayPay）,"35.739858838648416,139.67107228504346",03-6324-7127,東京都練馬区栄町41-7 ,1042
食べログ スイーツ TOKYO 百名店 2023 選出店,ブロンディール,石神井公園駅 867m , ケーキ、パン・サンドイッチ(パン),,"￥2,000～￥2,999","￥2,000～￥2,999",3.82,火曜日、水曜日,https://tabelog.com/tokyo/A1321/A132103/13184127/,予約可,,西武池袋線「石神井公園駅」より徒歩14分 石神井公園駅から867m,,,カード不可 電子マネー不可 QRコード決済不可,"35.750157171577506,139.6012051323956",03-6913-2749,東京都練馬区石神井町4-28-12 ,285
食べログ スイーツ TOKYO 百名店 2023 選出店,Mont St. Clair,自由が丘駅 627m , ケーキ、マカロン、パン・サンドイッチ(パン),,"￥2,000～￥2,999","￥2,000～￥2,999",3.81,水曜日,https://tabelog.com/tokyo/A1317/A131703/13003221/,予約可,電話予約のみ可能(インスタグラムDM等は不可)イートイン座席予約は不可,東急東横線「自由が丘駅」正面口より徒歩10分東急バス「渋谷駅」行きもしくは「田園調布駅」行きに乗車し、「八雲三丁目」か「自由ヶ丘学園」のバス停で下車。正面ロータリー右側に、都営バスの降車専用バス停があります(みずほ銀行側)。駅を背にそのまままっすぐ、右手に和菓子の『蜂の家』さんを見ながら路地を入って行き、最初の信号を右折。そのまま道なりに進んでいきます。信号のある十字路を越えたら左にカーブし、さらに上り坂になり、だんだん住宅地の風情が出てきますが、まったく気にすることなしに道なりに。坂の途中、左手に自由が丘学園があります。その坂を上りきったら左側にモンサンクレールはあります。間口が広いので見過ごすことはないと思います。 自由が丘駅から627m,11:00 - 18:00L.O. 16:00,定休日はインスタグラムやHPで要確認(催事などをやっている期間は変更あり),カード可 （VISA、Master、JCB） 電子マネー可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.6127202387277,139.6664748837625",03-3718-5200,東京都目黒区自由が丘2-22-4 ,1617
食べログ パン TOKYO 百名店 2022 選出店,365日と日本橋,日本橋駅 139m , パン・サンドイッチ(パン),,-,-,3.81,-,https://tabelog.com/tokyo/A1302/A130202/13226439/,予約不可,,東京メトロ銀座線東西線日本橋駅B1出口より徒歩約１分東京メトロ銀座線三越前駅B6出口より徒歩約５分 日本橋駅から139m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD） QRコード決済可 （PayPay）,"35.68136603871816,139.77339548438093",03-5542-1178,東京都中央区日本橋2-5-1 日本橋髙島屋 S.C.新館 1F,1243
食べログ パン TOKYO 百名店 2022 選出店,セントル ザ・ベーカリー 青山店,表参道駅 400m , パン・サンドイッチ(パン),,～￥999,～￥999,3.81,-,https://tabelog.com/tokyo/A1306/A130602/13227934/,予約不可,,東京メトロ「表参道駅」B2出口から徒歩3分 表参道駅から400m,10:00 - 19:00,■ 営業時間※売り切れ次第終了■ 定休日不定休,カード不可 電子マネー不可 QRコード決済不可,"35.66274543870955,139.7092450842378",03-6451-1067,東京都渋谷区神宮前5-52-2 青山オーバルビル 1F,472
食べログ スイーツ TOKYO 百名店 2023 選出店,パティスリートレカルム,千石駅 235m , ケーキ、マカロン、パン・サンドイッチ(パン),,"￥2,000～￥2,999","￥2,000～￥2,999",3.8,月曜日,https://tabelog.com/tokyo/A1323/A132301/13175122/,予約可,,都営三田線　千石駅　徒歩３分JR山手線　巣鴨駅　徒歩１０分 千石駅から235m,11:00 - 19:00,■ 定休日月曜日不定休詳細はHPに記載有り,カード不可 電子マネー不可 QRコード決済不可,"35.72860063867827,139.74239228487977",03-3946-0271,東京都文京区千石4-40-25 ,551
食べログ パン TOKYO 百名店 2022 選出店,セントル ザ・ベーカリー,銀座一丁目駅 153m , パン・サンドイッチ(パン)、パン・サンドイッチ(サンドイッチ),,"￥1,000～￥1,999","￥1,000～￥1,999",3.79,-,https://tabelog.com/tokyo/A1301/A130101/13157424/,予約不可,,東京メトロ・銀座一丁目駅3番出口より徒歩1分JR有楽町駅より徒歩4分 銀座一丁目駅から153m,10:00 - 19:00,■ 営業時間但し、食パン売り切れ次第閉店。※レストラン営業時間9：00-19：00(LO18：00)■ 定休日年末年始ほか(インスタグラム参照)※レストランのみ火曜定休,カード不可 電子マネー不可 QRコード決済不可,"35.67553303871968,139.76659508432678",03-3562-1016,東京都中央区銀座1-2-1 東京高速道路紺屋ビル 1F,2515
食べログ パン TOKYO 百名店 2022 選出店,ポワンエリーニュ,大手町駅 304m , パン・サンドイッチ(パン)、ビストロ、カフェ,東京丸の内から世界に発信◆オールスクラッチ製法で作る自家製パンとフランス料理、ワインのお店,"￥4,000～￥4,999","￥4,000～￥4,999",3.79,,https://tabelog.com/tokyo/A1302/A130201/13038468/,予約可,"・当店の営業時間は「21:00まで」です。閉店時間後のご利用はできませんのでご注意ください。お声がけした上でご退店頂けない場合は、別途時間外サービス料を申し受けます。<ご予約後のお問い合わせ：03-5222-7005>※人数変更の際は必ず当日11時までにご連絡をお願い致します。ご連絡なく空席が生じた場合5,000円×空席分の補償金を申し受けます。",JR・丸の内線「東京駅」から徒歩すぐ東京駅、大手町駅、二重橋駅より地下直結【新丸ビルB1】成城石井さんの並び、2軒先の角です。入口はパン屋さんですので、奥にお進みください。 大手町駅から304m,11:00 - 21:00,■ 営業時間ベーカリー平日 11:00～21:00土曜 10:30～21:00日祝 10:30～20:00バール・ランチ(予約不可)平日 11:00～14:00、土日祝 10:30～15:00・カフェ(予約不可)平日 14:00～、土日祝 15:00～・ディナー全日 17:00～21:00(L.O20:30 ※お食事は20:00)■ 定休日無休（新丸ビルに準ずる）年末年始は元旦のみお休みさせていただきます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.682325838714505,139.76386268439728",03-5222-7005,東京都千代田区丸の内1-5-1 新丸の内ビルディング B1F,2445
食べログ スイーツ TOKYO 百名店 2023 選出店,エシレ・メゾン デュ ブール,二重橋前駅 197m , ケーキ、パン・サンドイッチ(パン)、ジェラート・アイスクリーム,終売のお知らせ,"￥3,000～￥3,999","￥3,000～￥3,999",3.79,-,https://tabelog.com/tokyo/A1302/A130201/13096439/,予約不可,,JR東京駅　丸の内南口　徒歩10分　JR有楽町駅　国際フォーラム口　徒歩10分　4d東京メトロ千代田線二重橋前駅　1番出口　徒歩8分 二重橋前駅から197m,10:00 - 19:00,■ 定休日定休日無し (1月1日および法定点検日を除く)丸の内ブリックスクエアの施設点検実施にともなう全館休業のため、2023年2月5日（日）を臨時休業日とさせていただきます。,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 QRコード決済不可,"35.67856993871647,139.76253238436027",非公開,東京都千代田区丸の内2-6-1 丸の内ブリックスクエア 1F,2058
食べログ パン TOKYO 百名店 2022 選出店,VIRON 丸の内店,東京駅 320m , パン・サンドイッチ(パン)、ケーキ、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.79,-,https://tabelog.com/tokyo/A1302/A130201/13043904/,予約不可,,･JR｢東京｣駅 丸の内南口より 徒歩1分・JR｢有楽町｣駅 東京国際フォーラム口より 徒歩5分・JR京葉線｢東京｣駅 地下コンコースより直結 東京駅から320m,09:00 - 20:00,■ 定休日不定休（東京ビルTOKIAに準ずる）,カード不可 電子マネー不可 QRコード決済不可,"35.678786835171685,139.7651175832817",03-5220-7288,東京都千代田区丸の内2-7-3 東京ビルTOKIA 1F,2018
食べログ パン TOKYO 百名店 2022 選出店,パンのペリカン,田原町駅 155m , パン・サンドイッチ(パン),,～￥999,～￥999,3.79,日曜日,https://tabelog.com/tokyo/A1311/A131102/13003662/,予約可,,東京メトロ銀座線「田原町駅」より徒歩3分　※駅構内の地図内に「ペリカン」の印あり 田原町駅から155m,08:00 - 17:00,■ 営業時間店頭品切れの場合、閉店時間が早まることがあります。■ 定休日特別休業日（夏季・年末年始）　※他、HPに営業日カレンダーあり,カード不可 電子マネー不可 QRコード決済不可,"35.7085528387066,139.79134648464293",03-3841-4686,東京都台東区寿4-7-4 ,1827
食べログ スイーツ TOKYO 百名店 2023 選出店,パティスリー SATSUKI,麹町駅 525m , ケーキ、パン・サンドイッチ(パン),,～￥999,～￥999,3.79,-,https://tabelog.com/tokyo/A1308/A130803/13000178/,予約可,電話予約・取り置きＯＫ。,赤坂見附駅（地下鉄 銀座線・丸ノ内線）　　D紀尾井町口　3分永田町駅（地下鉄 半蔵門線）　　7番口　3分麹町駅（地下鉄 有楽町線）　　麹町口　6分四ツ谷駅（JR 中央線・総武線、地下鉄 丸ノ内線・南北線）　　麹町口・赤坂口　8分 麹町駅から525m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.68110965929438,139.73428642574763",03-3221-7252,東京都千代田区紀尾井町4-1 ホテルニューオータニ東京 ロビィ階,1383
食べログ パン TOKYO 百名店 2022 選出店,ダンディゾン,吉祥寺駅 504m , パン・サンドイッチ(パン),,～￥999,～￥999,3.79,火曜日、水曜日,https://tabelog.com/tokyo/A1320/A132001/13005834/,予約可,,JR吉祥寺駅中央口より徒歩10分。藤村女子学園の裏。 吉祥寺駅から504m,11:00 - 18:00,■ 営業時間なくなり次第終了,カード不可 電子マネー不可 QRコード決済不可,"35.70647983863936,139.57607628477288",0422-23-2595,東京都武蔵野市吉祥寺本町2-28-2 B1F,1169
食べログ パン TOKYO 百名店 2022 選出店,ラ ブティック ドゥ ジョエル・ロブション 丸の内ブリックスクエア店,二重橋前駅 218m , パン・サンドイッチ(パン)、ケーキ、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.78,-,https://tabelog.com/tokyo/A1302/A130201/13096409/,予約可,ケーキ・焼き菓子店舗お受け取り予約可,ＪＲ東京駅　八重洲口から徒歩5分、国際フォーラム側の出口から徒歩3分ＪＲ有楽町駅　国際フォーラム側出口から徒歩4分 二重橋前駅から218m,11:00 - 21:00L.O. 料理20:00 ドリンク20:30,■ ランチタイム11：00～15:00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ）,"35.67837513871661,139.76257538435829",03-3217-2877,東京都千代田区丸の内二丁目6番1号 丸の内ブリックスクエア1階,1560
食べログ パン TOKYO 百名店 2022 選出店,ル パン ドゥ ジョエル・ロブション 渋谷ヒカリエShinQs店,渋谷駅 187m , パン・サンドイッチ(パン)、パン・サンドイッチ(サンドイッチ)、洋菓子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.78,-,https://tabelog.com/tokyo/A1303/A130301/13140263/,予約不可,,渋谷駅から徒歩１分 渋谷駅から187m,11:00 - 21:00,【営業時間】2024年3月3日～,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.65905773871001,139.7033177842047",03-6434-1837,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ B2F,1287
食べログ パン TOKYO 百名店 2022 選出店,ポワンタージュ,麻布十番駅 323m , パン・サンドイッチ(パン)、ビストロ、カフェ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.78,月曜日、火曜日,https://tabelog.com/tokyo/A1307/A130702/13004566/,予約可,,東京メトロ南北線「麻布十番」駅１番出口徒歩2分 麻布十番駅から323m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.65363403872374,139.73562628412728",03-5445-4707,東京都港区麻布十番3-3-10 ,1274
食べログ パン TOKYO 百名店 2022 選出店,まちのパーラー,小竹向原駅 383m , パン・サンドイッチ(パン)、カフェ、パン・サンドイッチ(サンドイッチ),,"￥1,000～￥1,999","￥1,000～￥1,999",3.78,火曜日,https://tabelog.com/tokyo/A1321/A132101/13126515/,予約可,・パンの取り置き可・席の予約は18時以降可能（夜のメニューになります）,東京メトロ有楽町線「小竹向原」駅(２番出口)より徒歩５分西武池袋線「江古田」駅より徒歩11分 小竹向原駅から383m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.74351963864744,139.67532388507746",03-6312-1333,東京都練馬区小竹町2-40-4 1階,1174
食べログ パン TOKYO 百名店 2022 選出店,ブーランジェリー セイジアサクラ,高輪台駅 541m , パン・サンドイッチ(パン),,～￥999,～￥999,3.78,土曜日,https://tabelog.com/tokyo/A1316/A131603/13055881/,予約可,,都営地下鉄浅草線高輪台駅より徒歩5分東京メトロ南北線白金高輪駅より徒歩10分JR･京浜急行品川駅より徒歩15分JR高輪ゲートウェイ駅より徒歩10分 高輪台駅から541m,10:00 - 18:00,売り切れ次第閉店,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.636003138734196,139.73332358395078",03-3446-4619,東京都港区高輪2-6-20 朝日高輪マンション104号,1012
食べログ パン TOKYO 百名店 2022 選出店,ラ ブティック ドゥ ジョエル・ロブション 六本木ヒルズ店,六本木駅 334m , パン・サンドイッチ(パン)、ケーキ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.78,-,https://tabelog.com/tokyo/A1307/A130701/13020237/,予約可,,東京メトロ 日比谷線、六本木駅。1C出口六本木ヒルズ内・ヒルサイド 2F 六本木駅から334m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ）,"35.660101138717636,139.72937638419697",03-5772-7507,東京都港区六本木6-10-1 六本木ヒルズ ヒルサイド 2F,960
食べログ スイーツ TOKYO 百名店 2023 選出店,メゾン・ダーニ,白金高輪駅 302m , ケーキ、パン・サンドイッチ(パン),,-,-,3.78,火曜日,https://tabelog.com/tokyo/A1316/A131602/13183428/,予約可,,都営地下鉄三田線・東京メトロ南北線「白金高輪駅」4出口より徒歩2分 白金高輪駅から302m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay）,"35.64551243872813,139.7332454840469",03-5449-6420,東京都港区白金1-11-15 1F,841
食べログ スイーツ TOKYO 百名店 2023 選出店,アルカション 本店,保谷駅 173m , ケーキ、パン・サンドイッチ(パン)、カフェ,,"￥2,000～￥2,999","￥2,000～￥2,999",3.78,月曜日、火曜日,https://tabelog.com/tokyo/A1321/A132103/13023168/,予約不可,,西武池袋線保谷駅北口徒歩3分 保谷駅から173m,10:30 - 19:00,※月曜日・火曜日が祝日の場合は営業し翌日休み,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、WAON、iD） QRコード決済可 （PayPay、d払い）,"35.74897213861032,139.56966848520662",03-5935-6180,東京都練馬区南大泉5-34-4 ,566
食べログ パン TOKYO 百名店 2022 選出店,ラトリエ･デュ･パン,六本木駅 51m , パン・サンドイッチ(パン)、カフェ,,～￥999,～￥999,3.77,-,https://tabelog.com/tokyo/A1307/A130701/13147689/,予約不可,,東京メトロ日比谷線／都営大江戸線六本木駅3番出口　徒歩1分 六本木駅から51m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay）,"35.66230884422456,139.73152474295145",03-3405-0018,東京都港区六本木6-1-12 21六本木ビル 1F,1429
食べログ パン TOKYO 百名店 2022 選出店,ル パン ドゥ ジョエル･ロブション ニュウマン新宿店,新宿駅 211m , パン・サンドイッチ(パン),,～￥999,～￥999,3.77,-,https://tabelog.com/tokyo/A1304/A130401/13193559/,予約不可,,JR各線「新宿駅」ミライナタワー改札直結都営新宿線・都営大江戸線・京王新線「新宿駅」より徒歩5分東京メトロ副都心線「新宿三丁目駅」より徒歩3分 新宿駅から211m,08:00 - 21:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （d払い、楽天ペイ、au PAY）,"35.68898103155413,139.702020965201",03-5361-6950,東京都新宿区新宿4-1-6 NEWoMan SHINJUKU 1F,1318
食べログ スイーツ TOKYO 百名店 2023 選出店,ナタ・デ・クリスチアノ,代々木公園駅 229m , スイーツ、パン・サンドイッチ(パン)、ケーキ,,～￥999,～￥999,3.77,-,https://tabelog.com/tokyo/A1318/A131810/13153384/,予約可,,東京メトロ千代田線「代々木公園」駅 2番出口から徒歩3分。小田急線「代々木八幡」駅 南口から徒歩５分。渋谷駅からだと徒歩15分。 代々木公園駅から229m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （楽天ペイ）,"35.66724677978927,139.69128174666548",03-6804-9723,東京都渋谷区富ヶ谷1-14-16-103 ,1255
